cistron_id,num_tus,tu_ids,num_operons,operon_ids
EG11027_RNA,1,TU00067[c],1,1650
EG11028_RNA,1,TU00067[c],1,1650
EG11029_RNA,1,TU00220[c],1,2364
EG11030_RNA,5,TU0-8862[c];TU872[c];TU874[c];TU875[c];TU877[c],1,2248
EG11031_RNA,1,TU0-3102[c],1,1574
EG11032_RNA,1,TU0-13078[c],1,304
EG11033_RNA,1,EG11033_RNA[c],1,2565
EG11034_RNA,1,TU0-1541[c],1,1486
EG11035_RNA,1,TU00449[c],1,2439
EG11036_RNA,3,TU0-14519[c];TU0-5121[c];TU00348[c],1,1410
EG11037_RNA,1,EG11037_RNA[c],1,2566
EG11038_RNA,1,TU0-13346[c],1,527
EG11039_RNA,1,TU00008[c],1,2258
EG11040_RNA,1,TU00087[c],1,2290
EG11041_RNA,1,TU0-6631[c],1,1826
EG11042_RNA,2,TU0-14473[c];TU00068[c],1,415
EG11043_RNA,2,TU0-14629[c];TU0-8864[c],1,1395
EG11044_RNA,2,TU0-14520[c];TU00444[c],1,1411
EG11045_RNA,1,TU00134[c],1,2314
EG11046_RNA,1,TU0-5981[c],1,1778
EG11047_RNA,1,TU0-5981[c],1,1778
EG11048_RNA,1,TU0-5981[c],1,1778
EG11049_RNA,1,TU0-5981[c],1,1778
EG11050_RNA,1,TU0-5981[c],1,1778
EG11051_RNA,2,TU0-14764[c];TU00371[c],1,1466
EG11052_RNA,3,TU0-14764[c];TU0-44221[c];TU00371[c],1,1466
EG11053_RNA,2,TU0-14764[c];TU00371[c],1,1466
EG11054_RNA,1,TU00130[c],1,2312
EG11055_RNA,1,TU0-5081[c],1,1757
EG11056_RNA,1,TU00180[c],1,2338
EG11057_RNA,1,TU00180[c],1,2338
EG11058_RNA,1,TU0-6515[c],1,1811
EG11059_RNA,2,TU0-5182[c];TU0-5183[c],1,1762
EG11060_RNA,1,TU0-8534[c],1,1977
EG11061_RNA,1,TU00069[c],1,2285
EG11062_RNA,1,TU0-14730[c],1,1460
EG11063_RNA,2,TU0-6559[c];TU0-6686[c],1,1814
EG11064_RNA,1,TU0-7043[c],1,1841
EG11065_RNA,1,TU0-36422[c],1,1602
EG11066_RNA,1,TU101[c],1,2475
EG11067_RNA,2,TU0-14474[c];TU0-6405[c],1,1325
EG11068_RNA,1,TU00257[c],1,2380
EG11069_RNA,1,TU0-14042[c],1,1123
EG11070_RNA,3,TU-8392[c];TU0-14489[c];TU0-4141[c],1,9
EG11071_RNA,2,TU0-13787[c];TU0-14489[c],1,9
EG11072_RNA,1,TU491[c],1,2496
EG11073_RNA,1,TU542[c],1,2497
EG11074_RNA,1,TU67[c],1,2507
EG11075_RNA,1,TU67[c],1,2507
EG11076_RNA,1,TU0-14113[c],1,1179
EG11078_RNA,2,TU0-14299[c];TU0-3862[c],1,1306
EG11079_RNA,1,TU00291[c],1,1290
EG11080_RNA,3,TU0-14253[c];TU0-14394[c];TU00291[c],1,1290
EG11081_RNA,3,TU0-14253[c];TU0-14394[c];TU00291[c],1,1290
EG11082_RNA,1,TU0-12797[c],1,74
EG11083_RNA,2,TU0-14488[c];TU0-3841[c],1,1392
EG11084_RNA,1,EG11084_RNA[c],1,2567
EG11085_RNA,1,EG11085_RNA[c],1,2568
EG11086_RNA,1,EG11086_RNA[c],1,2569
EG11087_RNA,2,TU0-4343[c];secMA[c],1,1685
EG11088_RNA,1,TU0-45222[c],1,1719
EG11089_RNA,1,TU00359[c],1,1697
EG11090_RNA,2,TU0-12822[c];mtn[c],1,95
EG11091_RNA,1,TU0-12857[c],1,121
EG11093_RNA,2,TU0-14546[c];TU0-42568[c],1,1422
EG11094_RNA,1,TU0-12917[c],1,171
EG11095_RNA,1,TU0-8764[c],1,2180
EG11096_RNA,3,TU869[c];TU870[c];yajC[c],1,2525
EG11097_RNA,1,TU0-12919[c],1,173
EG11098_RNA,1,TU00373[c],1,1397
EG11099_RNA,1,TU0-12939[c],1,188
EG11100_RNA,1,TU0-3422[c],1,1586
EG11101_RNA,1,TU0-5421[c],1,1769
EG11102_RNA,1,TU0-8806[c],1,2207
EG11103_RNA,1,TU0-8799[c],1,2202
EG11104_RNA,1,TU0-6042[c],1,1781
EG11105_RNA,2,TU0-14617[c];TU00166[c],1,1434
EG11108_RNA,1,TU0-14679[c],1,1452
EG11109_RNA,1,TU00408[c],1,2430
EG11110_RNA,1,TU00367[c],1,2420
EG11111_RNA,1,TU0-6486[c],1,1801
EG11112_RNA,1,TU0-13077[c],1,303
EG11113_RNA,1,TU0-13105[c],1,329
EG11116_RNA,1,TU0-921[c],1,2255
EG11117_RNA,1,TU0-13129[c],1,351
EG11118_RNA,1,TU0-13134[c],1,356
EG11119_RNA,1,TU601[c],1,37
EG11120_RNA,1,TU0-13152[c],1,372
EG11121_RNA,1,TU0-13189[c],1,398
EG11122_RNA,1,TU0-13190[c],1,399
EG11123_RNA,1,TU0-13190[c],1,399
EG11124_RNA,1,TU0-8813[c],1,2214
EG11125_RNA,2,TU0-13193[c];TU0-36411[c],1,400
EG11126_RNA,1,TU0-13193[c],1,400
EG11127_RNA,2,TU0-13193[c];TU0-36408[c],1,400
EG11128_RNA,2,TU0-14472[c];TU0-6407[c],1,406
EG11129_RNA,1,TU0-13323[c],1,506
EG11130_RNA,2,TU0-13324[c];TU0-14381[c],1,507
EG11131_RNA,2,TU0-13325[c];TU0-14381[c],1,507
EG11132_RNA,1,TU0-13375[c],1,554
EG11133_RNA,1,TU0-13378[c],1,557
EG11134_RNA,1,TU00356[c],1,1415
EG11135_RNA,1,TU00238[c],1,2373
EG11136_RNA,1,TU0-8244[c],1,1893
EG11137_RNA,2,TU0-8241[c];TU0-8243[c],1,1892
EG11138_RNA,1,TU0-8243[c],1,1892
EG11139_RNA,1,TU0-13450[c],1,624
EG11140_RNA,1,TU0-6686[c],1,1814
EG11141_RNA,1,TU0-8718[c],1,2137
EG11142_RNA,1,TU0-13563[c],1,716
EG11143_RNA,1,TU00126[c],1,2310
EG11144_RNA,1,TU0-13593[c],1,744
EG11145_RNA,1,TU0-13618[c],1,764
EG11146_RNA,1,TU791[c],1,2518
EG11147_RNA,1,TU0-13642[c],1,784
EG11149_RNA,1,TU0-42559[c],1,1663
EG11150_RNA,1,TU686[c],1,2510
EG11151_RNA,1,EG11151_RNA[c],1,2570
EG11152_RNA,1,TU0-13679[c],1,814
EG11153_RNA,1,TU00351[c],1,2412
EG11154_RNA,1,TU0-13745[c],1,6
EG11155_RNA,1,TU0-13745[c],1,6
EG11156_RNA,1,TU0-13745[c],1,6
EG11157_RNA,2,TU0-13754[c];TU0-42571[c],1,875
EG11158_RNA,1,EG11158_RNA[c],1,2571
EG11159_RNA,1,TU0-13799[c],1,910
EG11160_RNA,1,TU0-13800[c],1,911
EG11161_RNA,2,TU0-13801[c];TU0-14493[c],1,912
EG11162_RNA,2,TU0-13801[c];TU0-14493[c],1,912
EG11164_RNA,1,TU0-13838[c],1,945
EG11165_RNA,1,TU0-13838[c],1,945
EG11166_RNA,1,TU0-8755[c],1,2172
EG11167_RNA,1,TU0-8666[c],1,2092
EG11168_RNA,1,TU00368[c],1,2421
EG11169_RNA,1,TU00368[c],1,2421
EG11171_RNA,1,TU0-8571[c],1,2009
EG11172_RNA,2,TU0-14551[c];TU00125[c],1,1425
EG11173_RNA,1,TU0-13871[c],1,975
EG11174_RNA,1,TU0-13871[c],1,975
EG11175_RNA,1,EG11175_RNA[c],1,2572
EG11176_RNA,1,TU0-42699[c],1,1681
EG11177_RNA,1,EG11177_RNA[c],1,2573
EG11178_RNA,1,EG11178_RNA[c],1,2574
EG11179_RNA,1,TU00311[c],1,1701
EG11180_RNA,1,TU0-13909[c],1,1011
EG11181_RNA,1,TU0-13914[c],1,1015
EG11182_RNA,1,TU00478[c],1,2448
EG11183_RNA,4,TU872[c];TU874[c];aroKB-damX[c];damX[c],1,2248
EG11184_RNA,1,TU0-8582[c],1,2019
EG11186_RNA,1,TU0-13982[c],1,1069
EG11187_RNA,2,TU0-13989[c];TU0-14555[c],1,1076
EG11188_RNA,1,TU0-14000[c],1,1085
EG11189_RNA,1,TU0-4181[c],1,1620
EG11190_RNA,1,TU00293[c],1,1843
EG11191_RNA,1,TU0-8321[c],1,1903
EG11192_RNA,1,TU0-14001[c],1,1086
EG11193_RNA,1,TU0-14002[c],1,1087
EG11194_RNA,1,TU0-14005[c],1,1090
EG11195_RNA,1,TU0-14019[c],1,1104
EG11196_RNA,1,TU0-14020[c],1,1106
EG11197_RNA,1,EG11197_RNA[c],1,2575
EG11198_RNA,1,TU00280[c],1,2391
EG11199_RNA,3,TU0-14030[c];TU0-14262[c];TU0-14263[c],1,1113
EG11201_RNA,1,TU0-14042[c],1,1123
EG11202_RNA,1,TU0-14042[c],1,1123
EG11203_RNA,1,TU0-8606[c],1,2041
EG11204_RNA,1,TU0-6281[c],1,1784
EG11205_RNA,1,TU0-14099[c],1,1170
EG11206_RNA,1,TU0-14105[c],1,1174
EG11207_RNA,1,TU0-5062[c],1,1756
EG11208_RNA,1,TU0-14106[c],1,1175
EG11209_RNA,1,TU0-2021[c],1,1552
EG11210_RNA,1,TU0-14133[c],1,1198
EG11211_RNA,1,TU0-14146[c],1,1208
EG11212_RNA,1,TU0-8502[c],1,1214
EG11214_RNA,2,TU0-8867[c];TU00261[c],1,2250
EG11215_RNA,2,TU0-8867[c];TU0-8869[c],1,2250
EG11217_RNA,2,TU0-14475[c];TU00253[c],1,1390
EG11218_RNA,2,TU0-14475[c];TU00253[c],1,1390
EG11219_RNA,1,TU0-13254[c],1,450
EG11221_RNA,1,TU00209[c],1,2357
EG11222_RNA,1,TU0-45243[c],1,1725
EG11223_RNA,2,TU0-42684[c];TU00004[c],1,1679
EG11224_RNA,1,TU0-1441[c],1,1367
EG11225_RNA,2,TU0-6021[c];TU621[c],1,1780
EG11226_RNA,1,TU0-42478[c],1,1638
EG11227_RNA,1,TU00157[c],1,2330
EG11228_RNA,1,TU00157[c],1,2330
EG11229_RNA,1,TU00157[c],1,2330
EG11230_RNA,1,TU00040[c],1,2271
EG11231_RNA,3,TU0-14255[c];TU0-14257[c];TU0-3305[c],1,1292
EG11232_RNA,2,TU00337[c];rpmJ[c],1,2408
EG11233_RNA,1,TU0-7784[c],1,1871
EG11234_RNA,1,TU0-13373[c],1,552
EG11235_RNA,1,TU0-8500[c],1,1950
EG11236_RNA,1,TU0-12889[c],1,150
EG11237_RNA,1,TU0-3141[c],1,1579
EG11238_RNA,1,TU0-13046[c],1,274
EG11239_RNA,1,TU0-8564[c],1,2003
EG11241_RNA,1,TU-8382[c],1,1
EG11242_RNA,1,TU0-13081[c],1,307
EG11244_RNA,1,TU0-8202[c],1,1889
EG11245_RNA,1,TU0-13801[c],1,912
EG11246_RNA,1,TU0-13221[c],1,421
EG11247_RNA,1,TU0-13735[c],1,859
EG11249_RNA,3,TU0-14269[c];TU0-198694[c];TU522[c],1,1295
EG11250_RNA,1,TU0-1261[c],1,61
EG11251_RNA,1,TU305[c],1,2487
EG11252_RNA,1,TU261[c],1,2485
EG11253_RNA,1,TU0-13090[c],1,316
EG11254_RNA,1,TU0-13009[c],1,243
EG11255_RNA,1,TU0-13009[c],1,243
EG11256_RNA,1,TU0-12913[c],1,168
EG11257_RNA,1,TU0-8872[c],1,2251
EG11258_RNA,1,TU00377[c],1,2424
EG11259_RNA,1,TU0-8502[c],1,1214
EG11260_RNA,1,TU0-8602[c],1,2038
EG11261_RNA,1,TU0-2101[c],1,1408
EG11262_RNA,1,TU0-13922[c],1,1021
EG11263_RNA,1,TU-8433[c],1,29
EG11265_RNA,1,TU361[c],1,1737
EG11266_RNA,1,TU0-13999[c],1,1083
EG11267_RNA,1,TU0-13983[c],1,1070
EG11268_RNA,1,TU00258[c],1,2381
EG11269_RNA,2,TU0-42511[c];TU00285[c],1,1546
EG11270_RNA,2,TU0-42516[c];TU524[c],1,1653
EG11271_RNA,1,TU0-6653[c],1,1829
EG11272_RNA,4,TU0-14257[c];TU0-6626[c];TU0-8855[c];TU0-8856[c],1,1292
EG11274_RNA,2,TU0-42510[c];TU00067[c],1,1650
EG11275_RNA,3,TU0-14764[c];TU0-42513[c];TU00032[c],1,1466
EG11276_RNA,2,TU0-42514[c];TU00085[c],1,1651
EG11277_RNA,2,TU0-42486[c];TU00178[c],1,1642
EG11279_RNA,1,TU00484[c],1,2449
EG11280_RNA,2,TU0-42478[c];TU0-42508[c],1,1638
EG11281_RNA,4,TU0-14561[c];TU0-14759[c];TU00236[c];yjeFE-amiB-mutL-miaA-hfq[c],1,1424
EG11282_RNA,1,TU686[c],1,2510
EG11284_RNA,3,TU0-4146[c];TU0-8373[c];TU00267[c],1,1615
EG11285_RNA,2,TU0-14321[c];TU0-36399[c],1,1324
EG11286_RNA,1,TU0-6886[c],1,1836
EG11287_RNA,1,TU-8443[c],1,35
EG11288_RNA,1,TU0-8828[c],1,2228
EG11289_RNA,1,TU0-13538[c],1,693
EG11290_RNA,1,TU0-13539[c],1,694
EG11291_RNA,1,TU0-14235[c],1,1279
EG11292_RNA,1,TU0-14232[c],1,1277
EG11293_RNA,1,TU0-8323[c],1,1904
EG11294_RNA,1,TU0-8323[c],1,1904
EG11295_RNA,1,TU0-14039[c],1,1120
EG11296_RNA,2,TU0-14225[c];TU0-6514[c],1,1271
EG11297_RNA,2,TU0-1061[c];TU0-1062[c],1,41
EG11298_RNA,1,EG11298_RNA[c],1,2576
EG11299_RNA,1,EG11299_RNA[c],1,2577
EG11300_RNA,1,TU0-13329[c],1,511
EG11301_RNA,1,TU0-13329[c],1,511
EG11302_RNA,1,TU0-13329[c],1,511
EG11303_RNA,1,TU0-13331[c],1,513
EG11305_RNA,1,TU0-13003[c],1,238
EG11306_RNA,1,TU0-13004[c],1,239
EG11309_RNA,1,TU0-13248[c],1,444
EG11310_RNA,1,TU0-13249[c],1,445
EG11311_RNA,1,TU00021[c],1,2263
EG11312_RNA,2,TU0-5522[c];TU0-5601[c],1,1771
EG11313_RNA,1,TU00208[c],1,2356
EG11314_RNA,1,TU00054[c],1,2275
EG11315_RNA,1,TU0-8578[c],1,2016
EG11316_RNA,1,TU00137[c],1,2315
EG11317_RNA,4,TU0-1[c];TU0-5[c];TU00266[c];TU442[c],1,37
EG11318_RNA,5,TU0-1[c];TU0-5[c];TU00266[c];TU442[c];TU443[c],1,37
EG11319_RNA,1,TU0-7441[c],1,1855
EG11320_RNA,1,TU0-12921[c],1,175
EG11321_RNA,1,TU0-12921[c],1,175
EG11322_RNA,3,TU0-12921[c];TU0-14466[c];ribE-nusB[c],1,175
EG11323_RNA,1,TU0-13792[c],1,907
EG11324_RNA,1,TU0-13792[c],1,907
EG11325_RNA,2,TU0-14625[c];TU0-45169[c],1,1436
EG11326_RNA,1,TU00197[c],1,2353
EG11327_RNA,1,TU00197[c],1,2353
EG11328_RNA,1,TU00423[c],1,2433
EG11329_RNA,3,TU0-1921[c];TU0-198884[c];TU0-4001[c],1,1302
EG11330_RNA,3,TU0-1921[c];TU0-198884[c];TU0-4001[c],1,1302
EG11331_RNA,1,TU0-1741[c],1,1498
EG11332_RNA,2,TU00439[c];upp[c],1,2437
EG11333_RNA,1,TU0-13792[c],1,907
EG11334_RNA,1,TU0-8847[c],1,2246
EG11335_RNA,1,TU0-14225[c],1,1271
EG11336_RNA,1,TU00452[c],1,2441
EG11337_RNA,1,TU0-6404[c],1,1788
EG11338_RNA,1,TU0-8150[c],1,1886
EG11339_RNA,1,TU0-7162[c],1,1414
EG11340_RNA,1,TU0-7162[c],1,1414
EG11341_RNA,1,TU0-7162[c],1,1414
EG11342_RNA,1,TU0-13185[c],1,396
EG11343_RNA,1,TU0-13125[c],1,347
EG11344_RNA,1,TU0-14364[c],1,1351
EG11345_RNA,1,TU00054[c],1,2275
EG11346_RNA,1,TU-8408[c],1,17
EG11347_RNA,1,TU-8411[c],1,18
EG11350_RNA,1,TU0-7162[c],1,1414
EG11351_RNA,1,TU0-7162[c],1,1414
EG11352_RNA,1,TU0-7162[c],1,1414
EG11353_RNA,1,TU0-7162[c],1,1414
EG11354_RNA,1,TU00459[c],1,2445
EG11355_RNA,1,TU00415[c],1,1407
EG11356_RNA,1,TU00415[c],1,1407
EG11357_RNA,1,TU0-6301[c],1,1354
EG11358_RNA,2,TU0-13887[c];TU0-42495[c],1,990
EG11359_RNA,1,TU0-13913[c],1,1014
EG11360_RNA,1,TU0-14231[c],1,1276
EG11361_RNA,1,TU0-13500[c],1,661
EG11362_RNA,1,TU0-14494[c],1,1394
EG11363_RNA,3,TU0-14759[c];TU00236[c];yjeFE-amiB-mutL-miaA-hfq[c],1,1424
EG11364_RNA,1,TU0-14028[c],1,1112
EG11366_RNA,1,TU0-7804[c],1,1873
EG11367_RNA,1,TU0-8337[c],1,1914
EG11368_RNA,3,TU0-14538[c];TU0-5843[c];TU00298[c],1,1420
EG11369_RNA,1,TU00369[c],1,2422
EG11370_RNA,1,TU00369[c],1,2422
EG11371_RNA,1,TU0-13667[c],1,805
EG11372_RNA,1,TU0-13667[c],1,805
EG11373_RNA,1,TU0-8335[c],1,1912
EG11374_RNA,1,TU0-36412[c],1,1600
EG11375_RNA,2,TU0-13539[c];folE[c],1,694
EG11376_RNA,1,TU0-13828[c],1,935
EG11377_RNA,1,TU0-13829[c],1,936
EG11378_RNA,1,TU0-2621[c],1,1568
EG11379_RNA,1,TU0-45265[c],1,1734
EG11380_RNA,1,TU0-45265[c],1,1734
EG11381_RNA,1,TU00279[c],1,2390
EG11383_RNA,1,TU0-13890[c],1,992
EG11384_RNA,2,TU0-14761[c];ahpC[c],1,31
EG11385_RNA,2,TU-8435[c];TU0-14761[c],1,31
EG11387_RNA,1,TU0-7461[c],1,1856
EG11388_RNA,1,TU0-14278[c],1,1298
EG11389_RNA,1,TU0-14278[c],1,1298
EG11390_RNA,1,TU00431[c],1,2436
EG11391_RNA,1,TU0-1981[c],1,1509
EG11392_RNA,1,TU0-13173[c],1,386
EG11393_RNA,1,TU0-13172[c],1,385
EG11394_RNA,1,TU0-14097[c],1,1169
EG11395_RNA,1,TU0-14097[c],1,1169
EG11396_RNA,1,TU0-14054[c],1,1134
EG11398_RNA,1,TU0-45242[c],1,1052
EG11399_RNA,1,TU0-45242[c],1,1052
EG11400_RNA,2,TU0-13962[c];TU0-45242[c],1,1052
EG11401_RNA,2,TU0-44195[c];TU00052[c],1,1691
EG11402_RNA,1,TU00213[c],1,2360
EG11403_RNA,1,TU0-42452[c],1,1631
EG11404_RNA,2,TU0-1781[c];TU0-1782[c],1,1500
EG11405_RNA,1,TU00254[c],1,2378
EG11406_RNA,1,TU0-8504[c],1,1953
EG11407_RNA,1,TU00255[c],1,2379
EG11408_RNA,1,TU00255[c],1,2379
EG11409_RNA,1,TU0-13087[c],1,313
EG11410_RNA,1,TU0-8615[c],1,2050
EG11411_RNA,2,TU0-12827[c];TU0-36398[c],1,99
EG11412_RNA,1,TU0-13010[c],1,244
EG11413_RNA,2,TU0-14322[c];TU0-14474[c],1,1325
EG11414_RNA,1,TU0-14216[c],1,1263
EG11415_RNA,1,TU0-45200[c],1,1714
EG11417_RNA,1,TU0-4783[c],1,1398
EG11418_RNA,2,TU0-14492[c];TU00370[c],1,1393
EG11419_RNA,1,TU0-13554[c],1,707
EG11421_RNA,1,TU00143[c],1,2320
EG11422_RNA,1,TU0-1841[c],1,1505
EG11423_RNA,2,TU0-14525[c];TU0-7162[c],1,1414
EG11424_RNA,1,TU0-4181[c],1,1620
EG11425_RNA,2,TU0-14744[c];TU0-7162[c],1,1414
EG11426_RNA,3,TU0-14525[c];TU0-14744[c];TU0-7162[c],1,1414
EG11427_RNA,1,TU0-13802[c],1,913
EG11428_RNA,1,TU0-7521[c],1,1858
EG11429_RNA,1,TU00399[c],1,2427
EG11430_RNA,1,TU0-13144[c],1,365
EG11431_RNA,1,TU0-42504[c],1,1648
EG11432_RNA,1,TU0-42504[c],1,1648
EG11433_RNA,1,TU241[c],1,2483
EG11434_RNA,1,TU00190[c],1,2347
EG11435_RNA,1,TU00190[c],1,2347
EG11436_RNA,1,TU0-8616[c],1,2051
EG11437_RNA,2,TU0-1[c];TU0-5[c],1,37
EG11438_RNA,1,TU0-8683[c],1,2106
EG11439_RNA,1,TU00459[c],1,2445
EG11440_RNA,1,TU00258[c],1,2381
EG11441_RNA,1,TU0-13957[c],1,1050
EG11442_RNA,1,TU00170[c],1,1402
EG11443_RNA,1,TU0-7341[c],1,1852
EG11444_RNA,1,TU0-8343[c],1,1918
EG11445_RNA,1,TU0-8343[c],1,1918
EG11447_RNA,1,TU0-13716[c],1,842
EG11448_RNA,1,TU0-3721[c],1,1473
EG11449_RNA,1,TU0-8808[c],1,2209
EG11450_RNA,1,TU0-8603[c],1,2039
EG11451_RNA,1,TU0-14039[c],1,1120
EG11452_RNA,1,TU0-14039[c],1,1120
EG11453_RNA,1,TU0-14039[c],1,1120
EG11454_RNA,1,TU0-14039[c],1,1120
EG11455_RNA,1,TU0-14039[c],1,1120
EG11456_RNA,1,TU0-14039[c],1,1120
EG11457_RNA,1,TU0-14039[c],1,1120
EG11458_RNA,1,TU0-14039[c],1,1120
EG11459_RNA,1,TU0-14040[c],1,1121
EG11460_RNA,1,TU0-13641[c],1,783
EG11462_RNA,1,TU0-8605[c],1,2040
EG11463_RNA,1,TU00455[c],1,2443
EG11464_RNA,1,TU0-14043[c],1,1124
EG11465_RNA,1,TU0-14043[c],1,1124
EG11466_RNA,1,TU0-14044[c],1,1125
EG11467_RNA,1,TU0-14045[c],1,1126
EG11468_RNA,1,TU0-14048[c],1,1129
EG11469_RNA,1,TU0-8501[c],1,1951
EG11470_RNA,1,TU0-14049[c],1,1130
EG11471_RNA,1,TU0-14050[c],1,1131
EG11472_RNA,1,TU0-14051[c],1,1132
EG11473_RNA,1,TU0-5881[c],1,1776
EG11474_RNA,1,TU0-5881[c],1,1776
EG11476_RNA,1,TU0-5881[c],1,1776
EG11479_RNA,2,TU0-14052[c];TU0-42519[c],1,1133
EG11481_RNA,2,TU0-14052[c];TU0-14053[c],1,1133
EG11484_RNA,1,TU0-14056[c],1,1136
EG11485_RNA,1,TU0-14056[c],1,1136
EG11486_RNA,1,TU0-14039[c],1,1120
EG11487_RNA,1,TU0-8864[c],1,1395
EG11488_RNA,1,TU0-13354[c],1,534
EG11489_RNA,2,TU0-42695[c];TU0-45224[c],1,1406
EG11490_RNA,1,TU0-45231[c],1,1618
EG11491_RNA,1,TU00037[c],1,2270
EG11492_RNA,1,TU0-14227[c],1,1273
EG11493_RNA,1,TU0-13135[c],1,357
EG11494_RNA,1,TU0-13135[c],1,357
EG11495_RNA,1,TU0-45279[c],1,1736
EG11497_RNA,1,TU00314[c],1,2402
EG11498_RNA,1,TU0-13905[c],1,1007
EG11499_RNA,1,TU0-42628[c],1,1675
EG11500_RNA,1,TU0-13135[c],1,357
EG11501_RNA,1,TU00235[c],1,2371
EG11502_RNA,1,TU0-12837[c],1,106
EG11503_RNA,1,TU0-12837[c],1,106
EG11504_RNA,2,TU0-2302[c];metQ[c],1,1556
EG11505_RNA,1,TU0-13433[c],1,608
EG11506_RNA,2,TU00277[c];ftsH[c],1,2388
EG11507_RNA,1,TU00277[c],1,2388
EG11508_RNA,2,TU0-3901[c];TU0-7141[c],1,1609
EG11509_RNA,1,TU00405[c],1,2429
EG11510_RNA,1,TU0-42452[c],1,1631
EG11511_RNA,1,TU0-12790[c],1,67
EG11512_RNA,1,TU0-12791[c],1,68
EG11514_RNA,2,TU0-45146[c];TU0-45182[c],1,1548
EG11515_RNA,1,TU0-13892[c],1,994
EG11516_RNA,1,TU0-8686[c],1,2108
EG11517_RNA,1,TU00173[c],1,1515
EG11519_RNA,2,TU0-14783[c];TU685[c],1,1470
EG11520_RNA,1,TU0-13949[c],1,1045
EG11521_RNA,1,TU0-13025[c],1,255
EG11522_RNA,1,TU0-13026[c],1,256
EG11523_RNA,1,TU0-13027[c],1,257
EG11524_RNA,1,TU0-13030[c],1,259
EG11525_RNA,1,TU0-13951[c],1,1046
EG11526_RNA,1,TU0-13279[c],1,471
EG11527_RNA,1,TU0-8819[c],1,2219
EG11528_RNA,1,TU0-13204[c],1,408
EG11529_RNA,1,EG11529_RNA[c],1,2578
EG11530_RNA,1,TU0-4187[c],1,1623
EG11531_RNA,1,TU0-45251[c],1,1729
EG11532_RNA,3,TU0-14538[c];TU0-5843[c];TU00298[c],1,1420
EG11533_RNA,1,TU0-8689[c],1,2111
EG11534_RNA,1,TU00407[c],1,1753
EG11535_RNA,2,TU0-5001[c];TU00407[c],1,1753
EG11536_RNA,1,TU0-14017[c],1,1102
EG11537_RNA,1,TU0-14349[c],1,1340
EG11538_RNA,1,TU0-8740[c],1,2158
EG11539_RNA,1,TU0-1021[c],1,39
EG11540_RNA,1,TU0-13114[c],1,338
EG11541_RNA,1,TU0-14032[c],1,1115
EG11542_RNA,1,TU0-6623[c],1,1822
EG11543_RNA,1,TU0-14103[c],1,1172
EG11544_RNA,1,EG11544_RNA[c],1,2579
EG11545_RNA,1,EG11545_RNA[c],1,2580
EG11546_RNA,1,TU0-12812[c],1,86
EG11547_RNA,1,TU00333[c],1,27
EG11548_RNA,2,TU-8430[c];TU00333[c],1,27
EG11549_RNA,1,TU0-8490[c],1,1940
EG11551_RNA,2,TU0-14405[c];TU424[c],1,1366
EG11552_RNA,1,TU424[c],1,1366
EG11553_RNA,1,TU0-13883[c],1,987
EG11554_RNA,1,TU00393[c],1,2425
EG11555_RNA,1,TU0-12789[c],1,66
EG11556_RNA,1,TU0-8121[c],1,1881
EG11557_RNA,2,TU0-14529[c];TU00247[c],1,1416
EG11558_RNA,2,TU0-14529[c];TU00247[c],1,1416
EG11559_RNA,1,TU00247[c],1,1416
EG11560_RNA,1,TU00247[c],1,1416
EG11561_RNA,1,TU00247[c],1,1416
EG11562_RNA,1,TU142[c],1,2479
EG11563_RNA,1,TU142[c],1,2479
EG11564_RNA,1,TU142[c],1,2479
EG11565_RNA,1,TU142[c],1,2479
EG11566_RNA,1,TU0-12799[c],1,75
EG11568_RNA,1,TU0-12800[c],1,76
EG11569_RNA,2,TU0-4284[c];TU0-4287[c],1,1683
EG11570_RNA,1,TU0-12801[c],1,77
EG11571_RNA,1,TU0-12804[c],1,79
EG11572_RNA,1,TU0-198868[c],1,1547
EG11573_RNA,1,TU0-198868[c],1,1547
EG11574_RNA,1,TU0-198868[c],1,1547
EG11575_RNA,1,TU0-42478[c],1,1638
EG11576_RNA,1,TU0-42478[c],1,1638
EG11577_RNA,1,TU0-42478[c],1,1638
EG11578_RNA,1,TU0-13931[c],1,1029
EG11579_RNA,1,TU0-8567[c],1,2006
EG11580_RNA,2,TU0-14368[c];TU0-6301[c],1,1354
EG11581_RNA,1,TU0-13051[c],1,279
EG11583_RNA,1,TU0-7603[c],1,1401
EG11585_RNA,1,TU00365[c],1,2419
EG11586_RNA,1,TU00365[c],1,2419
EG11587_RNA,1,TU00365[c],1,2419
EG11589_RNA,1,TU00365[c],1,2419
EG11590_RNA,1,TU00365[c],1,2419
EG11591_RNA,2,TU0-13006[c];TU0-14470[c],1,241
EG11592_RNA,2,TU0-13007[c];TU0-14470[c],1,241
EG11594_RNA,1,TU0-13005[c],1,240
EG11595_RNA,1,TU0-1123[c],1,45
EG11596_RNA,3,TU0-1123[c];TU0-198870[c];TU0-7262[c],1,45
EG11597_RNA,2,TU0-1123[c];TU0-7262[c],1,45
EG11598_RNA,2,TU0-1123[c];TU0-7262[c],1,45
EG11599_RNA,1,TU00190[c],1,2347
EG11600_RNA,1,TU0-8526[c],1,1970
EG11601_RNA,1,TU0-13655[c],1,794
EG11602_RNA,1,TU0-13847[c],1,953
EG11603_RNA,1,TU0-13847[c],1,953
