,EG10001_trans,EG10003_trans,EG10004_trans,EG10011_trans,EG10013_trans,EG10014_trans,EG10015_trans,EG10016_trans,EG10017_trans,EG10018_trans,EG10026_trans,EG10028_trans,EG10030_trans,EG10031_trans,EG10032_trans,EG10033_trans,EG10034_trans,EG10035_trans,EG10039_trans,EG10040_trans,EG10043_trans,EG10044_trans,EG10046_trans,EG10050_trans,EG10051_trans,EG10054_trans,EG10071_trans,EG10084_trans,EG10085_trans,EG10107_trans,EG10108_trans,EG10112_trans,EG10122_trans,EG10124_trans,EG10129_trans,EG10138_trans,EG10160_trans,EG10167_trans,EG10170_trans,EG10172_trans,EG10001_transl,EG10003_transl,EG10004_transl,EG10011_transl,EG10013_transl,EG10014_transl,EG10015_transl,EG10016_transl,EG10017_transl,EG10018_transl,EG10026_transl,EG10028_transl,EG10030_transl,EG10031_transl,EG10032_transl,EG10033_transl,EG10034_transl,EG10035_transl,EG10039_transl,EG10040_transl,EG10043_transl,EG10044_transl,EG10046_transl,EG10050_transl,EG10051_transl,EG10054_transl,EG10071_transl,EG10084_transl,EG10085_transl,EG10107_transl,EG10108_transl,EG10112_transl,EG10122_transl,EG10124_transl,EG10129_transl,EG10138_transl,EG10160_transl,EG10167_transl,EG10170_transl,EG10172_transl
KO_EG10039,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.036398013852230564,3.384237459334215e-16,0.04032948651843157,3.384237459334215e-16,0.0025292233326259187,,0.0006753820087456961,0.013977167622113559,3.384237459334215e-16,3.384237459334215e-16,0.010371061649734378,3.384237459334215e-16,0.0,0.002526592730730056,0.0,0.0006753820087456961,0.0036324041809102227,0.0,0.049475613309056116,3.384237459334215e-16,0.002544780546325206,3.384237459334215e-16,0.0,0.03347352459809468,3.384237459334215e-16,3.384237459334215e-16,0.004228051900036673,0.0,0.0,0.0,0.01808313028251458,0.0,0.0010642067966837017,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10040,3.384237459334215e-16,0.0,0.00021993146552413812,3.384237459334215e-16,3.384237459334215e-16,0.013145944251061721,3.384237459334215e-16,0.001188421167021628,3.384237459334215e-16,0.0,,0.003875303607996536,0.0,3.384237459334215e-16,3.384237459334215e-16,0.028869380064838426,3.384237459334215e-16,0.0,0.009749744640365057,0.0,0.0018287126413487518,0.0,0.0,0.0,3.384237459334215e-16,0.004285988014856933,3.384237459334215e-16,0.0014125622711697663,0.0,3.384237459334215e-16,3.384237459334215e-16,0.00813961130400014,0.0,0.0006562036737334074,0.0,0.0,0.0,0.008721195147857193,3.384237459334215e-16,3.384237459334215e-16,0.0356048862936956,,,,,3.384237459334215e-16,,,,,,,0.04592336062855253,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10043,3.384237459334215e-16,0.0,0.00021993146552413812,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.03525849897469348,3.384237459334215e-16,0.0,,0.0006597943965713507,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0008848405473395977,0.00043330815975042115,0.0011536812478882628,0.0,0.0035781913826856415,0.0,0.12703867337752406,3.384237459334215e-16,0.015947988738773438,3.384237459334215e-16,0.0005471459508872411,0.13032437317681378,3.384237459334215e-16,3.384237459334215e-16,0.0017696810946790504,0.0,0.012813226340429678,0.0,0.0,0.003228254136867238,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0036625404797364157,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10044,0.0,0.0037149428174583646,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.003962371851993237,3.384237459334215e-16,0.0,,0.001818239714419047,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0029946520035112082,0.0,0.0015610481341761869,0.005779299545018708,0.01906582853983133,0.0,3.384237459334215e-16,0.003275089591095259,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.032429610357124584,0.0,0.0016623415724059867,0.0,0.0,0.00031899330872030805,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10046,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0018593774768169767,,0.0,0.002823052820922638,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0007522767975601272,0.0,0.0,0.0,0.0,0.0,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.009740146810585186,0.008500254487402046,0.0,0.0023093729112141042,0.0,0.003073872612610246,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10050,0.00021993146552413812,0.011743964066687625,0.00043986293104774445,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.050205368284276866,3.384237459334215e-16,0.0,,0.0006597943965713507,0.014615780478334481,3.384237459334215e-16,3.384237459334215e-16,0.00931381560848356,3.384237459334215e-16,0.0018413213709077658,0.008467677939407,0.029787397512836346,3.5075558778594195e-05,0.003996450977971103,0.01137198355983236,0.07611438294512894,3.384237459334215e-16,0.0,3.384237459334215e-16,0.028632443347660557,0.06541301113570111,3.384237459334215e-16,3.384237459334215e-16,0.0038866058058420797,0.013285422602109772,0.0,0.0063462416593527485,0.01028436071672408,0.025875798714140735,0.0010192487766741288,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.024169665327119363,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10051,0.00043986293104774445,0.005495546179288958,0.0006649090818161848,3.384237459334215e-16,3.384237459334215e-16,0.04960962109808001,3.384237459334215e-16,0.04082805499828318,3.384237459334215e-16,0.024723521097635683,,0.004214427961549665,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0059674323872567795,3.384237459334215e-16,0.0,0.0,0.008016197483473977,0.0032196981542794555,0.004341867170975578,0.0,0.15028691824798213,3.384237459334215e-16,0.0,3.384237459334215e-16,0.015869414720623035,0.16846710329878903,3.384237459334215e-16,3.384237459334215e-16,0.0,0.0,0.0,0.0,0.0,0.018324088128177787,0.0,3.384237459334215e-16,3.384237459334215e-16,0.03215091417092958,,,,,3.384237459334215e-16,,,,,,,0.037566001811552265,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10054,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.025914375015059003,3.384237459334215e-16,0.021662239839509028,,0.0036553721424727363,0.008056211643738148,3.384237459334215e-16,3.384237459334215e-16,0.002062359594723613,3.384237459334215e-16,0.0016213899053845464,0.003154935897806571,0.007096686173780301,0.0,0.0,0.03947210659398266,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.009363215614266503,0.01721778225890218,3.384237459334215e-16,3.384237459334215e-16,0.0010872393805529958,0.0017888649761785439,0.005364387155379557,0.005227633784187109,0.0,0.0,0.006165086411894811,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10071,3.384237459334215e-16,0.00018535070808262176,0.0016561159262565522,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,,0.0009114060205273112,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0018287126413487518,0.0037329563748625116,0.011494690834194564,0.0,0.007120485977467825,0.0014785110511503,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.005659020582073486,0.0,0.0,0.011916447030352325,0.0048614215846269175,0.0,0.0007159743939047343,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.012140489993297593,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10084,0.000444977616292385,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.021781107383917923,,0.0,0.019905666327070606,3.384237459334215e-16,3.384237459334215e-16,0.008733376779576314,3.384237459334215e-16,0.0029546918857146537,0.007845861550515478,0.001909350150257841,0.0,0.0074998383935795335,0.0,0.0,3.384237459334215e-16,0.029500389594610453,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.0,0.0,0.016333711232861522,0.0,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.01921801832230339,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10085,3.384237459334215e-16,0.002737847382674878,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,,0.0006649090818157979,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0008899552325844316,0.0,0.0,0.0,0.01634115343908627,0.0,0.0,3.384237459334215e-16,0.015820311982577676,3.384237459334215e-16,0.008149643742054366,0.0,3.384237459334215e-16,3.384237459334215e-16,0.003396185685307899,0.005433851728713972,0.0,0.005395555020674305,0.01180604520146416,0.0,0.010451109440121908,3.384237459334215e-16,3.384237459334215e-16,0.00806862700267169,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10107,3.384237459334215e-16,0.006043960576246712,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.019634063254156196,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0038237301723292303,,0.0,0.011721220300651963,3.384237459334215e-16,3.384237459334215e-16,0.013712440456471455,3.384237459334215e-16,0.0013732620981268071,0.006310706451791065,0.024571473098905637,0.0006649090818161848,0.0,0.0,0.0,3.384237459334215e-16,0.007008606079074212,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.004565803347989672,0.0,0.0020016497727431324,0.008235169030743431,0.006038573427689781,0.0,0.0008620439928651219,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10108,0.000444977616292385,0.003042412158803263,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.034048673066158296,3.384237459334215e-16,0.0,3.384237459334215e-16,0.02563063195615132,,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0013349328488766717,0.010106969740441321,0.0,0.00140145843986094,0.0,0.0163653120614676,0.0,3.384237459334215e-16,0.014780150290267045,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.003942081515104887,0.008992805219194586,0.0,0.0,0.01215435858005424,0.0024616660738996884,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10112,3.384237459334215e-16,0.008442349112088628,0.0,3.384237459334215e-16,3.384237459334215e-16,0.06563675276703154,3.384237459334215e-16,0.15244940104709215,3.384237459334215e-16,0.006112606829605136,,0.0010128633326191522,0.014454452931124864,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0026357985589681265,0.018518274756546237,0.0023210250080723987,0.0,0.01650440583509727,0.24178827837879424,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.23177288854300382,3.384237459334215e-16,3.384237459334215e-16,0.007076186525841361,2.1713625560469923e-06,0.0,0.03260990718898348,0.0,0.0018109214635399155,0.002198179444609373,3.384237459334215e-16,3.384237459334215e-16,0.01254820944494618,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10122,0.00043986293104774445,0.011679538073197333,0.00021993146552413812,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.001582000266520842,,0.0,0.0025884549888200723,3.384237459334215e-16,3.384237459334215e-16,0.03026942722213464,3.384237459334215e-16,0.0,0.0,0.0,0.0,0.006600528857677499,0.00025931434222799764,0.0006176637657994343,3.384237459334215e-16,0.0,3.384237459334215e-16,0.003798570929480731,0.02354146786388552,3.384237459334215e-16,3.384237459334215e-16,0.0,0.0,0.012695607910646263,0.006148413419174098,0.0002152633375410562,0.0036658302312879473,0.0,3.384237459334215e-16,3.384237459334215e-16,0.04898688722091088,,,,,3.384237459334215e-16,,,,,,,0.009409722094132158,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10124,3.384237459334215e-16,0.0005152258451136164,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.009274575378316214,3.384237459334215e-16,0.0,3.384237459334215e-16,0.006974853858615918,,0.00140145843986094,0.0,3.384237459334215e-16,3.384237459334215e-16,0.007734186520375287,3.384237459334215e-16,0.0,0.0001221254958850084,0.0,0.0,0.0033049764229675428,0.0,0.0,3.384237459334215e-16,0.0007379423891276562,3.384237459334215e-16,0.003883434641833114,0.0,3.384237459334215e-16,3.384237459334215e-16,0.002511345137968833,0.0,0.0,0.0,0.00244934156610581,0.01473632221085778,0.0,3.384237459334215e-16,3.384237459334215e-16,0.003908519604667948,,,,,3.384237459334215e-16,,,,,,,0.0045977735719628515,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10129,3.384237459334215e-16,0.003602378425954719,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,,0.0024629464428928775,0.00781522680835977,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0,0.0,3.384237459334215e-16,0.0,0.0,0.18896066518858504,3.384237459334215e-16,0.009528084812867326,3.384237459334215e-16,0.0,0.17916364974792692,3.384237459334215e-16,3.384237459334215e-16,0.0,0.0,0.0,0.018588069826177826,0.0,0.011315646140630051,0.0,3.384237459334215e-16,3.384237459334215e-16,0.06984611159884542,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10138,3.384237459334215e-16,0.0,0.0006753820087456961,3.384237459334215e-16,3.384237459334215e-16,0.05786115686392941,3.384237459334215e-16,0.02177114983155905,3.384237459334215e-16,0.003464908371346873,,0.0,0.03359157759616207,3.384237459334215e-16,3.384237459334215e-16,0.028163803308704743,3.384237459334215e-16,0.003226811409271454,0.0,0.007954148173435397,0.0,0.003571636611388318,0.10181073015005053,0.0,3.384237459334215e-16,0.005636926308016207,3.384237459334215e-16,0.006132593005915974,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.026633787011829915,0.008083698545827406,0.0,0.0,0.0062816861786584395,0.0,3.384237459334215e-16,3.384237459334215e-16,0.01875763767475927,,,,,3.384237459334215e-16,,,,,,,0.00410495145033239,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10160,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.025402112119408144,3.384237459334215e-16,0.014954681790150743,3.384237459334215e-16,0.007559187217155913,,0.0018464360561529867,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.004600533955836051,0.002409031836300485,0.0,0.0,0.05087125803504671,0.06046252456040499,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.013683995494688902,3.384237459334215e-16,3.384237459334215e-16,0.004370623751233616,0.0,0.01956835700112238,0.005329237249658981,0.0,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.01820645321671506,,,,,3.384237459334215e-16,,,,,,,0.0038412790370541093,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10167,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.023078736302073882,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0029028093739400904,0.0,0.009232145616625788,0.0,0.001420070523071925,0.002079171023690267,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.001532768394414905,0.0,0.0,0.0,0.009524337452659723,0.0016150062803544486,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10170,0.0011533306326033943,0.0022962477918695144,3.384237459334215e-16,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.011321250390500302,3.384237459334215e-16,0.0,,3.384237459334215e-16,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.00021993146552413812,0.0,0.0,0.0,0.003187426564618176,0.019634543791704148,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.011267995641455269,0.009277203430004394,3.384237459334215e-16,3.384237459334215e-16,0.0018131250291744064,0.0,0.007894897548103534,0.0,0.0,0.010435833004144343,0.0012243506037315983,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
KO_EG10172,3.384237459334215e-16,0.007125175054435408,0.000444977616292385,3.384237459334215e-16,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.011244870482417728,,0.004472853899454526,0.0,3.384237459334215e-16,3.384237459334215e-16,0.030019059073102095,3.384237459334215e-16,0.0,0.0,0.0,0.0013145511954650603,0.0,0.0,0.0,3.384237459334215e-16,0.0,3.384237459334215e-16,0.0016379221129269852,0.0,3.384237459334215e-16,3.384237459334215e-16,0.0,0.017071860915974766,0.017452122929218328,0.00621362898482076,0.008441877934353885,0.016974648376586635,0.005399493611495677,3.384237459334215e-16,3.384237459334215e-16,0.0,,,,,3.384237459334215e-16,,,,,,,0.0,3.384237459334215e-16,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,,,,3.384237459334215e-16,,3.384237459334215e-16,,3.384237459334215e-16,3.384237459334215e-16,,,,3.384237459334215e-16,,,3.384237459334215e-16,3.384237459334215e-16,,,3.384237459334215e-16,
