config_group,original_variant,new_variant,lineage_seed,resume_generations,initial_state_file
resume_add_5_to8,251,206,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=251/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,168,148,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=168/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,168,148,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=168/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,132,113,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=132/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,132,113,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=132/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,137,118,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=137/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,137,118,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=137/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,131,112,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=131/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,131,112,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=131/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,215,182,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=215/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,215,182,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=215/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,67,57,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=67/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,67,57,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=67/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,125,107,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=125/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,125,107,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=125/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,191,162,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=191/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,191,162,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=191/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,90,77,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=90/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,90,77,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=90/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,204,174,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=204/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,204,174,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=204/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,134,115,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=134/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,134,115,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=134/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,71,59,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=71/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,71,59,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=71/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,222,189,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=222/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,222,189,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=222/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,77,65,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=77/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,77,65,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=77/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,63,54,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=63/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,63,54,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=63/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,133,114,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=133/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,133,114,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=133/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,107,92,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=107/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,107,92,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=107/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,12,10,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=12/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,12,10,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=12/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,199,169,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=199/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,199,169,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=199/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,186,158,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=186/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,186,158,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=186/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,212,179,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=212/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,212,179,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=212/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,148,128,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=148/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,148,128,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=148/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,11,9,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=11/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,11,9,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=11/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,176,154,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=176/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,176,154,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=176/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,81,69,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=81/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,81,69,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=81/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,109,94,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=109/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,109,94,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=109/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,233,198,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=233/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,233,198,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=233/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,286,235,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=286/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,286,235,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=286/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,104,89,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=104/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,104,89,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=104/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,172,151,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=172/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,172,151,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=172/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,248,203,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=248/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,248,203,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=248/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,219,186,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=219/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,219,186,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=219/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,276,226,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=276/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,276,226,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=276/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,171,150,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=171/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,171,150,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=171/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,128,110,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=128/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,128,110,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=128/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,282,231,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=282/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,282,231,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=282/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,43,36,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=43/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,43,36,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=43/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,24,22,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=24/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,24,22,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=24/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,272,223,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=272/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,272,223,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=272/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,94,80,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=94/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,94,80,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=94/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,19,17,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=19/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,19,17,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=19/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,58,49,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=58/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,58,49,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=58/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,271,222,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=271/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,271,222,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=271/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,152,132,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=152/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,152,132,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=152/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,18,16,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=18/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,18,16,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=18/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,34,29,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=34/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,34,29,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=34/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,108,93,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=108/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,108,93,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=108/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,145,125,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=145/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,145,125,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=145/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,217,184,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=217/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,217,184,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=217/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,154,134,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=154/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,154,134,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=154/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,234,199,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=234/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,234,199,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=234/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,87,74,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=87/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,87,74,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=87/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,73,61,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=73/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,73,61,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=73/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,79,67,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=79/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,79,67,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=79/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,207,177,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=207/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,207,177,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=207/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,13,11,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=13/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,13,11,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=13/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,129,111,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=129/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,129,111,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=129/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,97,83,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=97/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,97,83,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=97/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,83,71,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=83/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,83,71,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=83/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,270,221,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=270/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,270,221,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=270/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,64,55,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=64/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,64,55,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=64/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,224,191,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=224/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,224,191,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=224/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,221,188,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=221/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,221,188,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=221/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,158,138,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=158/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,158,138,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=158/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,26,23,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=26/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,26,23,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=26/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,146,126,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=146/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,146,126,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=146/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,95,81,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=95/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,44,37,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=44/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,44,37,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=44/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,36,31,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=36/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,36,31,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=36/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,35,30,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=35/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,35,30,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=35/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,265,217,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=265/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,265,217,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=265/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,3,2,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=3/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,3,2,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=3/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,281,230,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=281/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,281,230,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=281/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,255,210,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=255/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,255,210,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=255/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,267,219,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=267/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,267,219,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=267/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,112,97,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=112/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,112,97,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=112/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,254,209,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=254/seed=101/generation=3/agent_id=000/daughter_state_1.json
