generation_reconstructed,start_time,end_time,n_points,growth_mean,dry_mass_start,dry_mass_end,fold_change_mass,log_fold_change_mass,project,variant,lineage_seed,label,gene_id,run_type,step_scale
8,22173.0,25353.0,160,0.0002356936896366253,323.28128354519345,709.3943342934467,2.194356340441454,0.785888764545342,gene_ko_non_metabolic_seed100,1,100,KO: EG10001,EG10001,KO,1.0
1,0.0,4020.0,202,0.00025176916818692765,266.9669356937867,735.5771031764259,2.755311631625195,1.0135305511353423,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
2,4039.0,6799.0,139,0.0002545946969895462,369.2035286986935,747.6962712075008,2.0251601436282445,0.7056487807047924,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
3,6813.0,9473.0,134,0.00026446292307438123,376.5348015667356,766.4004606180602,2.035404051442576,0.7106943502633349,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
4,9480.0,12040.0,129,0.00023902233216031637,383.0374608522519,710.0620972655709,1.8537667195414638,0.6172196337369312,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
5,12054.0,14794.0,138,0.00022620211931902675,358.2622604329662,673.5032892597067,1.8799169313724706,0.6312275904254773,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
6,14804.0,17804.0,151,0.00022995363843260466,337.43625272777945,674.9397791944332,2.000199367253312,0.6932468592185188,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
7,17819.0,20779.0,149,0.00024237181441406558,341.34861448172444,706.8437769754378,2.070738672979971,0.7279053904728108,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
8,20786.0,23586.0,141,0.0002127758787040679,354.0850310430625,644.549060110158,1.8203228140185639,0.5990138557003153,gene_ko_non_metabolic_seed100,2,100,KO: EG10004,EG10004,KO,1.0
1,0.0,4060.0,204,0.0002312972294720005,266.9595490750788,681.4591968984982,2.552668369644447,0.937139231523535,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
2,4064.0,6984.0,147,0.00021437460613605525,341.34829862208494,639.903890925721,1.8746362396086653,0.6284146350588194,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
3,7000.0,10140.0,158,0.00020366019230733134,321.02916496740625,610.472729798071,1.901611431036341,0.6427016483185714,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
4,10161.0,13521.0,169,0.0002108178795387299,308.03872124159886,628.7387091077721,2.0411028411413383,0.7134902701826636,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
5,13542.0,16802.0,164,0.00025039144572053165,316.6721897152287,721.2382344944469,2.277554701418616,0.8231023680495447,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
6,16818.0,19498.0,135,0.00024002832878686076,361.55760999767494,691.7386586565372,1.9132183627969703,0.6487868307274379,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
7,19509.0,22449.0,148,0.0002563050805397173,345.3553695782131,738.8788230596899,2.139473968399831,0.7605599896587797,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
8,22464.0,25224.0,139,0.00024341300671744143,370.374681419147,728.0486018154115,1.9657083443873171,0.6758526609679343,gene_ko_non_metabolic_seed100,6,100,KO: EG10016,EG10016,KO,1.0
1,0.0,4080.0,205,0.0002627547492993313,266.973615174168,779.9690067285803,2.9215209383884053,1.0721043499859548,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
2,4098.0,6718.0,132,0.00027399223337228756,392.14169023784154,808.6872423479838,2.062232255533706,0.7237890153011286,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
3,6735.0,9055.0,117,0.0002571700707297826,405.6072323462763,740.2000668681874,1.824918314662253,0.6015352269435604,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
4,9076.0,11736.0,134,0.00023996297463402505,372.2150345384888,708.7635031924674,1.9041775248849544,0.6440501698825395,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
5,11743.0,14523.0,140,0.00021532393832319265,355.52263249925113,650.5347950285691,1.829798543219156,0.6042058751208648,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
6,14537.0,17617.0,155,0.00018522883375387834,327.00668677416775,580.5011830014801,1.7751966748079886,0.5739112194979383,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
7,17629.0,21249.0,182,0.00014652862281410115,291.22324058003437,497.8661051728402,1.7095685913707699,0.5362410529370778,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
8,21263.0,26143.0,245,0.00014282739449504922,248.75727844875394,503.8033610034181,2.0252808848252686,0.7057083994950485,gene_ko_non_metabolic_seed100,7,100,KO: EG10017,EG10017,KO,1.0
1,0.0,4040.0,203,0.0002611843475012437,266.9615872270682,769.9576783268501,2.884151560246572,1.0592307701384818,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
2,4043.0,6563.0,127,0.0002783604524951113,383.18520429608463,775.5733587907998,2.024016976896424,0.7050841391847176,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
3,6574.0,9194.0,132,0.0002758140269680938,389.2661388397537,806.7832888892888,2.0725750544190316,0.7287918218077896,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
4,9202.0,11602.0,121,0.00022368659925452386,403.83390249248976,692.258674514464,1.7142163405345547,0.5389560318923248,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
5,11622.0,14422.0,141,0.00021412589669486605,348.1257420678621,635.0513132021563,1.8242009609227983,0.6011420615277326,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
6,14439.0,17639.0,161,0.00019827522515675628,319.9795015712966,606.8431436969195,1.8965063096759183,0.6400134091520484,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
7,17659.0,21039.0,170,0.00022203407474476083,304.6308292866338,648.4306237795197,2.12857846757656,0.7554543708057948,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
8,21059.0,24201.0,159,0.00021537674578747838,651.5836053754842,646.6878308942671,0.9924863448975272,-0.007542024805082864,gene_ko_non_metabolic_seed100,10,100,KO: EG10031,EG10031,KO,1.0
1,0.0,4040.0,203,0.0002321831461749695,266.9790076918265,683.804533047426,2.5612670410279623,0.9405020739516546,gene_ko_non_metabolic_seed100,12,100,KO: EG10034,EG10034,KO,1.0
2,4049.0,6969.0,147,0.00019126124762186726,344.28725284651955,604.1400046979759,1.7547556573850167,0.5623296206636678,gene_ko_non_metabolic_seed100,12,100,KO: EG10034,EG10034,KO,1.0
3,6981.0,10361.0,170,0.00012895088223520152,301.5105666568644,468.9324830378109,1.5552771109726375,0.4416537361675925,gene_ko_non_metabolic_seed100,12,100,KO: EG10034,EG10034,KO,1.0
4,10370.0,16690.0,317,7.473863451948948e-05,234.7696067992556,378.3957937871321,1.6117750459525493,0.47733608468924965,gene_ko_non_metabolic_seed100,12,100,KO: EG10034,EG10034,KO,1.0
5,16706.0,27506.0,541,5.662919958908857e-05,189.27896780441233,347.8049232839137,1.8375254647590376,0.6084198103810937,gene_ko_non_metabolic_seed100,12,100,KO: EG10034,EG10034,KO,1.0
1,0.0,4040.0,203,0.0002638295589140541,266.96009748592985,776.5227513271407,2.908759618534629,1.0677267423876866,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
2,4057.0,6577.0,127,0.00024207294919043797,391.7046070082297,728.2100292207601,1.8590795619757938,0.6200815060891107,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
3,6582.0,9322.0,138,0.0002644173208839584,365.6945367753193,761.0234321046582,2.0810358251871475,0.732865762634361,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
4,9327.0,11987.0,134,0.00028293054681394604,381.52624135976043,815.307837890979,2.136963987025427,0.7593861240777574,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
5,12007.0,14447.0,123,0.00028324166355467686,409.8590129069596,822.8276846563915,2.007587142760182,0.6969335744945028,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
6,14468.0,16848.0,120,0.00023371210510280332,412.05801446124246,721.5408914745437,1.7510662725925714,0.5602249010127076,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
7,16857.0,19517.0,134,0.0002324449679599869,360.81300811804,673.4972730528948,1.866610288153913,0.6241241058421915,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
8,19537.0,22497.0,149,0.00021269946887760835,337.6333097515777,635.4957526359658,1.8822069217742408,0.63244498292715,gene_ko_non_metabolic_seed100,13,100,KO: EG10035,EG10035,KO,1.0
1,0.0,4060.0,204,0.00024875687040696204,266.97680238229475,735.4148937066213,2.754602224404319,1.0132730490242994,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
2,4073.0,6673.0,131,0.00021473015486524283,367.86545353855365,646.348467012953,1.7570240988807972,0.5636215250362234,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
3,6691.0,9791.0,156,0.0001998038928577327,325.98819222155487,610.2651327487536,1.8720467406806947,0.6270323460560341,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
4,9799.0,13179.0,170,0.00020975701805139946,303.09040557938056,614.8681888819251,2.028662661579661,0.7073767885587436,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
5,13189.0,16549.0,169,0.00021029421816286438,307.61153678991377,623.6483194455457,2.027389238887592,0.7067488761132632,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
6,16568.0,19868.0,166,0.00021744497101181312,312.4977561124173,644.2209301125565,2.061521778994169,0.7234444377435838,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
7,19874.0,22994.0,157,0.00019378622051234852,323.0266501811841,594.940244537499,1.8417683005529106,0.6107261430336104,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
8,23005.0,26505.0,176,0.00019212892716527588,299.1985221682547,588.9307859694334,1.9683612796665062,0.6772013588481681,gene_ko_non_metabolic_seed100,14,100,KO: EG10039,EG10039,KO,1.0
1,0.0,4000.0,201,0.00025237298049479777,266.97329523820224,732.9558252774596,2.7454274953736197,1.0099367988554326,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
2,4015.0,6635.0,132,0.00022357105462181406,366.77740549207124,659.9667747151232,1.7993659501181838,0.5874343529131957,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
3,6651.0,9671.0,152,0.0002051855712380773,332.3361455525627,620.9196473817863,1.8683482242035596,0.6250547379599665,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
4,9686.0,12986.0,166,0.00021874333457718974,310.38635253573887,641.0702116990383,2.065394326979062,0.7253211655578058,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
5,12992.0,16112.0,157,0.00019692154676010875,318.4959492145697,589.7263510523401,1.8515976498496793,0.6160488609203812,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
6,16125.0,19665.0,178,0.00022692826265084855,296.03506106641544,665.0736053947553,2.2466041792446543,0.8094198224767193,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
7,19679.0,22679.0,151,0.00022152466599528972,333.08294272744763,649.9469741558485,1.951306689059973,0.6684992451147715,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
8,22699.0,25804.0,157,0.00022680332383741427,652.9485921987878,661.3331257012626,1.0128410315952134,0.012759284615593402,gene_ko_non_metabolic_seed100,17,100,KO: EG10046,EG10046,KO,1.0
1,0.0,4040.0,203,0.00024490466607436347,266.97432946622814,720.4929778943217,2.69873504068661,0.9927831597788486,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
2,4060.0,6780.0,137,0.0002497826914942362,362.34176096144404,720.2506728288047,1.987766110419287,0.6870114506184728,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
3,6798.0,9598.0,141,0.000250063994626959,361.2675998783993,729.4143089771019,2.0190415891782676,0.7026229380181337,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
4,9608.0,12308.0,136,0.00022199272221192778,364.7786736468016,667.3200482745413,1.8293833946023843,0.6039789672351094,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
5,12328.0,15310.0,151,0.00023058827808047487,670.381344854761,675.9957670922356,1.0083749678903893,0.008340092432074654,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
6,15329.0,18249.0,147,0.00020470000099961374,340.59487162854316,622.3932147787073,1.8273710693374643,0.6028783598588703,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
7,18265.0,21545.0,165,0.00021814454665544766,311.9646539788383,639.6663672062498,2.0504450073040665,0.7180568463262628,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
8,21557.0,24757.0,161,0.0002158987048287005,319.5965295057848,640.924434548567,2.005417379029975,0.6958522081866103,gene_ko_non_metabolic_seed100,19,100,KO: EG10051,EG10051,KO,1.0
