generation_reconstructed,start_time,end_time,n_points,growth_mean,dry_mass_start,dry_mass_end,fold_change_mass,log_fold_change_mass,project,variant,lineage_seed,label,gene_id,run_type,step_scale
1,0.0,4032.0,12,0.0001896907271917771,266.98213090017555,338.8381947419757,1.2691418470574238,0.23834096109653824,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
2,4432.0,6953.0,8,0.00016617197538847057,368.5791225076962,297.28135157905206,0.8065604735190736,-0.21497640156324166,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
3,7353.0,10476.0,9,0.00015979644096168457,319.8777460583283,275.5794317169717,0.8615148603264231,-0.14906297379969077,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
4,10876.0,14432.0,10,0.00018505213403478046,295.1456777128336,318.354975785556,1.0786367540686272,0.07569797905767682,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
5,14832.0,17701.0,9,0.00021348287368998258,351.904446226911,352.33348346218827,1.001219186741962,0.001218444137327287,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
6,18101.0,20487.0,7,0.00019344588803325505,384.948551225503,329.47251123763306,0.85588713138091,-0.15561676739756644,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
7,20887.0,23597.0,8,0.0001923435116534444,361.3548021411923,333.0274762662425,0.9216079993759666,-0.0816353091997442,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
8,23997.0,26397.0,7,0.00020470438084087928,360.5366857216152,585.6093433419665,1.624271167218026,0.4850592026886782,gene_ko_441imported_2seeds,424,100,KO: G7544,G7544,KO,20.0
1,0.0,4047.0,12,0.00021807715090294143,266.9690347672249,383.2231644213646,1.4354592275299034,0.36148481720096887,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
2,4447.0,6642.0,7,0.000254641324739984,432.86099274771846,416.07058680613943,0.961210628301255,-0.039561717855471176,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
3,7042.0,9087.0,7,0.0002368804370468998,467.9059397543674,428.031917887894,0.9147819711641068,-0.08906952498124962,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
4,9487.0,11320.0,6,0.00020970831684346942,474.87756505574066,375.6825872695646,0.7911146259888426,-0.23431240895878025,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
5,11720.0,13926.0,7,0.00019952751966860732,413.82578547702724,343.95824136718477,0.8311667697813842,-0.18492481860385965,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
6,14326.0,16852.0,8,0.00018519663205772785,377.90894529728007,322.60756497885666,0.8536648020466389,-0.15821666570148005,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
7,17252.0,19975.0,8,0.00014506296061866835,346.45105165416646,271.9930837069328,0.7850837294569424,-0.24196490515909733,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
8,20375.0,23975.0,10,0.0002204296809853325,288.2775992800857,638.7468104208258,2.21573515256116,0.7955842457501758,gene_ko_441imported_2seeds,425,100,KO: G6261,G6261,KO,20.0
1,0.0,4055.0,12,0.00021691310572608783,266.957624610007,383.93831116327635,1.4381994585251652,0.3633919551913764,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
2,4455.0,6632.0,7,0.0002290113444124466,427.4126707967134,381.27586048812964,0.892055585945585,-0.1142268322611997,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
3,7032.0,9240.0,7,0.0001755441556316959,421.44234494258467,330.82868673268285,0.7849915669431685,-0.24208230400498837,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
4,9640.0,12191.0,8,0.0001406662541423649,355.208581022241,266.94583515418344,0.7515185426713239,-0.28565939588017275,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
5,12591.0,16513.0,11,0.00010972844169899626,281.07894127756174,226.24070654030004,0.8049009488650747,-0.21703605402232293,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
6,16913.0,22416.0,15,9.809079971838214e-05,236.10964117376443,221.33754293370077,0.9374354297155018,-0.0646073984796923,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
7,22816.0,29661.0,19,7.069971832087233e-05,228.74873539520524,191.27845255574704,0.836194579284902,-0.1788939426388019,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
8,30061.0,40461.0,27,5.575422661469401e-05,196.19315569807952,346.5814521719151,1.7665318188024215,0.5690181999970002,gene_ko_441imported_2seeds,426,100,KO: EG10586,EG10586,KO,20.0
1,0.0,4073.0,12,0.00023846494685748917,266.9777985966309,417.6053480372251,1.564195038809849,0.44737133946946883,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
2,4473.0,6451.0,6,0.00023449974503906982,473.0632342735744,408.1248442501169,0.8627278864247917,-0.14765594883087466,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
3,6851.0,8834.0,6,0.00020653593529565864,451.0408385064652,372.18031957833546,0.8251588055989316,-0.1921794195365251,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
4,9234.0,11521.0,7,0.0002224136136624245,414.6620534265825,375.3607036341522,0.905220770823707,-0.09957641937056098,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
5,11921.0,14122.0,7,0.00020621345356405433,412.79865237229365,350.65657986592817,0.8494615422089097,-0.16315260998507636,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
6,14522.0,17001.0,8,0.00020230534839036317,386.57328990588394,344.5220571235883,0.8912205424422015,-0.11516335975811855,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
7,17401.0,19874.0,8,0.00018997667606562372,375.549489822513,320.76570927057173,0.8541236720150188,-0.1576792806723711,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
8,20274.0,22674.0,7,0.0002335609892719298,350.0539254186382,611.1610524570244,1.7459054393580125,0.5572732975074972,gene_ko_441imported_2seeds,427,100,KO: EG10965,EG10965,KO,20.0
1,0.0,4042.0,12,0.00020518799935858947,266.93837659508506,369.76877844602575,1.3852215000427706,0.32586005468092516,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
2,4442.0,6627.0,7,0.00015471563921503896,402.89954637326184,299.7891733714672,0.7440792030421668,-0.2956077941132142,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
3,7027.0,10106.0,9,0.00012290621209082534,320.43896422519686,245.58827914455117,0.7664120364961534,-0.26603534720852856,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
4,10506.0,15339.0,14,9.139676681901386e-05,257.4136687299267,208.07710173418957,0.8083374234198104,-0.21277570439066804,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
5,15739.0,23439.0,21,6.911753081604891e-05,214.96398725155342,186.8955591142759,0.8694273003764509,-0.1399205595212746,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
6,23839.0,34239.0,27,5.5388073434666455e-05,190.96364764066232,352.3225524454996,1.8449718404440383,0.6124640147440578,gene_ko_441imported_2seeds,428,100,KO: EG10444,EG10444,KO,20.0
1,0.0,4058.0,12,0.00021282075847074296,266.98222194656273,371.3462361755156,1.3909024858211032,0.32995280683267425,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
2,4458.0,6731.0,7,0.0002062197928788353,409.7044318861939,351.171972223461,0.8571349121285762,-0.15415994905354524,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
3,7131.0,9585.0,8,0.00023337007026623196,387.01650367141997,369.2254486064337,0.9540302418728608,-0.04705990795991334,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
4,9985.0,12330.0,7,0.00020697742242748143,409.15816768991476,356.229423843336,0.8706398942359831,-0.13852682707281028,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
5,12730.0,15085.0,7,0.00018950769716548628,389.2580732429725,326.18817131492267,0.8379740684564249,-0.1767681235415857,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
6,15485.0,18196.0,8,0.00018746230490423443,356.6384144033524,313.71514062421556,0.8796448390144779,-0.12823704500407013,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
7,18596.0,21425.0,9,0.00014580840499843183,337.4143058090823,265.41636718108055,0.786618595037461,-0.24001177950098862,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
8,21825.0,25425.0,10,0.00018616450002827093,280.4870104528194,546.7625475381383,1.9493328644896695,0.6674871932644634,gene_ko_441imported_2seeds,429,100,KO: EG11121,EG11121,KO,20.0
1,0.0,4019.0,12,0.00021377988208688323,266.9623746713904,383.43740966716484,1.4362975686710384,0.3620686696818327,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
2,4419.0,6592.0,7,0.00019569209525540827,423.87592641968024,353.7057625153334,0.8344558878418793,-0.18097539786234318,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
3,6992.0,9447.0,8,0.00019970292779328342,391.82738721367764,338.5526556926694,0.8640352020826059,-0.14614176785689686,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
4,9847.0,12416.0,8,0.00022179298818347966,370.6576313443327,372.0184912668998,1.0036714741785604,0.0036647507687636383,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
5,12816.0,15070.0,7,0.0002048746688647972,411.26483171890175,352.3132764910995,0.8566579228731732,-0.15471659657590345,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
6,15470.0,17920.0,8,0.0002058921309497916,388.02429515466577,341.0848653181515,0.879029662774584,-0.12893663582017434,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
7,18320.0,20879.0,8,0.00019621329288647916,373.13624233706526,328.88889596238016,0.8814177199793015,-0.1262236224204275,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
8,21279.0,23679.0,7,0.0002192983999692995,372.07098782151024,625.8631197749532,1.6821067491432362,0.5200470251392998,gene_ko_441imported_2seeds,430,100,KO: EG11074,EG11074,KO,20.0
1,0.0,4069.0,12,0.00019406620400918867,266.9794539822533,343.5132391664438,1.2866654495041325,0.2520539488269382,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
2,4469.0,6975.0,8,0.00020792926333927037,380.0982697357116,349.2343526213159,0.91880016413688,-0.08468662952454543,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
3,7375.0,9834.0,8,0.00019289021418158006,381.0132107059984,326.9585730407107,0.8581292297841139,-0.153000573371844,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
4,10234.0,12941.0,8,0.00021498450954043994,358.01205169910565,348.2283597301887,0.9726721714465083,-0.02770817911145209,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
5,13341.0,15817.0,8,0.00019912394951368707,382.4063266923788,336.6259960320424,0.8802835427532983,-0.1275112157334273,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
6,16217.0,18823.0,8,0.00019937289385809945,367.65410815844837,334.24974894028196,0.9091418850574353,-0.09525410781320949,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
7,19223.0,21873.0,8,0.00019565172156470843,366.54199024047364,350.8166778163019,0.9570981965426253,-0.043849284075620366,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
8,22273.0,24673.0,7,0.0002309048981820932,383.89754734990754,669.9060361579639,1.7450125450980567,0.5567617447964893,gene_ko_441imported_2seeds,431,100,KO: G7892,G7892,KO,20.0
1,0.0,4048.0,12,0.00020646971498346006,266.97343934902676,372.98789176983496,1.3970973767252202,0.33439678201540884,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
2,4448.0,6659.0,7,0.0002384384838649342,414.6767503836678,385.02796941242036,0.9285014630219424,-0.07418332250731977,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
3,7059.0,9271.0,7,0.0002519242640233993,431.99656486334425,407.2967163211572,0.9428239700239271,-0.058875683949836596,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
4,9671.0,11695.0,7,0.00020402564779688873,449.50418868116935,364.71025462531725,0.8113611926406409,-0.2090419570086825,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
5,12095.0,14368.0,7,0.00018661703016360467,398.4527777734388,325.16974449822067,0.8160810079309145,-0.20324165452026932,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
6,14768.0,17468.0,8,0.00016607582294011914,352.6530116897284,296.26221115033877,0.8400955084171989,-0.1742396931115239,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
7,17868.0,21001.0,9,0.00017045426414714841,319.56623058808873,291.44085581207844,0.9119889021932889,-0.09212745762955382,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
8,21401.0,24601.0,9,0.00014630699279150495,312.23679843030925,498.8758014619425,1.5977482601983917,0.4685953006403802,gene_ko_441imported_2seeds,432,100,KO: EG10408,EG10408,KO,20.0
1,0.0,4044.0,12,0.00021579619173812007,266.9493849022739,371.48051683015956,1.3915765978114276,0.33043734740476965,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
2,4444.0,6650.0,7,0.00019144096390872904,409.82425997971666,336.4448219345145,0.8209490134897482,-0.19729427439392722,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
3,7050.0,9603.0,8,0.00014005265450686152,363.60960150350604,272.25866222112677,0.7487664272212613,-0.2893281902655849,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
4,10003.0,13751.0,11,0.00010446662943821155,287.3185120241942,223.1104283372282,0.7765264645336906,-0.2529245551535742,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
5,14151.0,19538.0,15,0.000433310484209218,232.98918702368724,1647.9748066524949,7.073181496980591,1.9563103782619649,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
6,19938.0,19938.0,1,0.0010505523688032286,2693.7739424881966,2693.7739424881966,1.0,0.0,gene_ko_441imported_2seeds,433,100,KO: EG10882,EG10882,KO,20.0
1,0.0,4049.0,12,0.00020509847118530054,266.9698641599921,367.59712825463396,1.37692368167194,0.319851794588161,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
2,4449.0,6728.0,7,0.00022624056227811502,410.3288613930108,371.22057347485793,0.9046903798446311,-0.10016251553783737,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
3,7128.0,9407.0,7,0.00020133482242587874,409.49911915408325,352.2879468418106,0.860289876983238,-0.15048588026907436,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
4,9807.0,12280.0,8,0.0002033384347923769,389.82917656728284,346.5364181072798,0.8889442836443749,-0.11772071849821608,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
5,12680.0,15180.0,8,0.0001986397350953075,381.40031448326533,336.798021488299,0.8830564860561401,-0.12436610980570463,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
6,15580.0,18169.0,8,0.00019627674244634136,368.31109274517394,333.41122218067676,0.9052434986294491,-0.09955131221310226,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
7,18569.0,21181.0,8,0.0002052927614396351,363.62361659397516,333.1042922075919,0.9160689157864537,-0.08766368156332961,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
8,21581.0,23981.0,7,0.0002709452040727667,370.6762693420105,710.9270668361357,1.917919018927503,0.6512407539471061,gene_ko_441imported_2seeds,434,100,KO: EG11621,EG11621,KO,20.0
1,0.0,4053.0,12,0.00021046240621692286,266.9688721753196,369.7300055246949,1.3849180337469893,0.32564095647789704,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
2,4453.0,6687.0,7,0.00019736219470849244,404.9295692435709,342.1885620654308,0.8450569878229849,-0.1683512126883864,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
3,7087.0,9637.0,8,0.0001836107754130399,375.09051724611436,322.5700335274845,0.8599791748822893,-0.15084710528092965,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
4,10037.0,12814.0,8,0.00017988523210654095,352.6265893746232,312.00013905231947,0.8847890330835403,-0.1224060430879666,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
5,13214.0,16110.0,9,0.00016146481155736054,338.35266328716796,285.41213577177984,0.8435344737616083,-0.17015450793012962,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
6,16510.0,19853.0,10,0.00019123391071561435,306.60330465408435,316.32283536259285,1.0317006717180504,0.031208578202831995,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
7,20253.0,23135.0,9,0.00020142095318182303,350.68619462122797,328.8771180941096,0.9378102792136598,-0.06420761139966773,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
8,23535.0,25935.0,7,0.00021424335270923546,358.85936613488104,598.5151466295035,1.667826461033611,0.5115212583762883,gene_ko_441imported_2seeds,435,100,KO: EG10082,EG10082,KO,20.0
1,0.0,4048.0,12,0.00023465414692530457,266.9493849022739,402.7667916145107,1.5087758743551984,0.41129864281375295,gene_ko_441imported_2seeds,436,100,KO: EG10900,EG10900,KO,20.0
2,4448.0,6407.0,6,0.0001736467572975307,440.2087686884206,327.95841234298234,0.7450065416009717,-0.2943622799686822,gene_ko_441imported_2seeds,436,100,KO: EG10900,EG10900,KO,20.0
3,6807.0,9457.0,8,0.0002261393993330274,355.4392254459675,373.3875012964977,1.0504960470471727,0.04926247837072895,gene_ko_441imported_2seeds,436,100,KO: EG10900,EG10900,KO,20.0
4,9857.0,12467.0,8,0.0008563419891337917,481.34126925324495,3311.126580028823,6.878958426244481,1.9284672489501649,gene_ko_441imported_2seeds,436,100,KO: EG10900,EG10900,KO,20.0
1,0.0,4026.0,12,0.00019047118171323032,266.9622203869412,343.7484736979526,1.2876296623534056,0.2528030571089855,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
2,4426.0,6909.0,8,0.00018723154526682165,374.9264767400788,322.475971581644,0.8601045580603351,-0.15070131798480368,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
3,7309.0,10106.0,8,0.0001651922129441912,352.0771419460193,293.0037086373005,0.83221451701691,-0.18366503844111523,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
4,10506.0,13715.0,10,0.00011979500597815603,313.16806813723156,252.88716528955888,0.8075126138937724,-0.21379660308625043,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
5,14115.0,18708.0,13,8.977535941175512e-05,263.8070317290043,206.37103758219712,0.7822802759639543,-0.24554219348897982,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
6,19108.0,27045.0,21,6.961761488212545e-05,213.3800572725886,185.58869547485136,0.8697565173007975,-0.1395419716745702,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
7,27445.0,37845.0,27,7.281668678059691e-05,189.8169262319468,362.1538517325638,1.9079112644044707,0.6460090648190654,gene_ko_441imported_2seeds,437,100,KO: EG11001,EG11001,KO,20.0
1,0.0,4106.0,12,0.00021147456842184506,266.97683248748945,372.4173187980366,1.394942457471429,0.33285316529813685,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
2,4506.0,6802.0,7,0.00019120976456060446,410.45638110060383,341.13465971172525,0.8311106256820803,-0.18499236942236738,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
3,7202.0,9735.0,8,0.00021963587998966564,374.6925644058541,353.4232339663396,0.943235248147395,-0.05843955964788012,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
4,10135.0,12572.0,8,0.0001803246805307592,386.01797442318184,327.3147506116562,0.8479261907447586,-0.1649616861944529,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
5,12972.0,15640.0,8,0.00017747294200128787,355.9857449851987,296.2503292502482,0.8321971691944177,-0.1836858840319467,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
6,16040.0,19158.0,9,0.00018715914582732274,320.68838870954426,302.07819801932715,0.9419679933997459,-0.059783982265662595,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
7,19558.0,22582.0,9,0.0001754651455038186,326.8833742703549,296.6412124862121,0.9074833284144623,-0.09708008390503259,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
8,22982.0,25782.0,8,0.00019228632210207533,322.337278344535,553.3405952536543,1.7166509505059728,0.540375270920563,gene_ko_441imported_2seeds,438,100,KO: EG10023,EG10023,KO,20.0
1,0.0,4047.0,12,0.0002089939154202626,266.9764925372041,366.38440169952116,1.3723470490513852,0.3165224485205652,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
2,4447.0,6803.0,7,0.00023255237021499757,412.2944754972398,387.4876012537957,0.9398321449407581,-0.06205398887542697,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
3,7203.0,9309.0,7,0.0002519440335680322,429.5131426740975,369.86622862835577,0.8611290130160228,-0.1495109448781287,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
4,9709.0,11914.0,7,0.000201584786694441,406.44506220101687,340.7328919533094,0.838324594492901,-0.17634990923487212,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
5,12314.0,14873.0,8,0.00017787663692486993,372.97651177370335,315.86067197982754,0.8468647810494571,-0.1662142416443417,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
6,15273.0,18143.0,9,0.00022005837662321523,346.6853071729262,348.8435027161614,1.0062252293321412,0.006205932634858437,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
7,18543.0,21033.0,8,0.00020622732656801223,383.503768080574,338.406358967393,0.8824068682847829,-0.12510202743217697,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
8,21433.0,23833.0,7,0.00021252463436982535,365.7589936572542,617.5981665606134,1.6885385657511758,0.5238634008261663,gene_ko_441imported_2seeds,439,100,KO: G6770,G6770,KO,20.0
1,0.0,4000.0,11,0.00020373835199973412,266.97136222950417,667.0297921030465,2.4985069055070737,0.9156933156594493,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
2,4021.0,6972.0,9,0.00016436189713526126,333.59565246931027,309.37941415505713,0.9274084115455283,-0.07536123703622573,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
3,7372.0,10354.0,9,0.00019204847538163678,339.69359279855985,322.2841434466054,0.9487495504153405,-0.052610424142933515,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
4,10754.0,13495.0,8,0.00018069041125251642,349.06112015380893,308.313368842154,0.8832647093617874,-0.12413033920276785,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
5,13895.0,16844.0,9,0.00017907605962101482,333.94873361088275,296.1883533764741,0.8869276136306387,-0.11999190808538558,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
6,17244.0,20389.0,9,0.00017642508459800047,323.51668512051344,302.75290503486985,0.9358185186711193,-0.06633371161233413,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
7,20789.0,23811.0,9,0.00020809480305669547,330.12956695297987,331.4712257995145,1.004064037217017,0.004055801324208966,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
8,24211.0,26611.0,7,0.0002289678287184011,364.3382292041838,629.353617925331,1.7273883646523032,0.546610652083752,gene_ko_441imported_2seeds,440,100,KO: EG10131,EG10131,KO,20.0
1,0.0,4067.0,12,0.00020983958784673081,266.973615174168,367.7078225189524,1.3773189619471105,0.32013882832413204,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
2,4467.0,6764.0,7,0.00019111149163883654,403.5897081431905,340.5696856531249,0.8438512647411054,-0.1697790265259782,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
3,7164.0,9721.0,8,0.00020261042144818176,375.24642934936674,336.861229071072,0.8977066874564265,-0.10791189270237572,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
4,10121.0,12718.0,8,0.00017921886342395064,369.423561228215,313.0380199131265,0.8473688545266992,-0.1656191956229065,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
5,13118.0,15950.0,9,0.00017207690778647003,337.53381076112566,286.9062280062843,0.850007373659314,-0.16251025464209098,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
6,16350.0,19690.0,10,0.0002098074764483409,307.8766879955059,331.31805200889073,1.0761388079299041,0.07337945707166432,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
7,20090.0,22746.0,8,0.00021450148785419297,365.37620797446766,346.1167826886964,0.9472887810825462,-0.05415128921675444,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
8,23146.0,25546.0,7,0.0002100784778232585,377.73024933783336,624.0683745793683,1.652153555807006,0.5020796222360927,gene_ko_441imported_2seeds,441,100,KO: EG10088,EG10088,KO,20.0
1,0.0,2235.0,7,0.0001870318500946557,410.985293452835,375.17634758095244,0.9128704933185352,-0.09116125585422978,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
2,2635.0,4928.0,7,0.00020007789856244548,414.36001545293016,357.7082771991917,0.8632789455039155,-0.14701741242690045,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
3,5328.0,7719.0,7,0.00019269094488857195,392.6983494698155,336.24425700633583,0.8562405659720783,-0.15520390730922712,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
4,8119.0,10762.0,8,0.00021726269790860446,371.6209816608771,358.5183703924632,0.9647420035062212,-0.03589456726813438,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
5,11162.0,13578.0,8,0.0001942577971310241,396.395330495606,333.4308991823252,0.8411574847903545,-0.17297637757402196,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
6,13978.0,16554.0,8,0.00020409550454773175,363.85530700609183,330.56655943350097,0.9085110291601889,-0.09594825125241353,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
7,16954.0,19623.0,8,0.00021331299524277706,363.7821350978402,349.7739578593888,0.9614929489742979,-0.0392680473402564,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
8,20023.0,22423.0,7,0.00022157489894460532,384.62490686270496,650.9219441651449,1.6923551557660743,0.5261211420925248,gene_ko_441imported_2seeds,1,101,KO: EG10109,EG10109,KO,20.0
