project,variant,lineage_seed,label,gene_id,run_type,n_generations,mean_growth_over_generations,total_fold_change_mass,mean_log_fold_change_mass,step_scale
gene_ko_441imported_2seeds,100,100,KO: EG10537,EG10537,KO,8,0.0002074870081119201,1.2258811375119765,0.02545748516943784,20.0
gene_ko_441imported_2seeds,100,101,KO: EG10537,EG10537,KO,8,0.00019367941220212274,0.785680626119343,-0.030150612152374703,20.0
gene_ko_441imported_2seeds,101,100,KO: EG10864,EG10864,KO,5,0.0004496519857867063,13.655759441396667,0.5228322739478399,20.0
gene_ko_441imported_2seeds,101,101,KO: EG10864,EG10864,KO,6,0.0003987228244665547,3.9430182846166404,0.22865774868658226,20.0
gene_ko_441imported_2seeds,102,100,KO: G7542,G7542,KO,8,0.00022155975476094558,1.120175277698896,0.014185646375990034,20.0
gene_ko_441imported_2seeds,102,101,KO: G7542,G7542,KO,8,0.00021461435237176937,0.772313168370195,-0.03229564408798927,20.0
gene_ko_441imported_2seeds,103,100,KO: EG10115,EG10115,KO,8,0.00020677034090960914,1.408312122093832,0.04279898884905711,20.0
gene_ko_441imported_2seeds,103,101,KO: EG10115,EG10115,KO,8,0.00020738059066553003,0.7547764869706666,-0.03516670216377181,20.0
gene_ko_441imported_2seeds,104,100,KO: G6437,G6437,KO,8,0.00021817199227504349,1.376473948700237,0.03994063995848495,20.0
gene_ko_441imported_2seeds,104,101,KO: G6437,G6437,KO,8,0.00019805065599588054,0.774374815600321,-0.031962408090733294,20.0
gene_ko_441imported_2seeds,105,100,KO: G7158,G7158,KO,8,0.00018037804919611704,1.0992085937026688,0.011823807574785017,20.0
gene_ko_441imported_2seeds,105,101,KO: G7158,G7158,KO,8,0.00019737077685948642,0.7696194068359425,-0.03273239539573854,20.0
gene_ko_441imported_2seeds,106,100,KO: G7888,G7888,KO,8,0.00019706386875349038,1.2312864279166837,0.02600743739896582,20.0
gene_ko_441imported_2seeds,106,101,KO: G7888,G7888,KO,8,0.0001922286416401583,0.6660212407541541,-0.050804214490758004,20.0
gene_ko_441imported_2seeds,107,100,KO: EG10661,EG10661,KO,8,0.00020770913213427817,1.1701593461967337,0.01964249160834209,20.0
gene_ko_441imported_2seeds,107,101,KO: EG10661,EG10661,KO,8,0.0002126791782295307,0.8779072794439985,-0.016276786900181334,20.0
gene_ko_441imported_2seeds,108,100,KO: EG10330,EG10330,KO,8,0.00020364500134003186,1.2626394071782898,0.02915053719984098,20.0
gene_ko_441imported_2seeds,108,101,KO: EG10330,EG10330,KO,8,0.0002034413793601405,0.8960859391857389,-0.013714869542111,20.0
gene_ko_441imported_2seeds,109,100,KO: EG10192,EG10192,KO,8,0.000215141670394356,1.2410683580442623,0.026996573467338095,20.0
gene_ko_441imported_2seeds,109,101,KO: EG10192,EG10192,KO,8,0.00020191370877521874,0.740780694675068,-0.03750633201169848,20.0
gene_ko_441imported_2seeds,110,100,KO: EG50006,EG50006,KO,8,0.00022010285512169645,1.3676634477221243,0.03913797139825542,20.0
gene_ko_441imported_2seeds,110,101,KO: EG50006,EG50006,KO,8,0.00019480894590031585,0.7453776584655875,-0.036733033116289865,20.0
gene_ko_441imported_2seeds,111,100,KO: EG10356,EG10356,KO,8,0.00018556410888485324,1.0814640667515525,0.009789467559877765,20.0
gene_ko_441imported_2seeds,111,101,KO: EG10356,EG10356,KO,8,0.00020682402997731274,0.8131146817531857,-0.02586038992691625,20.0
gene_ko_441imported_2seeds,112,100,KO: G6105,G6105,KO,8,0.00021400052935163097,1.2806884477022171,0.030924722888692392,20.0
gene_ko_441imported_2seeds,112,101,KO: G6105,G6105,KO,8,0.00019633108659654336,0.7279497075739045,-0.03969041452183375,20.0
gene_ko_441imported_2seeds,113,100,KO: EG11375,EG11375,KO,8,0.00020647819254084314,1.1949216289913922,0.022260075099858855,20.0
gene_ko_441imported_2seeds,113,101,KO: EG11375,EG11375,KO,8,0.00020011272964384096,0.7488419276446168,-0.036153420283896336,20.0
gene_ko_441imported_2seeds,114,100,KO: EG10350,EG10350,KO,8,0.0001960376788774453,1.1936067375799513,0.02212244940084361,20.0
gene_ko_441imported_2seeds,114,101,KO: EG10350,EG10350,KO,8,0.00021018696698671174,0.6863934430203397,-0.047038035445413406,20.0
gene_ko_441imported_2seeds,115,100,KO: EG11576,EG11576,KO,5,9.467687470573388e-05,1.7816495015461027,0.11550792429144283,20.0
gene_ko_441imported_2seeds,115,101,KO: EG11576,EG11576,KO,5,0.00011277166123537241,0.64822509212012,-0.08670345571280016,20.0
gene_ko_441imported_2seeds,116,100,KO: M004,M004,KO,8,0.00019394784767912603,1.0779801982684731,0.009386137920614407,20.0
gene_ko_441imported_2seeds,116,101,KO: M004,M004,KO,8,0.00020171888783371137,0.7574810818295588,-0.03471958954911389,20.0
gene_ko_441imported_2seeds,117,100,KO: EG50002,EG50002,KO,5,0.0003342084995450416,12.620470435284455,0.5070640266764402,20.0
gene_ko_441imported_2seeds,117,101,KO: EG50002,EG50002,KO,5,0.00027453880858763945,5.02293761268301,0.32280298887217884,20.0
gene_ko_441imported_2seeds,118,100,KO: EG10464,EG10464,KO,8,0.00020284158735850907,1.2413904116562486,0.027029006394092434,20.0
gene_ko_441imported_2seeds,118,101,KO: EG10464,EG10464,KO,8,0.00019809247087083164,0.7072532742120983,-0.04329580491421109,20.0
gene_ko_441imported_2seeds,119,100,KO: EG11934,EG11934,KO,8,0.00018745493408573127,1.2487138824521762,0.02776426595014113,20.0
gene_ko_441imported_2seeds,119,101,KO: EG11934,EG11934,KO,8,0.00019079667471553287,0.6920411594226502,-0.04601373077485045,20.0
gene_ko_441imported_2seeds,120,100,KO: EG10045,EG10045,KO,8,0.00020862237372115214,1.266531756643597,0.02953528305986377,20.0
gene_ko_441imported_2seeds,120,101,KO: EG10045,EG10045,KO,8,0.000193096035381112,0.7024983535202279,-0.0441390276900538,20.0
gene_ko_441imported_2seeds,121,100,KO: EG10637,EG10637,KO,8,0.000215569052047386,1.266378091814887,0.02952011623217425,20.0
gene_ko_441imported_2seeds,121,101,KO: EG10637,EG10637,KO,8,0.0001929838344921476,0.892896082273217,-0.014160634263997746,20.0
gene_ko_441imported_2seeds,122,100,KO: EG10868,EG10868,KO,6,0.00039978196014028026,10.776083520649737,0.3962215316158524,20.0
gene_ko_441imported_2seeds,122,101,KO: EG10868,EG10868,KO,7,0.00013262482495277772,0.30948657701108706,-0.16754865110195719,20.0
gene_ko_441imported_2seeds,123,100,KO: EG10064,EG10064,KO,8,0.00019776057606713755,1.2780836612247353,0.03067022705374039,20.0
gene_ko_441imported_2seeds,123,101,KO: EG10064,EG10064,KO,8,0.00020803776538896407,0.7512751634449322,-0.03574791228243665,20.0
gene_ko_441imported_2seeds,124,100,KO: EG10707,EG10707,KO,6,0.00010787766456964148,0.9049528133390563,-0.016645412766398304,20.0
gene_ko_441imported_2seeds,124,101,KO: EG10707,EG10707,KO,7,0.00015051579602986132,3.271296633611257,0.1693123471934887,20.0
gene_ko_441imported_2seeds,125,100,KO: EG10918,EG10918,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,125,101,KO: EG10918,EG10918,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,126,100,KO: EG10077,EG10077,KO,8,0.00021414734547399995,1.286429931655394,0.03148386086735207,20.0
gene_ko_441imported_2seeds,126,101,KO: EG10077,EG10077,KO,8,0.00019679214418774236,0.8232344415473017,-0.024314282090399417,20.0
gene_ko_441imported_2seeds,127,100,KO: EG11746,EG11746,KO,8,0.00020786493119716605,1.4149355563972024,0.04338549835948622,20.0
gene_ko_441imported_2seeds,127,101,KO: EG11746,EG11746,KO,8,0.0001852237131800971,0.6983714747793007,-0.04487551487038999,20.0
gene_ko_441imported_2seeds,128,100,KO: EG10195,EG10195,KO,8,0.00020277147120960457,1.089938834228516,0.010765197409980304,20.0
gene_ko_441imported_2seeds,128,101,KO: EG10195,EG10195,KO,8,0.00020997098505993228,0.7122128037258173,-0.04242231632362453,20.0
gene_ko_441imported_2seeds,129,100,KO: EG10079,EG10079,KO,8,0.00019167681916775964,1.1868653640252138,0.021414460471666466,20.0
gene_ko_441imported_2seeds,129,101,KO: EG10079,EG10079,KO,8,0.0002172004855354521,0.8869509058659694,-0.01499570584009062,20.0
gene_ko_441imported_2seeds,130,100,KO: EG11673,EG11673,KO,8,0.0001863982671246488,1.205627592413533,0.0233750318675984,20.0
gene_ko_441imported_2seeds,130,101,KO: EG11673,EG11673,KO,8,0.00021286910631319718,0.8786347498347327,-0.016173249606424633,20.0
gene_ko_441imported_2seeds,131,100,KO: G6710,G6710,KO,8,0.00020375732329758423,1.2072161055648507,0.02353962120487646,20.0
gene_ko_441imported_2seeds,131,101,KO: G6710,G6710,KO,8,0.0002100782697144549,0.7421660351389117,-0.03727278672666143,20.0
gene_ko_441imported_2seeds,132,100,KO: EG10214,EG10214,KO,8,0.00019886364954830568,1.4073609792775503,0.042714538096233864,20.0
gene_ko_441imported_2seeds,132,101,KO: EG10214,EG10214,KO,8,0.0002045175348623122,0.6450346773058111,-0.05480640004584168,20.0
gene_ko_441imported_2seeds,133,100,KO: EG10883,EG10883,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,133,101,KO: EG10883,EG10883,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,134,100,KO: EG11867,EG11867,KO,8,0.0001989452876969162,1.3081699727685752,0.0335786491490309,20.0
gene_ko_441imported_2seeds,134,101,KO: EG11867,EG11867,KO,8,0.0001922396995993352,0.8194769642238297,-0.024886123842908336,20.0
gene_ko_441imported_2seeds,135,100,KO: EG10906,EG10906,KO,4,0.00040374613794112935,11.591065386612613,0.6125586440111008,20.0
gene_ko_441imported_2seeds,135,101,KO: EG10906,EG10906,KO,5,0.00044764641733679495,6.359622565714072,0.369993806115507,20.0
gene_ko_441imported_2seeds,136,100,KO: EG12026,EG12026,KO,8,0.0002080084847462096,2.7540131861483954,0.1266323985367115,20.0
gene_ko_441imported_2seeds,136,101,KO: EG12026,EG12026,KO,8,0.000207120952478555,0.8459460873250155,-0.02091245599658914,20.0
gene_ko_441imported_2seeds,137,100,KO: EG10200,EG10200,KO,8,0.0002161036876149243,1.2212282023963075,0.02498213445184943,20.0
gene_ko_441imported_2seeds,137,101,KO: EG10200,EG10200,KO,8,0.0002069361687343296,0.8194076384686828,-0.024896698985763785,20.0
gene_ko_441imported_2seeds,138,100,KO: EG10793,EG10793,KO,6,0.000213421813725797,0.7675274250791869,-0.04409684452616589,20.0
gene_ko_441imported_2seeds,138,101,KO: EG10793,EG10793,KO,8,0.00017949205185698594,0.7357492716988976,-0.038358235218102624,20.0
gene_ko_441imported_2seeds,139,100,KO: G7726,G7726,KO,8,0.00017771556701284897,1.2173975883136308,0.024589432007723247,20.0
gene_ko_441imported_2seeds,139,101,KO: G7726,G7726,KO,8,0.00018502906417574644,0.6743756426580216,-0.049245998750232,20.0
gene_ko_441imported_2seeds,140,100,KO: EG10980,EG10980,KO,8,0.00020958834053748038,1.2905640036226544,0.03188491686685001,20.0
gene_ko_441imported_2seeds,140,101,KO: EG10980,EG10980,KO,8,0.00021377054626776134,0.834754193224147,-0.022577247105209225,20.0
gene_ko_441imported_2seeds,141,100,KO: EG11428,EG11428,KO,8,0.00021595805552670268,1.3217740985241149,0.03487185603166098,20.0
gene_ko_441imported_2seeds,141,101,KO: EG11428,EG11428,KO,8,0.00020425135285421703,0.7392813840726781,-0.03775958340175381,20.0
gene_ko_441imported_2seeds,142,100,KO: G6096,G6096,KO,8,0.00020979363249487215,1.3663641499298318,0.039019163353740616,20.0
gene_ko_441imported_2seeds,142,101,KO: G6096,G6096,KO,8,0.00020786837723818237,0.7022129184647755,-0.04418982728586286,20.0
gene_ko_441imported_2seeds,143,100,KO: EG11631,EG11631,KO,8,0.00019219125499168456,1.1178529293734392,0.013926227264150326,20.0
gene_ko_441imported_2seeds,143,101,KO: EG11631,EG11631,KO,8,0.00018650387045242406,0.7072634140891565,-0.0432940128043791,20.0
gene_ko_441imported_2seeds,144,100,KO: EG10161,EG10161,KO,8,0.00019159069509847682,1.1277619206642784,0.015029383444749807,20.0
gene_ko_441imported_2seeds,144,101,KO: EG10161,EG10161,KO,8,0.00021327099843392145,0.7877283619540493,-0.029825245860713154,20.0
gene_ko_441imported_2seeds,145,100,KO: EG10877,EG10877,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,145,101,KO: EG10877,EG10877,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,146,100,KO: EG10012,EG10012,KO,8,0.0002056757347493442,1.1907993914140695,0.021828104885772984,20.0
gene_ko_441imported_2seeds,146,101,KO: EG10012,EG10012,KO,8,0.00021126011643536635,0.785969973691702,-0.030104586086583923,20.0
gene_ko_441imported_2seeds,147,100,KO: EG10066,EG10066,KO,8,0.00021303551379734878,1.194765757880033,0.02224376845736277,20.0
gene_ko_441imported_2seeds,147,101,KO: EG10066,EG10066,KO,8,0.00020130892610316817,0.7737047069058467,-0.032070624226691644,20.0
gene_ko_441imported_2seeds,148,100,KO: EG11082,EG11082,KO,8,0.00019837453195058378,1.1193797663571348,0.014096843984491514,20.0
gene_ko_441imported_2seeds,148,101,KO: EG11082,EG11082,KO,8,0.00021276252034641016,0.7143075992150262,-0.04205519977369224,20.0
gene_ko_441imported_2seeds,149,100,KO: EG12302,EG12302,KO,8,0.00019174863850203642,1.0663854129241959,0.008034351373192389,20.0
gene_ko_441imported_2seeds,149,101,KO: EG12302,EG12302,KO,8,0.00017800725509957058,0.6250147922539047,-0.058747495239945186,20.0
gene_ko_441imported_2seeds,150,100,KO: G6711,G6711,KO,8,0.00020375732329758423,1.2072161055648507,0.02353962120487646,20.0
gene_ko_441imported_2seeds,150,101,KO: G6711,G6711,KO,8,0.0002100782697144549,0.7421660351389117,-0.03727278672666143,20.0
gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,6,0.00011532660123875851,0.8561787874655881,-0.025879343464624376,20.0
gene_ko_441imported_2seeds,151,101,KO: EG10205,EG10205,KO,7,0.00011724256865986568,0.5168895183661816,-0.09427516069445556,20.0
gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,8,0.00019219125499168456,1.1178529293734392,0.013926227264150326,20.0
gene_ko_441imported_2seeds,152,101,KO: EG11630,EG11630,KO,8,0.00018650387045242406,0.7072634140891565,-0.0432940128043791,20.0
gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,8,0.00020175784654198538,1.2647678808239204,0.02936107649033505,20.0
gene_ko_441imported_2seeds,153,101,KO: EG10119,EG10119,KO,8,0.00021460913870219498,0.7524051435060221,-0.035560043180777795,20.0
gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,8,0.000183527796279685,1.0257909544875872,0.003182997240792587,20.0
gene_ko_441imported_2seeds,154,101,KO: EG10792,EG10792,KO,8,0.00021584462964647694,0.6878293413185693,-0.04677681527843008,20.0
gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,8,0.00018371224785933827,1.0650276746688399,0.007875098053539142,20.0
gene_ko_441imported_2seeds,155,101,KO: EG10526,EG10526,KO,8,0.000204401225921589,0.8484302639190738,-0.02054592314628985,20.0
gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,8,0.0001919540738981712,1.1939577100388226,0.022159199451899758,20.0
gene_ko_441imported_2seeds,156,101,KO: EG10056,EG10056,KO,8,0.0002066433280066865,0.8670381388959704,-0.017834039208714472,20.0
gene_ko_441imported_2seeds,157,100,KO: EG10901,EG10901,KO,4,0.0004591526734862681,14.817904115662468,0.6739590467929921,20.0
gene_ko_441imported_2seeds,157,101,KO: EG10901,EG10901,KO,5,0.000592541172866096,5.937972972192706,0.3562735649325505,20.0
gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,8,0.00015211722212137314,0.7958156213613841,-0.028548468928001336,20.0
gene_ko_441imported_2seeds,158,101,KO: EG10094,EG10094,KO,8,0.00017030119603424722,0.5293687077766555,-0.07950876247283087,20.0
gene_ko_441imported_2seeds,159,100,KO: G6879,G6879,KO,7,0.0001315283477526209,0.6778167969709404,-0.05555403407323071,20.0
gene_ko_441imported_2seeds,159,101,KO: G6879,G6879,KO,7,0.00014440957218171023,0.5055301307661454,-0.09744966234717492,20.0
gene_ko_441imported_2seeds,160,100,KO: EG10409,EG10409,KO,6,0.0001139131330980616,1.057125046561249,0.009258833860902852,20.0
gene_ko_441imported_2seeds,160,101,KO: EG10409,EG10409,KO,7,0.0001200555092498758,0.49281039062071,-0.10109011173166514,20.0
gene_ko_441imported_2seeds,161,100,KO: EG10999,EG10999,KO,7,0.00010915956755970688,0.8283734416395306,-0.026898744257338958,20.0
gene_ko_441imported_2seeds,161,101,KO: EG10999,EG10999,KO,7,0.00011679391481617793,0.4687017407786951,-0.1082555228575702,20.0
gene_ko_441imported_2seeds,162,100,KO: EG11351,EG11351,KO,8,0.0001865423230598769,1.1577468456307936,0.018309467725811296,20.0
gene_ko_441imported_2seeds,162,101,KO: EG11351,EG11351,KO,8,0.00020863432474321417,0.8404065871887857,-0.021733683985381863,20.0
gene_ko_441imported_2seeds,163,100,KO: EG10565,EG10565,KO,8,0.0002022808036277051,2.4270074392073853,0.11083237399077045,20.0
gene_ko_441imported_2seeds,163,101,KO: EG10565,EG10565,KO,8,0.00019830127033209429,0.7764964017507973,-0.03162040879217824,20.0
gene_ko_441imported_2seeds,164,100,KO: EG11102,EG11102,KO,8,0.00019811348103003593,1.3644664179868027,0.03884543120510307,20.0
gene_ko_441imported_2seeds,164,101,KO: EG11102,EG11102,KO,8,0.00020610932261882242,0.8414663224976402,-0.021576160868891414,20.0
gene_ko_441imported_2seeds,165,100,KO: EG11971,EG11971,KO,8,0.00020540245547310043,1.118986626364695,0.01405293473020669,20.0
gene_ko_441imported_2seeds,165,101,KO: EG11971,EG11971,KO,8,0.00020883597674436742,0.8878295840412189,-0.014871933033814178,20.0
gene_ko_441imported_2seeds,166,100,KO: EG11318,EG11318,KO,8,0.0002234341580902894,1.2625606559222562,0.02914274066351799,20.0
gene_ko_441imported_2seeds,166,101,KO: EG11318,EG11318,KO,8,0.00021782477416519642,0.812988777611759,-0.025879746650646407,20.0
gene_ko_441imported_2seeds,167,100,KO: G6517,G6517,KO,8,0.00021856466689434994,1.3339083565022445,0.036014155857427226,20.0
gene_ko_441imported_2seeds,167,101,KO: G6517,G6517,KO,8,0.0001994671934387755,0.7386397125542074,-0.03786812633416316,20.0
gene_ko_441imported_2seeds,168,100,KO: EG10893,EG10893,KO,4,0.00010151111758560297,1.0703068983573771,0.016986357060827656,20.0
gene_ko_441imported_2seeds,168,101,KO: EG10893,EG10893,KO,5,0.00010687721603875816,0.5789580833450283,-0.10930503978867505,20.0
gene_ko_441imported_2seeds,169,100,KO: EG10186,EG10186,KO,8,0.000207838531147622,1.3683623419622097,0.03920183174799348,20.0
gene_ko_441imported_2seeds,169,101,KO: EG10186,EG10186,KO,8,0.00018875285819118715,0.7722523181319612,-0.032305493174803246,20.0
gene_ko_441imported_2seeds,170,100,KO: EG11032,EG11032,KO,8,0.00020194547266179437,1.3107320173962003,0.03382322163156201,20.0
gene_ko_441imported_2seeds,170,101,KO: EG11032,EG11032,KO,8,0.0001902857420931812,0.9258277291343351,-0.009633387411876748,20.0
gene_ko_441imported_2seeds,171,100,KO: EG10117,EG10117,KO,8,0.00019635095659109578,1.1294027205846868,0.015211115891226923,20.0
gene_ko_441imported_2seeds,171,101,KO: EG10117,EG10117,KO,8,0.00022923583188831143,0.8741626778565418,-0.01681109879700607,20.0
gene_ko_441imported_2seeds,172,100,KO: EG10096,EG10096,KO,8,0.00015525544983158962,0.8422387176093228,-0.02146147404022089,20.0
gene_ko_441imported_2seeds,172,101,KO: EG10096,EG10096,KO,8,0.00015371156688200887,0.5394531357135643,-0.07714992052553367,20.0
gene_ko_441imported_2seeds,173,100,KO: G6943,G6943,KO,8,0.0001905958323916351,1.0642673825595337,0.007785832343388248,20.0
gene_ko_441imported_2seeds,173,101,KO: G6943,G6943,KO,8,0.00020367250081971064,0.8090754026853264,-0.026482895183039326,20.0
gene_ko_441imported_2seeds,174,100,KO: EG11957,EG11957,KO,8,0.00021635756836258603,2.5238555613066445,0.1157234646168466,20.0
gene_ko_441imported_2seeds,174,101,KO: EG11957,EG11957,KO,8,0.00020276351690566525,0.902449650768572,-0.012830297369178137,20.0
gene_ko_441imported_2seeds,175,100,KO: G7454,G7454,KO,8,0.00020581317349805986,1.155180339270172,0.018032058710219637,20.0
gene_ko_441imported_2seeds,175,101,KO: G7454,G7454,KO,8,0.0002065960626275464,0.7752663591154654,-0.03181857743689276,20.0
gene_ko_441imported_2seeds,176,100,KO: EG11810,EG11810,KO,8,0.00019051701503590174,1.2151703866316104,0.024360537858895748,20.0
gene_ko_441imported_2seeds,176,101,KO: EG11810,EG11810,KO,8,0.00022197943053443555,0.8751520351606803,-0.01666970665609166,20.0
gene_ko_441imported_2seeds,177,100,KO: G7579,G7579,KO,8,0.00022244924990181904,1.0652521097370498,0.007901436738096304,20.0
gene_ko_441imported_2seeds,177,101,KO: G7579,G7579,KO,8,0.0002044851666401532,0.7240354620926709,-0.04036436337561981,20.0
gene_ko_441imported_2seeds,178,100,KO: G7742,G7742,KO,8,0.0002022916768648788,1.2866330535012689,0.03150359628069683,20.0
gene_ko_441imported_2seeds,178,101,KO: G7742,G7742,KO,8,0.0001913272894711165,0.79487738711499,-0.028695925783314896,20.0
gene_ko_441imported_2seeds,179,100,KO: EG10076,EG10076,KO,8,0.0001918205635985019,1.1505952905001249,0.017534931544614683,20.0
gene_ko_441imported_2seeds,179,101,KO: EG10076,EG10076,KO,8,0.00021769748916778585,0.7624071858201793,-0.03390931267799967,20.0
gene_ko_441imported_2seeds,180,100,KO: EG10104,EG10104,KO,8,0.00021909817001400513,1.1810426058875239,0.020799701584483042,20.0
gene_ko_441imported_2seeds,180,101,KO: EG10104,EG10104,KO,8,0.0002218542916572675,0.8096194040146383,-0.02639887666584556,20.0
gene_ko_441imported_2seeds,181,100,KO: EG11866,EG11866,KO,8,0.0002071083419835126,1.5053700493870785,0.051129843496090344,20.0
gene_ko_441imported_2seeds,181,101,KO: EG11866,EG11866,KO,8,0.00020334083916358602,0.7282313204690257,-0.03964206666995118,20.0
gene_ko_441imported_2seeds,182,100,KO: G7663,G7663,KO,8,0.00021109318097270273,3.1750805559167596,0.1444166254956349,20.0
gene_ko_441imported_2seeds,182,101,KO: G7663,G7663,KO,8,0.00019904699655877154,0.7463765519297162,-0.03656563060345264,20.0
gene_ko_441imported_2seeds,183,100,KO: EG10465,EG10465,KO,8,0.0002007202919265819,1.2228742455721389,0.02515050335820037,20.0
gene_ko_441imported_2seeds,183,101,KO: EG10465,EG10465,KO,8,0.00018814491567434538,0.7380944083169083,-0.037960442251831955,20.0
gene_ko_441imported_2seeds,184,100,KO: EG10772,EG10772,KO,8,0.00019425066084684183,1.3243427838533686,0.03511454052466394,20.0
gene_ko_441imported_2seeds,184,101,KO: EG10772,EG10772,KO,8,0.00021269148154600575,0.7845969101823504,-0.03032314791181786,20.0
gene_ko_441imported_2seeds,185,100,KO: EG12319,EG12319,KO,8,0.00023264651596291083,1.3636508423541525,0.0387706932467313,20.0
gene_ko_441imported_2seeds,185,101,KO: EG12319,EG12319,KO,8,0.0001909387151704994,0.9381244680491532,-0.007984080453847991,20.0
gene_ko_441imported_2seeds,186,100,KO: G6269,G6269,KO,8,0.00019678072152173894,1.3815883691921103,0.04040422868170712,20.0
gene_ko_441imported_2seeds,186,101,KO: G6269,G6269,KO,8,0.0002035332930954623,0.7690224550242664,-0.03282938870139747,20.0
gene_ko_441imported_2seeds,187,100,KO: G6364,G6364,KO,8,0.0002005137062108329,1.1804267017127053,0.020734498091598184,20.0
gene_ko_441imported_2seeds,187,101,KO: G6364,G6364,KO,8,0.00019936661851523542,0.8286236826965431,-0.023498646021007416,20.0
gene_ko_441imported_2seeds,188,100,KO: G7723,G7723,KO,8,0.00017771556701284897,1.2173975883136308,0.024589432007723247,20.0
gene_ko_441imported_2seeds,188,101,KO: G7723,G7723,KO,8,0.00018502906417574644,0.6743756426580216,-0.049245998750232,20.0
gene_ko_441imported_2seeds,189,100,KO: EG10888,EG10888,KO,6,0.00039978196014028026,10.776083520649737,0.3962215316158524,20.0
gene_ko_441imported_2seeds,189,101,KO: EG10888,EG10888,KO,7,0.00013262482495277772,0.30948657701108706,-0.16754865110195719,20.0
gene_ko_441imported_2seeds,190,100,KO: EG10135,EG10135,KO,8,0.0001881105696044254,1.1000811979819551,0.011922999178408028,20.0
gene_ko_441imported_2seeds,190,101,KO: EG10135,EG10135,KO,8,0.00020556533045724344,0.7035590065960294,-0.043950441273334404,20.0
gene_ko_441imported_2seeds,191,100,KO: EG10886,EG10886,KO,5,0.00040311902718100193,7.9359329975092185,0.4142801854185499,20.0
gene_ko_441imported_2seeds,191,101,KO: EG10886,EG10886,KO,6,0.0005243735434520557,6.086429316638546,0.3010102651104285,20.0
gene_ko_441imported_2seeds,192,100,KO: EG10209,EG10209,KO,8,0.0002000365176797246,2.505195043962754,0.11479582417089118,20.0
gene_ko_441imported_2seeds,192,101,KO: EG10209,EG10209,KO,8,0.00017906595558741788,0.5241938086823292,-0.08073672489328879,20.0
gene_ko_441imported_2seeds,193,100,KO: EG10061,EG10061,KO,8,0.00019744437637330125,1.0892740349871297,0.010688931425206584,20.0
gene_ko_441imported_2seeds,193,101,KO: EG10061,EG10061,KO,8,0.00017905076653608346,0.8527129526792337,-0.01991653789431916,20.0
gene_ko_441imported_2seeds,194,100,KO: EG10148,EG10148,KO,8,0.00019481124103151363,1.3327055749318053,0.03590139284758273,20.0
gene_ko_441imported_2seeds,194,101,KO: EG10148,EG10148,KO,8,0.00019433020463800393,0.7365951774063726,-0.0382146027615361,20.0
gene_ko_441imported_2seeds,195,100,KO: EG10881,EG10881,KO,5,0.0003238104177032736,8.902800422672183,0.4372731762955325,20.0
gene_ko_441imported_2seeds,195,101,KO: EG10881,EG10881,KO,6,0.0005748507734609735,4.845491008411885,0.26300809725555135,20.0
gene_ko_441imported_2seeds,196,100,KO: EG11539,EG11539,KO,8,0.00019603705140443784,1.391155012335102,0.04126679327820382,20.0
gene_ko_441imported_2seeds,196,101,KO: EG11539,EG11539,KO,8,0.00020952215273204873,0.6970150851674976,-0.04511852818260553,20.0
gene_ko_441imported_2seeds,197,100,KO: G7501,G7501,KO,8,0.00019850442455268658,1.1560468973379125,0.01812579225733913,20.0
gene_ko_441imported_2seeds,197,101,KO: G7501,G7501,KO,8,0.00019616551540747832,0.8147669606249494,-0.025606643064100418,20.0
gene_ko_441imported_2seeds,198,100,KO: EG10183,EG10183,KO,8,0.00020277147120960457,1.089938834228516,0.010765197409980304,20.0
gene_ko_441imported_2seeds,198,101,KO: EG10183,EG10183,KO,8,0.00020997098505993228,0.7122128037258173,-0.04242231632362453,20.0
gene_ko_441imported_2seeds,199,100,KO: EG10063,EG10063,KO,5,0.0001239243031869647,0.9901026374658158,-0.0019893334038811996,20.0
gene_ko_441imported_2seeds,199,101,KO: EG10063,EG10063,KO,6,0.00013283533972201485,0.6051878430106076,-0.08370273080442032,20.0
gene_ko_441imported_2seeds,200,100,KO: EG10902,EG10902,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,200,101,KO: EG10902,EG10902,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
