project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used,source_file,lineage_seed,gene_extracted,ko_tu_id,run_type
gene_knockout_TU_ID_rest_list_rerun2,13,KO: TU0-42478[c],4.577096382451805e-05,3.799602561347727e-05,2.169187810254528e-05,0.0003326385565905,366.10353505295006,247.8315693289109,454.6828371488448,0.6769439396237096,20905.0,1047,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42478[c],TU0-42478[c],KO
gene_knockout_TU_ID_rest_list_rerun2,14,KO: TU0-42482[c],0.0002203100559254,0.0002231129816776,3.063384030603454e-05,0.0003003328729133,365.8761099543683,584.0776242264653,697.1750142536437,1.5963808741142211,23838.0,1196,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42482[c],TU0-42482[c],KO
gene_knockout_TU_ID_rest_list_rerun2,15,KO: TU0-42499[c],0.000235012871125,0.0002349669520278,3.937932663974478e-05,0.0008677906817116,366.1133076419526,609.2995645562394,794.3311095323813,1.664237687727307,22588.0,1133,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42499[c],TU0-42499[c],KO
gene_knockout_TU_ID_rest_list_rerun2,16,KO: TU0-42509[c],0.0002082327223945,0.0002072510001156,4.352068051057511e-05,0.0011778945538197,366.2811417977582,553.3520494911018,733.3272738032779,1.5107303826104008,25052.0,1255,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42509[c],TU0-42509[c],KO
gene_knockout_TU_ID_rest_list_rerun2,17,KO: TU0-42568[c],0.0002196662202334,0.0002145767345214,3.209358100404941e-05,0.0003262724204283,365.9762348832597,626.6093320905898,739.2973714708683,1.712158529338572,24352.0,1221,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42568[c],TU0-42568[c],KO
gene_knockout_TU_ID_rest_list_rerun2,18,KO: TU0-42569[c],0.0002098654697834,0.00020983708807,3.0324737879798407e-05,0.0003257180095606,365.9171943424704,608.7134032328104,709.3856229196938,1.6635277397298294,25444.0,1276,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42569[c],TU0-42569[c],KO
gene_knockout_TU_ID_rest_list_rerun2,19,KO: TU0-42571[c],0.0002184071913774,0.000219818124182,2.7442056267512177e-05,0.0003029206411143,366.7342767177584,632.2817583549743,688.5787204940923,1.724086889324456,24526.0,1231,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42571[c],TU0-42571[c],KO
gene_knockout_TU_ID_rest_list_rerun2,20,KO: TU0-42602[c],0.0002451923581343,0.0002465840992232,2.6695389642131823e-05,0.0003375069849396,366.04777370738736,712.3886117932445,734.0113484769804,1.946162940913599,22285.0,1118,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42602[c],TU0-42602[c],KO
gene_knockout_TU_ID_rest_list_rerun2,21,KO: TU0-42616[c],0.0002264768116214,0.000226374468206,2.390288364432901e-05,0.0003873833190969,366.1048702739755,648.9561462865502,708.0990935782611,1.7725963213789049,23732.0,1190,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42616[c],TU0-42616[c],KO
gene_knockout_TU_ID_rest_list_rerun2,22,KO: TU0-42684[c],0.0002196570059828,0.0002149000286648,4.108447688587769e-05,0.0005795870992724,366.09569060268745,710.2894129743318,743.3482054880535,1.9401741981857612,24957.0,1251,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-42684[c],TU0-42684[c],KO
gene_knockout_TU_ID_rest_list_rerun2,23,KO: TU0-4444[c],0.0002203014280862,0.0002104079092516,3.3048868232558846e-05,0.0003020863530658,366.0730105021777,739.1218298038903,739.1218298038903,2.0190557855930584,25116.0,1260,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4444[c],TU0-4444[c],KO
gene_knockout_TU_ID_rest_list_rerun2,24,KO: TU0-45147[c],0.0002203100559254,0.0002231129816776,3.063384030603454e-05,0.0003003328729133,365.8761099543683,584.0776242264653,697.1750142536437,1.5963808741142211,23838.0,1196,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45147[c],TU0-45147[c],KO
gene_knockout_TU_ID_rest_list_rerun2,25,KO: TU0-45181[c],0.0002216297457289,0.0002217526604996,4.1448470347891305e-05,0.0005828130344384,366.0230499661519,653.5264887959925,718.6305931174438,1.7854790534542224,24402.0,1224,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45181[c],TU0-45181[c],KO
gene_knockout_TU_ID_rest_list_rerun2,26,KO: TU0-45222[c],0.0002539392619591,0.000250772795565,4.257373567985461e-05,0.0007493762168225,366.0069790920783,743.4644628354979,800.9531293081488,2.031284935275676,21652.0,1086,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45222[c],TU0-45222[c],KO
gene_knockout_TU_ID_rest_list_rerun2,27,KO: TU0-45225[c],0.0002401056325095,0.0002376457781547,3.874268292465888e-05,0.0005937228717132,366.01369847216085,656.5800576768102,749.5580068078636,1.7938674438075708,22446.0,1127,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45225[c],TU0-45225[c],KO
gene_knockout_TU_ID_rest_list_rerun2,28,KO: TU0-45229[c],0.000235271196034,0.0002341279351591,2.9158290241837984e-05,0.0004295512222765,366.525264200135,687.1745580989821,747.3569813307877,1.8748354485156635,22994.0,1153,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45229[c],TU0-45229[c],KO
gene_knockout_TU_ID_rest_list_rerun2,29,KO: TU0-45231[c],0.000224889016495,0.0002248062719139,3.250171514881412e-05,0.0003138769875111,366.3409719847453,626.7364583190563,739.0409977184079,1.7108008829139487,23658.0,1186,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45231[c],TU0-45231[c],KO
gene_knockout_TU_ID_rest_list_rerun2,30,KO: TU0-45255[c],0.0002296780086913,0.0002284870776667,4.0407017123532784e-05,0.0006026299599861,366.0943274177275,608.1933841878083,737.792008042687,1.661302398422133,23122.0,1160,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45255[c],TU0-45255[c],KO
gene_knockout_TU_ID_rest_list_rerun2,31,KO: TU0-45265[c],0.0002358856826742,0.0002370301409999,2.7344125613607245e-05,0.0003065823609685,365.9512918588058,702.3518398087479,727.8228293800457,1.919249516079683,23131.0,1161,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45265[c],TU0-45265[c],KO
gene_knockout_TU_ID_rest_list_rerun2,32,KO: TU0-45291[c],0.0002203100559254,0.0002231129816776,3.063384030603454e-05,0.0003003328729133,365.8761099543683,584.0776242264653,697.1750142536437,1.5963808741142211,23838.0,1196,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-45291[c],TU0-45291[c],KO
gene_knockout_TU_ID_rest_list_rerun2,33,KO: TU0-4562[c],0.0002190051883658,0.0002183899587996,3.475689746691888e-05,0.0005692407130448,366.6088772252656,665.1964408641227,712.8211979383807,1.814458083772444,24655.0,1236,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4562[c],TU0-4562[c],KO
gene_knockout_TU_ID_rest_list_rerun2,34,KO: TU0-4682[c],0.0002453624489003,0.0002338659395535,0.000340041306539,0.0116922712354117,366.1775635235574,682.9549455108502,793.8516621638767,1.8650922763784064,22935.0,1150,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4682[c],TU0-4682[c],KO
gene_knockout_TU_ID_rest_list_rerun2,35,KO: TU0-4802[c],0.0002527441917759,0.0002547632948261,2.982829031546459e-05,0.0003335215108617,366.1503377261811,664.9442861153607,777.5824880678306,1.8160417118408536,21354.0,1071,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4802[c],TU0-4802[c],KO
gene_knockout_TU_ID_rest_list_rerun2,36,KO: TU0-4929[c],0.000210104618504,0.0002116642071348,4.036744365862263e-05,0.0005468866012935,366.00193078613313,572.2695509609612,705.4847431648457,1.5635697596780085,24922.0,1251,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4929[c],TU0-4929[c],KO
gene_knockout_TU_ID_rest_list_rerun2,37,KO: TU0-4961[c],0.0002313040992189,0.0002312970561762,2.773198248227761e-05,0.0003107611316867,366.3568096989253,668.3367539562842,732.0281949519951,1.8242782343953925,23301.0,1169,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-4961[c],TU0-4961[c],KO
gene_knockout_TU_ID_rest_list_rerun2,38,KO: TU0-5061[c],4.446171921053372e-05,3.909654364032875e-05,2.2080465792724434e-05,0.0004621687683532,365.97959483285,251.1990067858096,448.58321907879326,0.6863743507354203,22306.0,1117,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5061[c],TU0-5061[c],KO
gene_knockout_TU_ID_rest_list_rerun2,39,KO: TU0-5162[c],0.0002226269128136,0.0002242484940834,2.8125986970106733e-05,0.0002863311580571,366.6438870714842,660.0715803111773,694.0756081911059,1.8003070652108917,24267.0,1217,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5162[c],TU0-5162[c],KO
gene_knockout_TU_ID_rest_list_rerun2,40,KO: TU0-5186[c],0.0002396273500901,0.0002379593019748,2.8719630546999648e-05,0.0003645263943725,366.1259289095034,693.3464205857288,742.8880239541661,1.8937375526798748,22679.0,1138,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5186[c],TU0-5186[c],KO
gene_knockout_TU_ID_rest_list_rerun2,41,KO: TU0-5402[c],0.0002353458704063,0.0002337507783558,2.941121077367616e-05,0.0002964303231837,366.0214319897483,652.3171215623531,741.4631598023673,1.7821828574798415,22906.0,1149,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5402[c],TU0-5402[c],KO
gene_knockout_TU_ID_rest_list_rerun2,42,KO: TU0-5501[c],4.880132062443855e-05,4.3955075627780034e-05,1.9936329241029907e-05,0.0002144132863202,365.97907094469895,256.1175600385749,458.75477978455456,0.6998147718596601,20979.0,1051,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5501[c],TU0-5501[c],KO
gene_knockout_TU_ID_rest_list_rerun2,43,KO: TU0-5561[c],0.000237586247498,0.0002297265400624,4.204521652651975e-05,0.0007491541348382,366.26786918798655,636.0649251550126,804.0319516402121,1.7366113128218543,22526.0,1129,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5561[c],TU0-5561[c],KO
gene_knockout_TU_ID_rest_list_rerun2,44,KO: TU0-5961[c],0.0002475032287284,0.0002503858386082,3.826888526790531e-05,0.0003429107066989,365.9929830855016,608.565631504855,812.3560533270734,1.6627795057007546,21511.0,1080,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-5961[c],TU0-5961[c],KO
gene_knockout_TU_ID_rest_list_rerun2,45,KO: TU0-6408[c],0.0002453941668991,0.0002390286584346,4.723171126438536e-05,0.0005863553493972,366.0315273520344,698.3361344880323,866.1327086818399,1.9078578819151848,22236.0,1116,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6408[c],TU0-6408[c],KO
gene_knockout_TU_ID_rest_list_rerun2,46,KO: TU0-6409[c],0.0004160533968207,0.0001220085090834,0.0005579033225672,0.0030263174235135,365.8992766298095,7542.018271787816,7542.018271787816,20.612279808954877,10635.0,534,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6409[c],TU0-6409[c],KO
gene_knockout_TU_ID_rest_list_rerun2,47,KO: TU0-6422[c],0.0002385427224945,0.0002436926941617,3.45336022572015e-05,0.0003740133636488,366.0665324427311,608.2775673934298,769.1284461361588,1.6616585059946478,22341.0,1121,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6422[c],TU0-6422[c],KO
gene_knockout_TU_ID_rest_list_rerun2,48,KO: TU0-6425[c],0.0001989431258549,0.0001890924257961,4.499450034472852e-05,0.0005787870839948,366.0262195124399,551.3308332347699,745.2030404767502,1.5062604913089628,26147.0,1310,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6425[c],TU0-6425[c],KO
gene_knockout_TU_ID_rest_list_rerun2,49,KO: TU0-6441[c],0.0004520098554134,0.000128262375209,0.0005965218004551,0.0031293002895972,366.6883573239446,16436.849400570434,16436.849400570434,44.82511940254918,11012.0,552,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6441[c],TU0-6441[c],KO
gene_knockout_TU_ID_rest_list_rerun2,50,KO: TU0-6481[c],0.0,0.0,0.0,0.0,365.8478297543121,365.8478297543121,365.8478297543121,1.0,0.0,1,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6481[c],TU0-6481[c],KO
gene_knockout_TU_ID_rest_list_rerun2,51,KO: TU0-6482[c],4.579974864590248e-05,4.398894506924893e-05,1.917327112548241e-05,0.0001888140137622,365.9963731027804,218.26723213777396,451.5228792751623,0.5963644674601171,18820.0,943,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6482[c],TU0-6482[c],KO
gene_knockout_TU_ID_rest_list_rerun2,52,KO: TU0-6485[c],0.0002299447497418,0.0002293660323464,2.542259483329645e-05,0.0003195091974591,365.9469057927189,684.0156980342551,702.4988662279293,1.8691665025901272,23630.0,1186,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6485[c],TU0-6485[c],KO
gene_knockout_TU_ID_rest_list_rerun2,53,KO: TU0-6501[c],4.330676868423224e-05,3.802191817053921e-05,1.9514186801182348e-05,0.0001959488032318,366.0816865485576,229.49538969098785,453.5479367714547,0.6268966684858933,21100.0,1057,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6501[c],TU0-6501[c],KO
gene_knockout_TU_ID_rest_list_rerun2,54,KO: TU0-6506[c],0.0003694676316664,0.0001282489342963,0.0004097801275882,0.002388177744252,365.98534398187167,3815.825929697192,3815.825929697192,10.42617140943819,9997.0,502,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6506[c],TU0-6506[c],KO
gene_knockout_TU_ID_rest_list_rerun2,55,KO: TU0-6512[c],0.0002203100559254,0.0002231129816776,3.063384030603454e-05,0.0003003328729133,365.8761099543683,584.0776242264653,697.1750142536437,1.5963808741142211,23838.0,1196,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6512[c],TU0-6512[c],KO
gene_knockout_TU_ID_rest_list_rerun2,56,KO: TU0-6562[c],0.000435446584046,0.0001397316634488,0.0005229561670321,0.0028066123410357,365.9826833971134,7602.771231984541,7602.771231984541,20.7735818575194,10157.0,510,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6562[c],TU0-6562[c],KO
gene_knockout_TU_ID_rest_list_rerun2,57,KO: TU0-6569[c],0.0002137692691818,0.000215999348809,3.0698668379001955e-05,0.0004873701852439,365.7618998671917,564.8142339952428,695.4416217794262,1.5442128723640356,24492.0,1228,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6569[c],TU0-6569[c],KO
gene_knockout_TU_ID_rest_list_rerun2,58,KO: TU0-6623[c],0.0002245325062834,0.0002234133032231,3.4583201073778244e-05,0.0005930536921449,366.034201497705,656.2742544820883,709.2604489997414,1.7929315124018623,23766.0,1192,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6623[c],TU0-6623[c],KO
gene_knockout_TU_ID_rest_list_rerun2,59,KO: TU0-6630[c],0.0002354215594161,0.0002335859017919,4.366342529491586e-05,0.0007592730918851,365.7540284793864,677.994329458968,711.5789292216573,1.8536893011888704,23060.0,1157,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6630[c],TU0-6630[c],KO
gene_knockout_TU_ID_rest_list_rerun2,60,KO: TU0-6631[c],0.0002356949370911,0.0002335825000382,2.7080880488847853e-05,0.0003065032411374,366.0005508741432,663.5055871265006,740.4703530042495,1.8128540668635784,23002.0,1154,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6631[c],TU0-6631[c],KO
gene_knockout_TU_ID_rest_list_rerun2,61,KO: TU0-6635[c],0.0002152437228478,0.0002101077574374,3.715758473633129e-05,0.0003376269462142,366.2752364197978,570.1519979068892,743.4589857536116,1.556621745657473,24464.0,1226,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6635[c],TU0-6635[c],KO
gene_knockout_TU_ID_rest_list_rerun2,62,KO: TU0-6649[c],0.0002087737249911,0.000208948785941,3.394802327304142e-05,0.0003102520925092,365.9672873371982,537.1413655641934,723.3681415331862,1.4677305435479464,24880.0,1248,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6649[c],TU0-6649[c],KO
gene_knockout_TU_ID_rest_list_rerun2,63,KO: TU0-6652[c],0.0002219445841173,0.0002265015419844,3.987090038264001e-05,0.0003581781725185,366.0691839822079,706.5020337315657,753.537063835809,1.9299686087914572,24796.0,1244,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6652[c],TU0-6652[c],KO
gene_knockout_TU_ID_rest_list_rerun2,64,KO: TU0-6884[c],0.0002183126255982,0.0002193242032071,4.181903700868803e-05,0.0003224489693496,365.87765878307255,794.0681725329368,794.0681725329368,2.1703106310837548,25580.0,1283,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6884[c],TU0-6884[c],KO
gene_knockout_TU_ID_rest_list_rerun2,65,KO: TU0-6886[c],5.05840773685016e-05,4.529853756440824e-05,2.01480604131424e-05,0.0002191579254946,366.1398903578007,265.87036541230907,463.26166606045103,0.7261442208673142,20836.0,1044,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-6886[c],TU0-6886[c],KO
gene_knockout_TU_ID_rest_list_rerun2,66,KO: TU0-7162[c],0.0002399563448339,0.0002402229331287,2.60479733567174e-05,0.0003039969656006,366.3183803269486,688.4025331845087,739.3539410304898,1.879246497459646,22736.0,1141,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7162[c],TU0-7162[c],KO
gene_knockout_TU_ID_rest_list_rerun2,67,KO: TU0-7163[c],0.0002224937651009,0.0002186327668489,4.629626434753343e-05,0.0005934574162646,365.8877861055097,663.6175137722175,757.6502039090196,1.8137186836317425,24144.0,1212,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7163[c],TU0-7163[c],KO
gene_knockout_TU_ID_rest_list_rerun2,68,KO: TU0-7281[c],0.0001070512236988,4.9688018456036086e-05,9.796922645161508e-05,0.0006085039615405,366.0997142734192,237.77332994456103,735.943193323767,0.649476961260291,34155.0,1711,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7281[c],TU0-7281[c],KO
gene_knockout_TU_ID_rest_list_rerun2,69,KO: TU0-7341[c],0.000255433733088,0.0002569036652712,3.692093106253892e-05,0.0003136239809297,366.0922055589483,386.615240469334,766.3101821668963,1.056059742870109,8288.0,417,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7341[c],TU0-7341[c],KO
gene_knockout_TU_ID_rest_list_rerun2,70,KO: TU0-7521[c],0.0002276827165928,0.000225060641599,3.3534126291538324e-05,0.0003182012306322,366.0842278548039,648.6115743579844,761.2362884210661,1.7717550361531456,23605.0,1184,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7521[c],TU0-7521[c],KO
gene_knockout_TU_ID_rest_list_rerun2,71,KO: TU0-7861[c],0.0002144719289544,0.0002113600655055,3.9123747847743874e-05,0.0003040911494587,366.1023806969668,546.4243012513007,749.9889048470461,1.4925450640639004,24351.0,1221,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7861[c],TU0-7861[c],KO
gene_knockout_TU_ID_rest_list_rerun2,72,KO: TU0-7981[c],0.0002274997572089,0.0002262984545355,2.665851591761364e-05,0.0003039810204636,365.4101782101205,656.7164744609654,716.3110505144302,1.7972035636164905,23761.0,1193,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-7981[c],TU0-7981[c],KO
gene_knockout_TU_ID_rest_list_rerun2,73,KO: TU0-8121[c],0.0002275903799817,0.0002224250664649,3.5575847857213105e-05,0.0003420045418442,366.0686090231692,643.9172136983232,786.5763911670144,1.7590069124380134,23683.0,1188,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8121[c],TU0-8121[c],KO
gene_knockout_TU_ID_rest_list_rerun2,74,KO: TU0-8343[c],0.0002020750950707,0.0002001588364353,3.36962607676607e-05,0.0005706713373818,366.2489140903792,621.9058761202805,698.5532437659774,1.6980415564230529,26174.0,1312,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8343[c],TU0-8343[c],KO
gene_knockout_TU_ID_rest_list_rerun2,75,KO: TU0-8346[c],0.0002482045043782,0.0002484762250473,2.7953697668596368e-05,0.0003305431798143,366.1038457036796,767.2409323080685,767.2409323080685,2.0956920865809887,22320.0,1120,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8346[c],TU0-8346[c],KO
gene_knockout_TU_ID_rest_list_rerun2,76,KO: TU0-8360[c],0.0002370455883652,0.0002375236364623,2.9595475632896167e-05,0.0003401881013907,366.24600574613953,665.1795179242224,736.2573000550237,1.8162096172737137,22845.0,1145,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8360[c],TU0-8360[c],KO
gene_knockout_TU_ID_rest_list_rerun2,77,KO: TU0-8472[c],4.661361266546333e-05,4.154388364626578e-05,1.9141645506654343e-05,0.0002398785127345,366.0747598242758,251.730492989131,452.6995952038524,0.6876477720287718,21477.0,1076,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8472[c],TU0-8472[c],KO
gene_knockout_TU_ID_rest_list_rerun2,78,KO: TU0-8473[c],0.0002308546766305,0.0002275392997724,4.078150323320541e-05,0.0005919979658343,365.73629911315015,620.4805347765716,743.0904520931331,1.6965243435807,23170.0,1162,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8473[c],TU0-8473[c],KO
gene_knockout_TU_ID_rest_list_rerun2,79,KO: TU0-8492[c],0.0002782298093618,0.0002962514171928,8.969260647623492e-05,0.0003782536370595,366.1185488242057,608.1833159645214,608.1833159645214,1.661164991278671,1800.0,91,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8492[c],TU0-8492[c],KO
gene_knockout_TU_ID_rest_list_rerun2,80,KO: TU0-8493[c],6.224611494682623e-05,4.444886814792015e-05,0.0004261835088998,0.0139157025520141,365.9885802968631,264.2948944077372,458.1148777627491,0.7221397295876295,21165.0,1060,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8493[c],TU0-8493[c],KO
gene_knockout_TU_ID_rest_list_rerun2,81,KO: TU0-8574[c],0.000199694710746,0.0001970602497687,4.382529862086862e-05,0.0005579588304092,366.0677216967131,523.980175515972,724.0216564307302,1.4313749736997825,25646.0,1286,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8574[c],TU0-8574[c],KO
gene_knockout_TU_ID_rest_list_rerun2,82,KO: TU0-8610[c],0.0002291458620504,0.0002224288269216,3.249139746615063e-05,0.000309816761552,365.806376155954,738.9715012232045,765.6038193102295,2.0201165135190515,24122.0,1211,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8610[c],TU0-8610[c],KO
gene_knockout_TU_ID_rest_list_rerun2,83,KO: TU0-8726[c],0.0002394288231275,0.0002401419810871,3.043532304539152e-05,0.0003762365577157,365.950029646242,647.941190264432,734.7225499206863,1.770572859061622,22556.0,1130,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8726[c],TU0-8726[c],KO
gene_knockout_TU_ID_rest_list_rerun2,84,KO: TU0-8745[c],0.0002338323765965,0.0002348975054917,3.224757709324074e-05,0.0003841837050509,365.9893895681196,613.6618009792519,744.3842021103203,1.6767201959144076,22817.0,1145,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8745[c],TU0-8745[c],KO
gene_knockout_TU_ID_rest_list_rerun2,85,KO: TU0-8772[c],0.0002485575652687,0.000252986685193,3.132270015037951e-05,0.000329588078805,365.88132450589103,714.7381151834584,769.6524389624506,1.9534697928315563,22128.0,1111,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8772[c],TU0-8772[c],KO
gene_knockout_TU_ID_rest_list_rerun2,86,KO: TU0-8773[c],0.0002234549318596,0.0002256342252769,3.20810053976214e-05,0.0003182570018418,365.8839950777258,660.1402719448854,739.9066114147954,1.804233803133832,24183.0,1213,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8773[c],TU0-8773[c],KO
gene_knockout_TU_ID_rest_list_rerun2,87,KO: TU0-8793[c],0.0002211652971806,0.0002212373881094,3.681740366409783e-05,0.0005970507365811,366.6817027602443,600.4708364994863,719.9278124636821,1.6375805827761891,23938.0,1201,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8793[c],TU0-8793[c],KO
gene_knockout_TU_ID_rest_list_rerun2,88,KO: TU0-8806[c],0.0002206626573171,0.0002221411797104,3.25813039310312e-05,0.0003235484685432,366.0838005152392,592.9011919057739,730.8541883144392,1.61957778812202,24026.0,1204,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-8806[c],TU0-8806[c],KO
