gene_id,monomer_id,min_functional_units,num_complexes,is_functional
Unknown,G6731-MONOMER[c],0.0,1,False
Unknown,QUINOPRIBOTRANS-MONOMER[c],0.0,1,False
Unknown,ARAH-MONOMER[m],0.0,1,False
Unknown,PC00003[c],0.0,1,False
Unknown,ARAF-MONOMER[p],0.0,1,False
Unknown,GALPMUT-MONOMER[c],0.0,1,False
Unknown,EG10564-MONOMER[c],0.0,1,False
Unknown,COBU-MONOMER[c],0.0,1,False
Unknown,CTPSYN-MONOMER[c],0.0,1,False
Unknown,FABB-MONOMER[c],0.0,1,False
Unknown,PHET-MONOMER[c],0.0,1,False
Unknown,PHES-MONOMER[c],0.0,1,False
Unknown,ACONITASE-MONOMER[c],0.0,1,False
Unknown,MONOMER0-154[m],0.0,1,False
Unknown,MONOMER0-153[i],0.0,1,False
Unknown,MONOMER0-152[c],0.0,1,False
Unknown,MONOMER0-151[i],0.0,1,False
Unknown,MONOMER0-150[c],0.0,1,False
Unknown,MONOMER0-144[i],0.0,1,False
Unknown,MONOMER0-143[i],0.0,1,False
Unknown,MONOMER0-142[i],0.0,1,False
Unknown,MONOMER0-141[i],0.0,1,False
Unknown,4-AMINO-BUTYRATE[c],0.0,1,False
Unknown,EG11735-MONOMER[c],0.0,1,False
Unknown,EG10438-MONOMER[c],0.0,1,False
Unknown,TORR-MONOMER[c],0.0,1,False
Unknown,EG11100-MONOMER[c],0.0,1,False
Unknown,GLYCPDIESTER-PERI-MONOMER[p],0.0,1,False
Unknown,YBBP-MONOMER[i],0.0,1,False
Unknown,YBBA-MONOMER[i],0.0,1,False
Unknown,APPA-MONOMER[p],0.0,1,False
Unknown,EG10153-MONOMER[c],0.0,1,False
Unknown,G7194-MONOMER[c],0.0,1,False
Unknown,SFUC-MONOMER[m],0.0,1,False
Unknown,EG10156-MONOMER[c],0.0,3,False
Unknown,EG11086-MONOMER[i],0.0,1,False
Unknown,LACTALDREDUCT-MONOMER[c],0.0,1,False
Unknown,CYTOCHROMEC552-MONOMER[p],0.0,1,False
Unknown,CYTOCHROMEC-MONOMER[p],0.0,1,False
Unknown,PD04032[c],0.0,2,False
Unknown,ADENINE[c],0.0,1,False
Unknown,G7920-MONOMER[p],0.0,1,False
Unknown,SERINE-O-ACETTRAN-MONOMER[c],0.0,2,False
Unknown,EG11723-MONOMER[c],0.0,1,False
Unknown,MONOMER0-341[o],0.0,1,False
Unknown,PD04028[c],0.0,1,False
Unknown,NHAA-MONOMER[i],0.0,1,False
Unknown,ARABINOSE[c],0.0,1,False
Unknown,EG10859-MONOMER[m],0.0,3,False
Unknown,EG11009-MONOMER[m],0.0,9,False
Unknown,EG10266-MONOMER[m],0.0,1,False
Unknown,ACRF-MONOMER[m],0.0,1,False
Unknown,EG12633-MONOMER[c],0.0,1,False
Unknown,G7398-MONOMER[i],0.0,1,False
Unknown,EG12131-MONOMER[c],0.0,1,False
Unknown,EG12130-MONOMER[c],0.0,1,False
Unknown,EG11685-MONOMER[c],0.0,1,False
Unknown,LIVM-MONOMER[i],0.0,2,False
Unknown,LIVK-MONOMER[p],0.0,1,False
Unknown,EG11315-MONOMER[c],0.0,1,False
Unknown,GDPMANDEHYDRA-MONOMER[c],0.0,1,False
Unknown,EG11399-MONOMER[p],0.0,1,False
Unknown,EG12345-MONOMER[c],0.0,1,False
Unknown,EG10253-MONOMER[c],0.0,1,False
Unknown,EG10252-MONOMER[c],0.0,1,False
Unknown,ORNDECARBOXDEG-MONOMER[c],0.0,1,False
Unknown,F16B-MONOMER[c],0.0,1,False
Unknown,MONOMER0-2682[i],0.0,1,False
Unknown,G7171-MONOMER[i],0.0,1,False
Unknown,CITTRANS-MONOMER[c],0.0,1,False
Unknown,CARBODEHYDRAT-MONOMER[c],0.0,1,False
Unknown,EG10255-MONOMER[p],0.0,1,False
Unknown,EG11072-MONOMER[c],0.0,1,False
Unknown,AQPZ-MONOMER[i],0.0,1,False
Unknown,MONOMER0-146[c],0.0,1,False
Unknown,EG10463-MONOMER[i],0.0,1,False
Unknown,MONOMER0-4521[c],0.0,1,False
Unknown,LIVH-MONOMER[i],0.0,2,False
Unknown,EG10680-MONOMER[c],0.0,1,False
Unknown,PEPSYNTH-MONOMER[c],0.0,1,False
Unknown,TATA[c],0.0,1,False
Unknown,G7808-MONOMER[i],0.0,1,False
Unknown,EG11479-MONOMER[m],0.0,1,False
Unknown,EG11305-MONOMER[i],0.0,1,False
Unknown,GATC-MONOMER[i],0.0,1,False
Unknown,EG12235-MONOMER[c],0.0,1,False
Unknown,AROD-MONOMER[c],0.0,1,False
Unknown,ENVZ-MONOMER[c],0.0,1,False
Unknown,G7925-MONOMER[c],0.0,1,False
Unknown,EG10845-MONOMER[c],0.0,1,False
Unknown,RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c],0.0,2,False
Unknown,G6154-MONOMER[c],0.0,1,False
Unknown,EG10466-MONOMER[c],0.0,2,False
Unknown,MONOMER0-1781[c],0.0,1,False
Unknown,PGLUCISOM[c],0.0,1,False
Unknown,EG10997-MONOMER[c],0.0,2,False
Unknown,ASPKINIII-MONOMER[c],0.0,1,False
Unknown,EG12855-MONOMER[c],0.0,1,False
Unknown,GATB-MONOMER[c],0.0,1,False
Unknown,GATA-MONOMER[c],0.0,1,False
Unknown,G7463-MONOMER[c],0.0,1,False
Unknown,OXYGEN-MOLECULE[p],0.0,1,False
Unknown,ARCB-CPLX[i],0.0,1,False
Unknown,GLYCDEH-MONOMER[c],0.0,1,False
Unknown,SIROHEMESYN-MONOMER[c],0.0,1,False
Unknown,DTDPGLUCOSEPP-MONOMER[c],0.0,1,False
Unknown,ADENYLYLSULFKIN-MONOMER[c],0.0,1,False
Unknown,GLUCONOKINII-MONOMER[c],0.0,1,False
Unknown,G6720-MONOMER[c],0.0,1,False
Unknown,GCVP-MONOMER[c],0.0,1,False
Unknown,EG11011-MONOMER[i],0.0,1,False
Unknown,EG11010-MONOMER[i],0.0,1,False
Unknown,EG11008-MONOMER[p],0.0,1,False
Unknown,EG11007-MONOMER[i],0.0,1,False
Unknown,EG10684-MONOMER[o],0.0,1,False
Unknown,G7716-MONOMER[p],0.0,1,False
Unknown,PHNE-MONOMER[i],0.0,1,False
Unknown,PHND-MONOMER[p],0.0,1,False
Unknown,PHNC-MONOMER[i],0.0,1,False
Unknown,CHEZ-MONOMER[c],0.0,1,False
Unknown,TU0-8518[c],0.0,1,False
Unknown,EG12146-MONOMER[c],0.0,2,False
Unknown,EG11666-MONOMER[c],0.0,1,False
Unknown,G6318-MONOMER[i],0.0,1,False
Unknown,SUGE-MONOMER[i],0.0,1,False
Unknown,SUCCARGDIHYDRO-MONOMER[c],0.0,1,False
Unknown,EG11126-MONOMER[c],0.0,1,False
Unknown,S-ADENMETSYN-MONOMER[c],0.0,1,False
Unknown,G6140-MONOMER[c],0.0,1,False
Unknown,YJCQ-MONOMER[i],0.0,1,False
Unknown,EG11954-MONOMER[p],0.0,1,False
Unknown,EG11952-MONOMER[m],0.0,1,False
Unknown,RNTRACTIV-MONOMER[c],0.0,2,False
Unknown,PROTEIN-PII2[c],0.0,1,False
Unknown,G6862-MONOMER[c],0.0,1,False
Unknown,EG11853-MONOMER[c],0.0,1,False
Unknown,G6198-MONOMER[c],0.0,1,False
Unknown,ASNSYNA-MONOMER[c],0.0,1,False
Unknown,UDPMANNACADEHYDROG-MONOMER[c],0.0,1,False
Unknown,EG11825-MONOMER[c],0.0,1,False
Unknown,DIAMINOPIMEPIM-MONOMER[c],0.0,1,False
Unknown,PD00521[c],0.0,1,False
Unknown,FUMA-MONOMER[c],0.0,1,False
Unknown,TRYPSYN-BPROTEIN[c],0.0,2,False
Unknown,TRYPSYN-APROTEIN[c],0.0,1,False
Unknown,CARBOXYL-TRANSFERASE-BETA-MONOMER[c],0.0,1,False
Unknown,CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c],0.0,1,False
Unknown,G6109-MONOMER[c],0.0,1,False
Unknown,EG11063-MONOMER[c],0.0,1,False
Unknown,EG11062-MONOMER[c],0.0,1,False
Unknown,EG11061-MONOMER[c],0.0,1,False
Unknown,PHE[c],0.0,1,False
Unknown,PD00413[c],0.0,2,False
Unknown,MONOMER0-1261[c],0.0,1,False
Unknown,G6627-MONOMER[c],0.0,1,False
Unknown,EG12399-MONOMER[c],0.0,2,False
Unknown,CMTB-MONOMER[c],0.0,1,False
Unknown,CMTA-MONOMER[i],0.0,1,False
Unknown,EG11098-MONOMER[c],0.0,1,False
Unknown,DIHYDRODIPICSYN-MONOMER[c],0.0,1,False
Unknown,EG11859-MONOMER[c],0.0,1,False
Unknown,RIBULOKIN-MONOMER[c],0.0,1,False
Unknown,FUCPALDOL-MONOMER[c],0.0,1,False
Unknown,PTSI-MONOMER[c],0.0,1,False
Unknown,GLUTDECARBOXA-MONOMER[c],0.0,1,False
Unknown,ANGLYC3PDEHYDROGSUBUNITC-MONOMER[i],0.0,1,False
Unknown,ANGLYC3PDEHYDROGSUBUNITB-MONOMER[c],0.0,1,False
Unknown,ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c],0.0,1,False
Unknown,KCH-MONOMER[i],0.0,1,False
Unknown,AMTB-MONOMER[m],0.0,1,False
Unknown,METHGLYSYN-MONOMER[c],0.0,1,False
Unknown,OROPRIBTRANS-MONOMER[c],0.0,1,False
Unknown,ALARACECAT-MONOMER[c],0.0,1,False
Unknown,HYCG-MONOMER[i],0.0,2,False
Unknown,HYCF-MONOMER[m],0.0,2,False
Unknown,HYCELARGE-MONOMER[c],0.0,2,False
Unknown,HYCD-MONOMER[i],0.0,2,False
Unknown,HYCC-MONOMER[i],0.0,2,False
Unknown,HYCBSMALL-MONOMER[c],0.0,2,False
Unknown,G6989-MONOMER[c],0.0,1,False
Unknown,G6988-MONOMER[c],0.0,2,False
Unknown,ATOS-MONOMER[i],0.0,1,False
Unknown,ASL-MONOMER[c],0.0,1,False
Unknown,G6110-MONOMER[c],0.0,1,False
Unknown,ASNS-MONOMER[c],0.0,1,False
Unknown,ATPF-MONOMER[i],0.0,3,False
Unknown,ATPE-MONOMER[i],0.0,3,False
Unknown,ATPB-MONOMER[i],0.0,2,False
Unknown,PNTB-MONOMER[i],0.0,1,False
Unknown,PNTA-MONOMER[i],0.0,1,False
Unknown,GLUCOSAMINE-6-P-DEAMIN-MONOMER[c],0.0,1,False
Unknown,DCTP-DEAM-MONOMER[c],0.0,1,False
Unknown,MDTA[m],0.0,1,False
Unknown,B2076-MONOMER[i],0.0,1,False
Unknown,B2075-MONOMER[i],0.0,1,False
Unknown,SUCCSEMIALDDEHYDROG-MONOMER[c],0.0,1,False
Unknown,G6326-MONOMER[c],0.0,1,False
Unknown,G6845-MONOMER[i],0.0,1,False
Unknown,EG11378-MONOMER[c],0.0,1,False
Unknown,ASN[c],0.0,1,False
Unknown,CPLX0-7733[c],0.0,1,False
Unknown,MHPCHYDROL-MONOMER[c],0.0,1,False
Unknown,LDC2-MONOMER[c],0.0,1,False
Unknown,G7248-MONOMER[c],0.0,1,False
Unknown,YTFT-MONOMER[i],0.0,1,False
Unknown,YTFR-MONOMER[i],0.0,1,False
Unknown,YTFQ-MONOMER[p],0.0,1,False
Unknown,YJFF-MONOMER[i],0.0,1,False
Unknown,EG11692-MONOMER[c],0.0,1,False
Unknown,RPOC-MONOMER[c],0.0,1,False
Unknown,EG10836-MONOMER[c],0.0,2,False
Unknown,POTD-MONOMER[p],0.0,1,False
Unknown,POTC-MONOMER[i],0.0,1,False
Unknown,POTB-MONOMER[i],0.0,1,False
Unknown,POTA-MONOMER[i],0.0,1,False
Unknown,G6708-MONOMER[c],0.0,1,False
Unknown,BETAGALACTOSID-MONOMER[c],0.0,1,False
Unknown,EG12600-MONOMER[c],0.0,1,False
Unknown,G7039-MONOMER[p],0.0,1,False
Unknown,G7037-MONOMER[i],0.0,1,False
Unknown,EG12347-MONOMER[i],0.0,1,False
Unknown,ENOYL-ACP-REDUCT-NADH-MONOMER[c],0.0,1,False
Unknown,EG11131-MONOMER[c],0.0,1,False
Unknown,RPOB-MONOMER[c],0.0,1,False
Unknown,EG11111-MONOMER[c],0.0,1,False
Unknown,G6088-MONOMER[c],0.0,1,False
Unknown,YRAO-MONOMER[c],0.0,1,False
Unknown,PKI-MONOMER[c],0.0,1,False
Unknown,EG11548-MONOMER[i],0.0,1,False
Unknown,L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER[c],0.0,1,False
Unknown,EG10605-MONOMER[i],0.0,1,False
Unknown,G6662-MONOMER[c],0.0,1,False
Unknown,G6848-MONOMER[i],0.0,1,False
Unknown,G6847-MONOMER[c],0.0,1,False
Unknown,G6846-MONOMER[i],0.0,1,False
Unknown,SBP-MONOMER[p],0.0,1,False
Unknown,EG12657-MONOMER[c],0.0,1,False
Unknown,DIHYDROPTERIREDUCT-MONOMER[c],0.0,1,False
Unknown,G6991-MONOMER[c],0.0,2,False
Unknown,EG11171-MONOMER[c],0.0,2,False
Unknown,EG10315-MONOMER[l],0.0,1,False
Unknown,EG10314-MONOMER[l],0.0,1,False
Unknown,EG10313-MONOMER[l],0.0,1,False
Unknown,EG10308-MONOMER[e],0.0,1,False
Unknown,PYRUVOXID-MONOMER[c],0.0,1,False
Unknown,CELC-MONOMER[c],0.0,1,False
Unknown,CELB-MONOMER[i],0.0,1,False
Unknown,CELA-MONOMER[c],0.0,1,False
Unknown,EG10776-MONOMER[c],0.0,1,False
Unknown,CYSW-MONOMER[i],0.0,2,False
Unknown,CYST-MONOMER[i],0.0,2,False
Unknown,CYSA-MONOMER[i],0.0,2,False
Unknown,6PFK-2-MONOMER[c],0.0,1,False
Unknown,EG11081-MONOMER[c],0.0,1,False
Unknown,ENTE-MONOMER[c],0.0,1,False
Unknown,HYAB-MONOMER[i],0.0,2,False
Unknown,ZNUC-MONOMER[i],0.0,1,False
Unknown,ZNUB-MONOMER[i],0.0,1,False
Unknown,ZNUA-MONOMER[p],0.0,1,False
Unknown,G7572-MONOMER[c],0.0,1,False
Unknown,G7571-MONOMER[c],0.0,1,False
Unknown,E3-MONOMER[c],0.0,3,False
Unknown,EG10893-MONOMER[c],0.0,1,False
Unknown,EG11105-MONOMER[c],0.0,1,False
Unknown,G7425-MONOMER[c],0.0,2,False
Unknown,G7327-MONOMER[c],0.0,1,False
Unknown,YIDC[m],0.0,1,False
Unknown,SECF[i],0.0,2,False
Unknown,SECD[i],0.0,2,False
Unknown,EG11096-MONOMER[i],0.0,2,False
Unknown,G7845-MONOMER[c],0.0,1,False
Unknown,EG10828-MONOMER[c],0.0,1,False
Unknown,G7021-MONOMER[c],0.0,1,False
Unknown,EG11702-MONOMER[c],0.0,1,False
Unknown,ORNDECARBOX-BIO-MONOMER[c],0.0,1,False
Unknown,E2O-MONOMER[c],0.0,2,False
Unknown,E1O-MONOMER[c],0.0,2,False
Unknown,METHYLENETHFREDUCT-MONOMER[c],0.0,1,False
Unknown,G6912-MONOMER[c],0.0,1,False
Unknown,NARX-MONOMER[i],0.0,3,False
Unknown,MONOMER0-1981[c],0.0,1,False
Unknown,TRPS-MONOMER[c],0.0,1,False
Unknown,SORB6PDEHYDROG-MONOMER[c],0.0,1,False
Unknown,EG12371-MONOMER[i],0.0,1,False
Unknown,EG10778-MONOMER[i],0.0,1,False
Unknown,EG10777-MONOMER[i],0.0,1,False
Unknown,EG11252-MONOMER[c],0.0,2,False
Unknown,G6670-MONOMER[c],0.0,1,False
Unknown,G6669-MONOMER[c],0.0,1,False
Unknown,CYOD-MONOMER[i],0.0,1,False
Unknown,CYOC-MONOMER[i],0.0,1,False
Unknown,CYOB-MONOMER[i],0.0,1,False
Unknown,CYOA-MONOMER[i],0.0,1,False
Unknown,EG12167-MONOMER[c],0.0,1,False
Unknown,EG11877-MONOMER[c],0.0,1,False
Unknown,G6379-MONOMER[c],0.0,1,False
Unknown,ERYTHRON4PDEHYDROG-MONOMER[c],0.0,1,False
Unknown,EG11294-MONOMER[c],0.0,1,False
Unknown,EG12165-MONOMER[c],0.0,3,False
Unknown,NAPHTHOATE-SYN-MONOMER[c],0.0,1,False
Unknown,G7107-MONOMER[o],0.0,1,False
Unknown,G7105-MONOMER[i],0.0,1,False
Unknown,G7236-MONOMER[c],0.0,1,False
Unknown,FCL-MONOMER[c],0.0,1,False
Unknown,PROP-MONOMER[i],0.0,1,False
Unknown,EG10355-MONOMER[c],0.0,1,False
Unknown,MANZ-MONOMER[m],0.0,1,False
Unknown,MANY-MONOMER[m],0.0,1,False
Unknown,MANX-MONOMER[c],0.0,2,False
Unknown,G7653-MONOMER[c],0.0,1,False
Unknown,G7652-MONOMER[c],0.0,1,False
Unknown,SUPEROX-DISMUTMN-MONOMER[c],0.0,1,False
Unknown,PD00423[c],0.0,1,False
Unknown,EG10599-MONOMER[c],0.0,1,False
Unknown,PANTOATE-BETA-ALANINE-LIG-MONOMER[c],0.0,1,False
Unknown,EG12878-MONOMER[c],0.0,1,False
Unknown,G7686-MONOMER[m],0.0,1,False
Unknown,G7685-MONOMER[i],0.0,1,False
Unknown,THRS-MONOMER[c],0.0,1,False
Unknown,EG12256-MONOMER[i],0.0,1,False
Unknown,DIOHBUTANONEPSYN-MONOMER[c],0.0,1,False
Unknown,GLYOHMETRANS-MONOMER[c],0.0,1,False
Unknown,PROTOPORGENOXI-MONOMER[i],0.0,1,False
Unknown,EG12690-MONOMER[c],0.0,1,False
Unknown,EG12656-MONOMER[c],0.0,1,False
Unknown,B1600-MONOMER[i],0.0,1,False
Unknown,MODC-MONOMER[i],0.0,1,False
Unknown,MODB-MONOMER[i],0.0,1,False
Unknown,MODA-MONOMER[p],0.0,1,False
Unknown,LYSU-MONOMER[c],0.0,1,False
Unknown,XYLISOM-MONOMER[c],0.0,1,False
Unknown,EG12159-MONOMER[c],0.0,1,False
Unknown,EG11306-MONOMER[c],0.0,1,False
Unknown,CYTIDEAM-MONOMER[c],0.0,1,False
Unknown,G6323-MONOMER[i],0.0,1,False
Unknown,PD00205[c],0.0,1,False
Unknown,KDGALDOL-MONOMER[c],0.0,1,False
Unknown,G7487-MONOMER[c],0.0,1,False
Unknown,EG10459-MONOMER[c],0.0,1,False
Unknown,EG10458-MONOMER[c],0.0,1,False
Unknown,EG10395-MONOMER[c],0.0,1,False
Unknown,MENF-MONOMER[c],0.0,1,False
Unknown,HMP-KIN-MONOMER[c],0.0,1,False
Unknown,ASPCARBREG-MONOMER[c],0.0,2,False
Unknown,EG10857-MONOMER[c],0.0,1,False
Unknown,TRANSKETOI-MONOMER[c],0.0,1,False
Unknown,CHORISMUTPREPHENDEHYDRAT-MONOMER[c],0.0,1,False
Unknown,PPPGPPHYDRO-MONOMER[c],0.0,1,False
Unknown,AROF-MONOMER[c],0.0,1,False
Unknown,G7262-MONOMER[c],0.0,1,False
Unknown,EG10460-MONOMER[c],0.0,1,False
Unknown,G7486-MONOMER[c],0.0,1,False
Unknown,G7485-MONOMER[c],0.0,1,False
Unknown,PD00232[c],0.0,1,False
Unknown,GST-MONOMER[c],0.0,1,False
Unknown,EG11396-MONOMER[c],0.0,1,False
Unknown,EG10240-MONOMER[c],0.0,1,False
Unknown,EG10817-MONOMER[c],0.0,1,False
Unknown,EG10116-MONOMER[c],0.0,1,False
Unknown,G7145-MONOMER[c],0.0,1,False
Unknown,EG11289-MONOMER[c],0.0,1,False
Unknown,G6212-MONOMER[c],0.0,1,False
Unknown,G6577-MONOMER[c],0.0,1,False
Unknown,EG10924-MONOMER[c],0.0,1,False
Unknown,B1599-MONOMER[i],0.0,1,False
Unknown,SUPEROX-DISMUTFE-MONOMER[c],0.0,1,False
Unknown,G6104-MONOMER[p],0.0,1,False
Unknown,GSK-MONOMER[c],0.0,1,False
Unknown,G6799-MONOMER[c],0.0,1,False
Unknown,G6487-MONOMER[p],0.0,1,False
Unknown,EG12279-MONOMER[c],0.0,1,False
Unknown,GLYCEROL-3P[c],0.0,1,False
Unknown,PD03576[c],0.0,1,False
Unknown,ATPPHOSRIBOSTRANS-MONOMER[c],0.0,1,False
Unknown,KETOLREDUCTOISOM-MONOMER[c],0.0,1,False
Unknown,EG10925-MONOMER[c],0.0,1,False
Unknown,GSP-MONOMER[c],0.0,1,False
Unknown,EG10923-MONOMER[c],0.0,1,False
Unknown,DETHIOBIOTIN-SYN-MONOMER[c],0.0,1,False
Unknown,G6157-MONOMER[p],0.0,1,False
Unknown,G6156-MONOMER[p],0.0,1,False
Unknown,G6155-MONOMER[i],0.0,1,False
Unknown,EG11134-MONOMER[c],0.0,1,False
Unknown,BASS-MONOMER[i],0.0,3,False
Unknown,TU0-4761[c],0.0,1,False
Unknown,G7682-MONOMER[p],0.0,1,False
Unknown,DLACTDEHYDROGNAD-MONOMER[c],0.0,1,False
Unknown,PD00364[c],0.0,1,False
Unknown,GLUTSEMIALDEHYDROG-MONOMER[c],0.0,1,False
Unknown,G7287-MONOMER[c],0.0,1,False
Unknown,EG11845-MONOMER[c],0.0,1,False
Unknown,CHORISMUTPREPHENDEHYDROG-MONOMER[c],0.0,1,False
Unknown,ISOCIT-LYASE-MONOMER[c],0.0,1,False
Unknown,DHPDIOXYGEN-MONOMER[i],0.0,1,False
Unknown,EG10461-MONOMER[c],0.0,1,False
Unknown,PHOR-MONOMER[c],0.0,1,False
Unknown,XYLULOKIN-MONOMER[c],0.0,1,False
Unknown,G7714-MONOMER[c],0.0,1,False
Unknown,G7713-MONOMER[c],0.0,1,False
Unknown,G7712-MONOMER[c],0.0,1,False
Unknown,DCYSDESULF-MONOMER[c],0.0,1,False
Unknown,GLYCOPHOSPHORYL-MONOMER[c],0.0,1,False
Unknown,YJFU-MONOMER[i],0.0,1,False
Unknown,YJFT-MONOMER[c],0.0,1,False
Unknown,SGAT-MONOMER[m],0.0,1,False
Unknown,G7842-MONOMER[c],0.0,1,False
Unknown,EG12181-MONOMER[c],0.0,3,False
Unknown,EG10125-MONOMER[c],0.0,1,False
Unknown,RIB5PISOMB-MONOMER[c],0.0,1,False
Unknown,EG11234-MONOMER[c],0.0,1,False
Unknown,EG12179-MONOMER[c],0.0,1,False
Unknown,EG11415-MONOMER[m],0.0,1,False
Unknown,GLUTAMINESYN-MONOMER[c],0.0,1,False
Unknown,G6289-MONOMER[c],0.0,1,False
Unknown,AERGLYC3PDEHYDROG-MONOMER[i],0.0,1,False
Unknown,POTI-MONOMER[i],0.0,1,False
Unknown,POTH-MONOMER[i],0.0,1,False
Unknown,POTG-MONOMER[i],0.0,1,False
Unknown,POTF-MONOMER[p],0.0,1,False
Unknown,3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-MONOMER[c],0.0,1,False
Unknown,EG10968-MONOMER[m],0.0,1,False
Unknown,SDH-MEMB1[i],0.0,2,False
Unknown,SDH-FLAVO[i],0.0,2,False
Unknown,SDH-FE-S[i],0.0,2,False
Unknown,FRUB-MONOMER[i],0.0,1,False
Unknown,FRUA-MONOMER[i],0.0,1,False
Unknown,ARCB-MONOMER[i],0.0,2,False
Unknown,G6288-MONOMER[c],0.0,1,False
Unknown,TAUC-MONOMER[i],0.0,1,False
Unknown,TAUB-MONOMER[i],0.0,1,False
Unknown,TAUA-MONOMER[p],0.0,1,False
Unknown,GPT-MONOMER[c],0.0,1,False
Unknown,G6606-MONOMER[c],0.0,1,False
Unknown,RHAMNISOM-MONOMER[c],0.0,1,False
Unknown,FUCISOM-MONOMER[c],0.0,1,False
Unknown,BRANCHED-CHAINAMINOTRANSFER-MONOMER[c],0.0,1,False
Unknown,ASPCARBCAT-MONOMER[c],0.0,2,False
Unknown,ADHE-MONOMER[c],0.0,1,False
Unknown,PHOSPHASERSYN-MONOMER[c],0.0,1,False
Unknown,CFA-MONOMER[c],0.0,1,False
Unknown,EG10852-MONOMER[c],0.0,1,False
Unknown,PD00221[c],0.0,1,False
Unknown,NRDE-MONOMER[c],0.0,2,False
Unknown,TRANSKETOII-MONOMER[c],0.0,1,False
Unknown,PD00242[c],0.0,1,False
Unknown,EG12096-MONOMER[c],0.0,1,False
Unknown,EG11250-MONOMER[c],0.0,1,False
Unknown,DSBC-MONOMER[p],0.0,1,False
Unknown,EG10941-MONOMER[c],0.0,1,False
Unknown,GALACTITOLPDEHYD-MONOMER[c],0.0,1,False
Unknown,PHOQ-MONOMER[i],0.0,2,False
Unknown,ADHP-MONOMER[c],0.0,1,False
Unknown,G6209-MONOMER[c],0.0,1,False
Unknown,EG10306-MONOMER[o],0.0,1,False
Unknown,NRFD-MONOMER[i],0.0,1,False
Unknown,NRFC-MONOMER[c],0.0,1,False
Unknown,IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER[c],0.0,1,False
Unknown,EG12396-MONOMER[i],0.0,1,False
Unknown,MONOMER0-2817[o],0.0,1,False
Unknown,APPC-MONOMER[i],0.0,1,False
Unknown,APPB-MONOMER[i],0.0,1,False
Unknown,G6895-MONOMER[c],0.0,1,False
Unknown,XANTHOSINEPHOSPHORY-MONOMER[c],0.0,1,False
Unknown,ACSERLYA-MONOMER[c],0.0,2,False
Unknown,HYAC-MONOMER[i],0.0,2,False
Unknown,G7426-MONOMER[c],0.0,1,False
Unknown,G6287-MONOMER[c],0.0,1,False
Unknown,TREB-MONOMER[i],0.0,1,False
Unknown,CRR-MONOMER[c],0.0,3,False
Unknown,PHNK-MONOMER[c],0.0,2,False
Unknown,EG10719-MONOMER[c],0.0,3,False
Unknown,EG10718-MONOMER[c],0.0,3,False
Unknown,EG10717-MONOMER[c],0.0,3,False
Unknown,EG10716-MONOMER[c],0.0,3,False
Unknown,G7430-MONOMER[c],0.0,1,False
Unknown,G7429-MONOMER[c],0.0,1,False
Unknown,G7428-MONOMER[c],0.0,1,False
Unknown,G7427-MONOMER[c],0.0,1,False
Unknown,SDH-MEMB2[i],0.0,2,False
Unknown,EG11241-MONOMER[c],0.0,1,False
Unknown,G7590-MONOMER[c],0.0,1,False
Unknown,EG12319-MONOMER[c],0.0,1,False
Unknown,G7602-MONOMER[c],0.0,1,False
Unknown,G7601-MONOMER[c],0.0,2,False
Unknown,MONOMER0-1564[p],0.0,1,False
Unknown,EG11929-MONOMER[c],0.0,1,False
Unknown,EG10293-MONOMER[o],0.0,1,False
Unknown,EG10942-MONOMER[c],0.0,1,False
Unknown,EG10748-MONOMER[p],0.0,1,False
Unknown,MALIC-NAD-MONOMER[c],0.0,1,False
Unknown,HISM-MONOMER[i],0.0,2,False
Unknown,NUOG-MONOMER[m],0.0,2,False
Unknown,NUOF-MONOMER[m],0.0,2,False
Unknown,NUOE-MONOMER[m],0.0,2,False
Unknown,NUOC-MONOMER[m],0.0,2,False
Unknown,NUOB-MONOMER[m],0.0,2,False
Unknown,NAPH-MONOMER[m],0.0,1,False
Unknown,NAPG-MONOMER[i],0.0,1,False
Unknown,SMALLILVN-MONOMER[c],0.0,1,False
Unknown,LARGEILVB-MONOMER[c],0.0,1,False
Unknown,METG-MONOMER[c],0.0,1,False
Unknown,HISQ-MONOMER[i],0.0,2,False
Unknown,HISP-MONOMER[i],0.0,2,False
Unknown,NUOI-MONOMER[m],0.0,2,False
Unknown,HISJ-MONOMER[p],0.0,1,False
Unknown,EG10973-MONOMER[c],0.0,1,False
Unknown,G7352-MONOMER[m],0.0,1,False
Unknown,G7320-MONOMER[m],0.0,1,False
Unknown,G6093-MONOMER[m],0.0,1,False
Unknown,EG11236-MONOMER[i],0.0,1,False
Unknown,EG10658-MONOMER[m],0.0,1,False
Unknown,G7431-MONOMER[c],0.0,1,False
Unknown,EG11157-MONOMER[c],0.0,1,False
Unknown,SUCCCOASYN-BETA[c],0.0,1,False
Unknown,SUCCCOASYN-ALPHA[c],0.0,1,False
Unknown,CREC-MONOMER[i],0.0,1,False
Unknown,G7413-MONOMER[c],0.0,1,False
