gene_id,monomer_id,mean_functional_units,num_complexes,is_functional
EG10650,NUCLEOSIDE-DIP-KIN-MONOMER[c],0.7835029686174725,1,False
EG11111,EG11111-MONOMER[c],0.7854113655640373,1,False
EG10441,PD00348[c],0.8015267175572519,1,False
EG10440,PD00347[c],0.8015267175572519,1,False
EG10273,FABA-MONOMER[c],0.8104325699745547,1,False
EG10398,GLYCEROL-KIN-MONOMER[c],0.8259117896522477,1,False
EG10787,PTSG-MONOMER[i],0.8303647158608991,2,False
EG10165,CRR-MONOMER[c],0.8303647158608991,3,False
G0-9662,MONOMER0-1701[c],0.8740458015267175,1,False
EG10790,ADENYLOSUCCINATE-SYN-MONOMER[c],0.8782866836301951,1,False
EG10894,RPOB-MONOMER[c],0.8880407124681934,1,False
EG10893,EG10893-MONOMER[c],0.8880407124681934,1,False
EG10895,RPOC-MONOMER[c],0.8880407124681934,1,False
EG11100,EG11100-MONOMER[c],0.9033078880407125,1,False
G7885,G7885-MONOMER[c],0.926208651399491,1,False
EG10944,PGLYCDEHYDROG-MONOMER[c],0.9272688719253604,1,False
EG11528,ENOYL-ACP-REDUCT-NADH-MONOMER[c],0.9334181509754029,1,False
EG10701,PYRUVFORMLY-MONOMER[c],0.943596268023749,1,False
EG11577,3-ISOPROPYLMALDEHYDROG-MONOMER[c],0.9495335029686175,1,False
G6895,G6895-MONOMER[c],0.9631043256997456,1,False
EG12319,EG12319-MONOMER[c],0.9796437659033079,1,False
EG10755,INORGPYROPHOSPHAT-MONOMER[c],1.057817359344077,1,True
EG10811,ASPCARBREG-MONOMER[c],1.087362171331637,2,True
EG10455,EG10455-MONOMER[c],1.095561210065027,1,True
EG10805,ASPCARBCAT-MONOMER[c],1.0995193666949394,2,True
EG10180,CYOC-MONOMER[i],1.1331636980491941,1,True
EG10178,CYOA-MONOMER[i],1.1331636980491941,1,True
EG10179,CYOB-MONOMER[i],1.1331636980491941,1,True
EG10181,CYOD-MONOMER[i],1.1331636980491941,1,True
EG10789,PTSI-MONOMER[c],1.1365564037319762,1,True
EG10588,PD04032[c],1.1407972858354538,2,True
Unknown,ADENINE[c],1.1407972858354538,1,True
EG10946,PSERTRANSAM-MONOMER[c],1.1424936386768447,1,True
EG10258,ENOLASE-MONOMER[c],1.1530958439355385,2,True
EG10096,ASPAMINOTRANS-MONOMER[c],1.1649703138252756,1,True
Unknown,GLY[c],1.2128922815945717,2,True
EG11149,EG11149-MONOMER[c],1.2128922815945717,1,True
EG10543,E3-MONOMER[c],1.2230703986429177,3,True
EG11015,TPI-MONOMER[c],1.2417302798982188,1,True
EG11663,EG11663-MONOMER[c],1.3015267175572518,1,True
EG11878,EG11878-MONOMER[c],1.316793893129771,1,True
EG10416,EG10416-MONOMER[c],1.3256997455470738,1,True
EG10282,FRUCTBISALD-CLASSII-MONOMER[c],1.4020356234096691,1,True
G7748,G7748-MONOMER[c],1.4300254452926209,1,True
EG10207,MONOMER0-2001[c],1.4648006785411365,1,True
EG11575,LEUD-MONOMER[c],1.5122985581000847,1,True
EG11576,LEUC-MONOMER[c],1.5122985581000847,1,True
EG10495,KETOLREDUCTOISOM-MONOMER[c],1.585665818490246,1,True
EG10088,ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c],1.5949957591178965,1,True
G7877,G7877-MONOMER[c],1.609838846480068,1,True
EG10317,PD00196[c],1.6187446988973706,1,True
EG11556,TRANSALDOLB-MONOMER[c],1.70186598812553,1,True
EG10408,GLYOHMETRANS-MONOMER[c],1.8282442748091603,1,True
EG10576,MALATE-DEHASE-MONOMER[c],1.9893977947413062,1,True
EG10192,ACSERLYA-MONOMER[c],2.1823579304495335,2,True
EG11447,EG11447-MONOMER[c],2.4953350296861747,4,True
EG11699,GPMA-MONOMER[c],3.4185750636132317,1,True
EG10953,SUPEROX-DISMUTMN-MONOMER[c],3.5335029686174724,1,True
EG11615,BASR-MONOMER[c],3.6412213740458017,1,True
EG11390,EG11390-MONOMER[m],4.0245971162001695,1,True
EG10489,ISOCITDEH-SUBUNIT[c],4.132739609838847,1,True
EG12630,PD03585[c],4.383375742154368,1,True
Unknown,GLUCONATE[c],4.383375742154368,1,True
G6660,G6660-MONOMER[c],4.409245122985581,1,True
EG11042,PD00413[c],4.590330788804072,2,True
Unknown,PHE[c],4.590330788804072,1,True
Unknown,TYR[c],4.590330788804072,1,True
EG10367,GAPDH-A-MONOMER[c],4.943172179813401,1,True
Unknown,PYRUVATE[c],5.687871077184054,3,True
EG10491,PD04099[c],5.687871077184054,1,True
EG10871,EG10871-MONOMER[c],5.980067854113655,2,True
EG10671,EG10671-MONOMER[o],8.636415040995194,1,True
Unknown,CPLX0-7740[c],9.538592027141645,1,True
Unknown,CYTIDINE[c],9.538592027141645,1,True
EG10466,EG10466-MONOMER[c],11.607294317217981,2,True
EG10467,EG10467-MONOMER[c],11.607294317217981,1,True
Unknown,ADP-D-GLUCOSE[c],11.680237489397795,1,True
G7133,G7133-MONOMER[c],11.680237489397795,1,True
EG10873,EG10873-MONOMER[c],12.419423240033927,3,True
Unknown,CPLX0-8168[i],14.52078032230704,1,True
Unknown,CA+2[p],14.52078032230704,1,True
Unknown,PUTA-CPLX[c],18.657336726039016,1,True
Unknown,PRO[c],18.657336726039016,1,True
EG12179,EG12179-MONOMER[c],18.857506361323153,1,True
Unknown,ACETOACETYL-COA[c],21.821034775233247,1,True
EG10281,PD01520[c],21.821034775233247,1,True
G7071,G7071-MONOMER[c],41.625106022052584,1,True
Unknown,APS[c],41.625106022052584,1,True
EG10728,PHOB-MONOMER[c],48.883799830364715,1,True
Unknown,S-ADENOSYLMETHIONINE[c],53.74893977947413,2,True
Unknown,CPLX0-7796APO[c],53.74893977947413,2,True
Unknown,LYS[c],75.55810008481764,1,True
Unknown,CPLX0-7669[c],75.55810008481764,1,True
G7826,DCUR-MONOMER[c],93.82442748091603,1,True
EG11617,BAES-MONOMER[i],93.97285835453775,3,True
Unknown,TRP[c],110.37234944868533,1,True
Unknown,PC00007[c],110.37234944868533,1,True
EG11618,BAER-MONOMER[c],123.7370653095844,1,True
Unknown,PC00005[c],158.62680237489397,1,True
Unknown,ARG[c],158.62680237489397,1,True
EG10643,NARL-MONOMER[c],285.70992366412213,1,True
EG10731,PHOP-MONOMER[c],376.72773536895676,1,True
EG10547,PD00353[c],460.02205258693806,1,True
Unknown,LEU[c],460.02205258693806,1,True
Unknown,PC00033[c],534.8922815945717,1,True
Unknown,HYPOXANTHINE[c],534.8922815945717,1,True
Unknown,CAMP[c],1892.2154368108565,1,True
Unknown,PC00004[c],1892.2154368108565,1,True
EG10061,ARCA-MONOMER[c],3284.203562340967,1,True
Unknown,Pi[c],444603.63867684477,17,True
