tu,coef_full,coef_seedA_train,coef_seedB_train,abs_full,abs_seedA_train,abs_seedB_train,coef_mean,coef_std,stability_score,abs_mean
tu_available__TU0-13215[c],0.08647893878292276,0.05016430008935863,0.12279357747647937,0.08647893878292276,0.05016430008935863,0.12279357747647937,0.08647893878292025,0.03631463869356037,0.08647893878292025,0.08647893878292025
tu_available__TU0-7861[c],0.08628561816930014,0.15134750230320035,0.021223734035399677,0.08628561816930014,0.15134750230320035,0.021223734035399677,0.08628561816930007,0.06506188413390034,0.08628561816930007,0.08628561816930007
tu_available__TU00313[c],0.08484318909629943,0.17481275655263906,-0.005126378360040762,0.08484318909629943,0.17481275655263906,0.005126378360040762,0.08484318909629923,0.08996956745633991,0.08484318909629923,0.08484318909629923
tu_available__TU0-13783[c],0.08441481585365612,0.1942081734304801,-0.025378541723159675,0.08441481585365612,0.1942081734304801,0.025378541723159675,0.08441481585365884,0.10979335757681989,0.08441481585365884,0.08441481585365884
tu_available__TU00444[c],0.08220902555556012,0.1775093315381991,-0.013091280427080687,0.08220902555556012,0.1775093315381991,0.013091280427080687,0.08220902555555952,0.09530030598263989,0.08220902555555952,0.08220902555555952
tu_available__TU0-6425[c],0.08164502393184017,0.2072511934613987,-0.04396114559772124,0.08164502393184017,0.2072511934613987,0.04396114559772124,0.08164502393183921,0.12560616952955997,0.08164502393183921,0.08164502393183921
tu_available__TU0-13807[c],0.08141323266666109,0.16889459453603997,-0.006068129202719708,0.08141323266666109,0.16889459453603997,0.006068129202719708,0.08141323266666045,0.08748136186937984,0.08141323266666045,0.08141323266666045
tu_available__TU101[c],0.08012156929577982,0.11939165875727936,0.04085147983427975,0.08012156929577982,0.11939165875727936,0.04085147983427975,0.08012156929577964,0.039270089461499805,0.08012156929577964,0.08012156929577964
tu_available__TU0-13848[c],0.07970539160231824,0.10180300764887998,0.057607775555759994,0.07970539160231824,0.10180300764887998,0.057607775555759994,0.0797053916023194,0.022097616046559992,0.0797053916023194,0.0797053916023194
tu_available__TU0-14787[c],0.07914533879988045,0.1546001675204397,0.0036905100793196144,0.07914533879988045,0.1546001675204397,0.0036905100793196144,0.07914533879987992,0.07545482872056004,0.07914533879987992,0.07914533879987992
tu_available__TU0-13499[c],0.07869238860995958,0.12908249734860142,0.028302279871321792,0.07869238860995958,0.12908249734860142,0.028302279871321792,0.07869238860996093,0.05039010873863981,0.07869238860996093,0.07869238860996093
tu_available__TU0-42684[c],0.07845655304825522,0.13268122500095889,0.024231881095559155,0.07845655304825522,0.13268122500095889,0.024231881095559155,0.07845655304825776,0.054224671952699866,0.07845655304825776,0.07845655304825776
tu_available__TU0-13929[c],0.07730066424617893,0.14375202419267868,0.010849304299678786,0.07730066424617893,0.14375202419267868,0.010849304299678786,0.0773006642461788,0.06645135994649995,0.0773006642461788,0.0773006642461788
tu_available__TU0-4444[c],0.07725659765291931,0.13036130542871918,0.02415188987711936,0.07725659765291931,0.13036130542871918,0.02415188987711936,0.07725659765291928,0.05310470777579991,0.07725659765291928,0.07725659765291928
tu_available__TU0-4929[c],0.07677825653322129,0.16706981992463923,-0.013513306858201235,0.07677825653322129,0.16706981992463923,0.013513306858201235,0.07677825653321976,0.09029156339142025,0.07677825653321976,0.07677825653321976
tu_available__TU0-14291[c],0.0751743863679617,0.13550001893027908,0.014848753805639242,0.0751743863679617,0.13550001893027908,0.014848753805639242,0.07517438636796,0.06032563256231992,0.07517438636796,0.07517438636796
tu_available__TU0-13069[c],0.07509931244423979,0.11023605798515887,0.0399625669033192,0.07509931244423979,0.11023605798515887,0.0399625669033192,0.07509931244423929,0.035136745540919834,0.07509931244423929,0.07509931244423929
tu_available__TU00270[c],0.07454242124333851,0.16418130786323842,-0.01509646537656098,0.07454242124333851,0.16418130786323842,0.01509646537656098,0.07454242124333865,0.0896388866198997,0.07454242124333865,0.07454242124333865
tu_available__TU0-6569[c],0.07414349435280015,0.15387707748455914,-0.005590088778961444,0.07414349435280015,0.15387707748455914,0.005590088778961444,0.07414349435279928,0.0797335831317603,0.07414349435279928,0.07414349435279928
tu_available__TU0-14513[c],0.07409455198830042,0.11519853597180069,0.032990568004800325,0.07409455198830042,0.11519853597180069,0.032990568004800325,0.07409455198830048,0.04110398398350018,0.07409455198830048,0.07409455198830048
tu_available__TU0-13373[c],0.07397723165471652,0.1404829315702771,0.007471531739158127,0.07397723165471652,0.1404829315702771,0.007471531739158127,0.07397723165471724,0.06650569991555949,0.07397723165471724,0.07397723165471724
tu_available__TU0-14571[c],0.07365244955976091,0.12485621432303909,0.022448684796479212,0.07365244955976091,0.12485621432303909,0.022448684796479212,0.07365244955975973,0.05120376476327994,0.07365244955975973,0.07365244955975973
tu_available__TU00209[c],0.07149020951717941,0.18310534206947926,-0.040124923035121024,0.07149020951717941,0.18310534206947926,0.040124923035121024,0.07149020951717923,0.11161513255230014,0.07149020951717923,0.07149020951717923
tu_available__TU0-14536[c],0.07132595297669875,0.11692930276871974,0.025722603184680032,0.07132595297669875,0.11692930276871974,0.025722603184680032,0.07132595297669951,0.045603349792019854,0.07132595297669951,0.07132595297669951
tu_available__TU0-13077[c],0.0695550531954586,0.12439937157623815,0.014710734814678772,0.0695550531954586,0.12439937157623815,0.014710734814678772,0.0695550531954585,0.05484431838077969,0.0695550531954585,0.0695550531954585
tu_available__TU0-14396[c],0.0689193898385396,0.10914669820259953,0.028692081474480352,0.0689193898385396,0.10914669820259953,0.028692081474480352,0.06891938983853983,0.04022730836405959,0.06891938983853983,0.06891938983853983
tu_available__TU0-3741[c],0.06887170683666083,0.10618565471639935,0.03155775895692009,0.06887170683666083,0.10618565471639935,0.03155775895692009,0.0688717068366601,0.03731394787973963,0.0688717068366601,0.0688717068366601
tu_available__TU0-45255[c],0.06886217080691986,0.09660561525036035,0.04111872636348146,0.06886217080691986,0.09660561525036035,0.04111872636348146,0.06886217080692056,0.027743444443439447,0.06886217080692056,0.06886217080692056
tu_available__TU0-7163[c],0.067992714426419,0.12246889217579929,0.013516536677039503,0.067992714426419,0.12246889217579929,0.013516536677039503,0.06799271442641926,0.05447617774937989,0.06799271442641926,0.06799271442641926
tu_available__TU0-5981[c],0.06738173514395895,0.16417531694771956,-0.029411846659799734,0.06738173514395895,0.16417531694771956,0.029411846659799734,0.06738173514395959,0.09679358180375965,0.06738173514395959,0.06738173514395959
tu_available__TU0-12962[c],0.06723175749228072,0.1248106480109994,0.009652866973559179,0.06723175749228072,0.1248106480109994,0.009652866973559179,0.06723175749227976,0.05757889051872011,0.06723175749227976,0.06723175749227976
tu_available__TU00219[c],0.06719797999475913,0.12506388467543905,0.00933207531407948,0.06719797999475913,0.12506388467543905,0.00933207531407948,0.06719797999475922,0.057865904680679786,0.06719797999475922,0.06719797999475922
tu_available__TU0-13637[c],0.0667988016818371,0.10175538026915978,0.03184222309452045,0.0667988016818371,0.10175538026915978,0.03184222309452045,0.06679880168183912,0.03495657858731967,0.06679880168183912,0.06679880168183912
tu_available__TU0-14225[c],0.06660986019857817,0.1445852477761208,-0.011365527378958656,0.06660986019857817,0.1445852477761208,0.011365527378958656,0.0666098601985801,0.07797538757753973,0.0666098601985801,0.0666098601985801
tu_available__TU0-13284[c],0.06584583854609993,0.13022598731075868,0.0014656897814396552,0.06584583854609993,0.13022598731075868,0.0014656897814396552,0.06584583854609942,0.06438014876465951,0.06584583854609942,0.06584583854609942
tu_available__TU0-13627[c],0.06575462619354097,0.11361254272415938,0.01789670966291909,0.06575462619354097,0.11361254272415938,0.01789670966291909,0.06575462619353982,0.047857916530620145,0.06575462619353982,0.06575462619353982
tu_available__TU00144[c],0.06565945585157959,0.08413894107755898,0.04717997062559898,0.06565945585157959,0.08413894107755898,0.04717997062559898,0.06565945585157919,0.018479485225980002,0.06565945585157919,0.06565945585157919
tu_available__TU00001[c],0.06491527867619837,0.12902009618375873,0.0008104611686391705,0.06491527867619837,0.12902009618375873,0.0008104611686391705,0.06491527867619876,0.06410481750755978,0.06491527867619876,0.06491527867619876
tu_available__TU0-14356[c],0.06472659876857934,0.12155102708939933,0.007902170447759205,0.06472659876857934,0.12155102708939933,0.007902170447759205,0.0647265987685793,0.05682442832082006,0.0647265987685793,0.0647265987685793
tu_available__TU0-14049[c],0.06420023761427629,0.12157340904143907,0.006827066187119202,0.06420023761427629,0.12157340904143907,0.006827066187119202,0.06420023761427819,0.05737317142715993,0.06420023761427819,0.06420023761427819
tu_available__TU0-42568[c],0.06408908977697877,0.13264805369879948,-0.004469874144840347,0.06408908977697877,0.13264805369879948,0.004469874144840347,0.0640890897769793,0.06855896392181991,0.0640890897769793,0.0640890897769793
tu_available__TU0-7981[c],0.06398430772085933,0.10444732058699965,0.023521294854719765,0.06398430772085933,0.10444732058699965,0.023521294854719765,0.06398430772085958,0.040463012866139944,0.06398430772085958,0.06398430772085958
tu_available__TU0-14162[c],0.06386781393468105,0.12389167170359888,0.0038439561657595267,0.06386781393468105,0.12389167170359888,0.0038439561657595267,0.06386781393467982,0.06002385776891968,0.06386781393467982,0.06386781393467982
tu_available__TU0-42482[c],0.06360404434541883,0.13033024520759992,-0.0031221565167590115,0.06360404434541883,0.13033024520759992,0.0031221565167590115,0.06360404434541991,0.06672620086217947,0.06360404434541991,0.06360404434541991
tu_available__TU0-45291[c],0.06360404434542014,0.13033024520759925,-0.0031221565167601495,0.06360404434542014,0.13033024520759925,0.0031221565167601495,0.06360404434541975,0.0667262008621797,0.06360404434541975,0.06360404434541975
tu_available__TU0-45147[c],0.06360404434542041,0.13033024520759923,-0.003122156516760677,0.06360404434542041,0.13033024520759923,0.003122156516760677,0.06360404434541965,0.06672620086217995,0.06360404434541965,0.06360404434541965
tu_available__TU0-14143[c],0.06274710237564046,0.04002725342159896,0.08546695132967971,0.06274710237564046,0.04002725342159896,0.08546695132967971,0.06274710237563971,0.022719848954040375,0.06274710237563971,0.06274710237563971
tu_available__TU0-14161[c],0.062355510232020156,0.12284774590464068,0.0018632745593995526,0.062355510232020156,0.12284774590464068,0.0018632745593995526,0.06235551023202013,0.06049223567262056,0.06235551023202013,0.06235551023202013
tu_available__TU841[c],0.06219455162075932,0.15221237376635902,-0.027823270524839683,0.06219455162075932,0.15221237376635902,0.027823270524839683,0.06219455162075955,0.09001782214559935,0.06219455162075955,0.06219455162075955
tu_available__TU00455[c],0.06183155626182055,0.11383055925371943,0.00983255326991983,0.06183155626182055,0.11383055925371943,0.00983255326991983,0.06183155626181994,0.0519990029918998,0.06183155626181994,0.06183155626181994
tu_available__TU0-14506[c],0.06162666827543914,0.1619691360616785,-0.0387157995108007,0.06162666827543914,0.1619691360616785,0.0387157995108007,0.06162666827543898,0.1003424677862396,0.06162666827543898,0.06162666827543898
tu_available__TU00003[c],0.06126363160991996,0.11136623519843883,0.011161028021399205,0.06126363160991996,0.11136623519843883,0.011161028021399205,0.06126363160991933,0.05010260358851981,0.06126363160991933,0.06126363160991933
tu_available__TU0-42509[c],0.060814664663038004,0.17380864591884027,-0.05217931659275951,0.060814664663038004,0.17380864591884027,0.05217931659275951,0.060814664663039586,0.11299398125579989,0.060814664663039586,0.060814664663039586
tu_available__TU0-14099[c],0.06057167642351699,0.11805349438871943,0.0030898584583192445,0.06057167642351699,0.11805349438871943,0.0030898584583192445,0.06057167642351855,0.05748181796520009,0.06057167642351855,0.06057167642351855
tu_available__EG12662_RNA[c],0.06056950873589817,0.07660122290460043,0.04453779456720114,0.06056950873589817,0.07660122290460043,0.04453779456720114,0.06056950873589991,0.016031714168699647,0.06056950873589991,0.06056950873589991
tu_available__TU0-12963[c],0.05830417309103863,0.1084211041654786,0.00818724201659915,0.05830417309103863,0.1084211041654786,0.00818724201659915,0.058304173091038795,0.05011693107443972,0.058304173091038795,0.058304173091038795
tu_available__TU582[c],0.05807118945851872,0.13758925128371885,-0.021446872366681025,0.05807118945851872,0.13758925128371885,0.021446872366681025,0.05807118945851885,0.07951806182519994,0.05807118945851885,0.05807118945851885
tu_available__TU0-13209[c],0.0580236910326023,0.11030418814859955,0.005743193916599693,0.0580236910326023,0.11030418814859955,0.005743193916599693,0.058023691032600515,0.05228049711599993,0.058023691032600515,0.058023691032600515
tu_available__TU0-14394[c],0.05727292135542092,0.15325831812599847,-0.03871247541516104,0.05727292135542092,0.15325831812599847,0.03871247541516104,0.05727292135541945,0.09598539677057974,0.05727292135541945,0.05727292135541945
tu_available__TU0-14496[c],0.05710014729108173,0.13143423877163918,-0.01723394418948032,0.05710014729108173,0.13143423877163918,0.01723394418948032,0.0571001472910802,0.07433409148055975,0.0571001472910802,0.0571001472910802
tu_available__TU0-7521[c],0.056951310394799226,0.1037886668049594,0.010113953984639379,0.056951310394799226,0.1037886668049594,0.010113953984639379,0.05695131039479934,0.046837356410160014,0.05695131039479934,0.05695131039479934
tu_available__TU0-14472[c],0.05653232865648189,0.0969483593231992,0.01611629798975961,0.05653232865648189,0.0969483593231992,0.01611629798975961,0.05653232865648023,0.040416030666719796,0.05653232865648023,0.05653232865648023
tu_available__TU0-14254[c],0.05642361855989564,0.14426595265283934,-0.031418715533040875,0.05642361855989564,0.14426595265283934,0.031418715533040875,0.05642361855989803,0.08784233409294011,0.05642361855989803,0.05642361855989803
tu_available__TU0-13885[c],0.05622245875926127,0.06410144048147884,0.048343477037039756,0.05622245875926127,0.06410144048147884,0.048343477037039756,0.056222458759259956,0.007878981722219541,0.056222458759259956,0.056222458759259956
tu_available__TU0-6652[c],0.05604023495933694,0.12444594371675907,-0.012365473798080728,0.05604023495933694,0.12444594371675907,0.012365473798080728,0.05604023495933843,0.0684057087574199,0.05604023495933843,0.05604023495933843
tu_available__TU0-1063[c],0.055835958485696335,0.08578202142131938,0.025889895550079763,0.055835958485696335,0.08578202142131938,0.025889895550079763,0.05583595848569849,0.02994606293561981,0.05583595848569849,0.05583595848569849
tu_available__TU0-1881[c],0.05566106781611768,0.0839559185024395,0.027366217129799503,0.05566106781611768,0.0839559185024395,0.027366217129799503,0.055661067816118896,0.028294850686319997,0.055661067816118896,0.055661067816118896
tu_available__TU0-14521[c],0.05550012117323838,0.11867031599760036,-0.0076700736511201295,0.05550012117323838,0.11867031599760036,0.0076700736511201295,0.05550012117323954,0.06317019482436025,0.05550012117323954,0.05550012117323954
tu_available__TU524[c],0.05426404358003942,0.09210642559919957,0.016421661560879736,0.05426404358003942,0.09210642559919957,0.016421661560879736,0.05426404358003958,0.03784238201915992,0.05426404358003958,0.05426404358003958
tu_available__TU872[c],0.054168066698219636,0.13430824703603922,-0.025972113639601224,0.054168066698219636,0.13430824703603922,0.025972113639601224,0.05416806669821921,0.08014018033782022,0.05416806669821921,0.05416806669821921
tu_available__TU0-14538[c],0.054120991467601354,0.08924339515463964,0.018998587780560405,0.054120991467601354,0.08924339515463964,0.018998587780560405,0.054120991467600466,0.035122403687039616,0.054120991467600466,0.054120991467600466
tu_available__TU0-8301[c],0.05388494020919993,0.01894904537399955,0.08882083504439997,0.05388494020919993,0.01894904537399955,0.08882083504439997,0.053884940209199816,0.03493589483520021,0.053884940209199816,0.053884940209199816
tu_available__TU0-14176[c],0.053732826577619464,0.10883464841663909,-0.0013689952613999967,0.053732826577619464,0.10883464841663909,0.0013689952613999967,0.05373282657761952,0.055101821839019544,0.05373282657761952,0.05373282657761952
tu_available__TU00258[c],0.05352608755763863,0.07073059342427962,0.036321581690999916,0.05352608755763863,0.07073059342427962,0.036321581690999916,0.053526087557639386,0.017204505866639852,0.053526087557639386,0.053526087557639386
tu_available__TU00169[c],0.05349318762905886,0.12991872367080015,-0.022932348412680187,0.05349318762905886,0.12991872367080015,0.022932348412680187,0.05349318762905961,0.07642553604174017,0.05349318762905961,0.05349318762905961
tu_available__TU0-8610[c],0.053072169327359225,0.09852134315759944,0.007622995497120033,0.053072169327359225,0.09852134315759944,0.007622995497120033,0.053072169327359565,0.045449173830239706,0.053072169327359565,0.053072169327359565
tu_available__TU00039[c],0.05292312124374049,0.09583378654895855,0.010012455938518544,0.05292312124374049,0.09583378654895855,0.010012455938518544,0.05292312124373919,0.04291066530522,0.05292312124373919,0.05292312124373919
tu_available__TU0-13087[c],0.05160011034456065,0.10677742800876015,-0.0035772073196402576,0.05160011034456065,0.10677742800876015,0.0035772073196402576,0.051600110344560184,0.055177317664200205,0.051600110344560184,0.051600110344560184
tu_available__TU0-13792[c],0.051582983921097,0.08539307267867965,0.017772895163519445,0.051582983921097,0.08539307267867965,0.017772895163519445,0.0515829839210987,0.033810088757580105,0.0515829839210987,0.0515829839210987
tu_available__TU0-3501[c],0.05134720655051811,0.12759338067659942,-0.02489896757556015,0.05134720655051811,0.12759338067659942,0.02489896757556015,0.05134720655051913,0.07624617412607979,0.05134720655051913,0.05134720655051913
tu_available__TU0-4562[c],0.05128532586378065,0.13502776842215874,-0.03245711669460141,0.05128532586378065,0.13502776842215874,0.03245711669460141,0.051285325863779326,0.08374244255838008,0.051285325863779326,0.051285325863779326
tu_available__TU0-42499[c],0.05030108592641869,0.07740011048903911,0.023202061363799625,0.05030108592641869,0.07740011048903911,0.023202061363799625,0.05030108592641914,0.02709902456261974,0.05030108592641914,0.05030108592641914
tu_available__TU0-14313[c],0.05007268167371995,0.057420224945278875,0.04272513840215894,0.05007268167371995,0.057420224945278875,0.04272513840215894,0.050072681673719255,0.007347543271559967,0.050072681673719255,0.050072681673719255
tu_available__TU0-6631[c],0.04922100000683724,0.07494467301107954,0.023497327002599516,0.04922100000683724,0.07494467301107954,0.023497327002599516,0.049221000006838767,0.025723673004240014,0.049221000006838767,0.049221000006838767
tu_available__TU0-1601[c],0.04917918819959913,0.10491231182471994,-0.006553935425520019,0.04917918819959913,0.10491231182471994,0.006553935425520019,0.04917918819959968,0.05573312362511998,0.04917918819959968,0.04917918819959968
tu_available__TU00006[c],0.04888557167957852,0.09642337711343962,0.0013477662457199724,0.04888557167957852,0.09642337711343962,0.0013477662457199724,0.048885571679579375,0.047537805433859825,0.048885571679579375,0.048885571679579375
tu_available__TU0-45231[c],0.048697816678918676,0.11384598715703884,-0.016450353799201428,0.048697816678918676,0.11384598715703884,0.016450353799201428,0.0486978166789187,0.06514817047812013,0.0486978166789187,0.0486978166789187
tu_available__TU00373[c],0.04862972844881924,0.10401750123083867,-0.006758044333200847,0.04862972844881924,0.10401750123083867,0.006758044333200847,0.04862972844881902,0.055387772782019756,0.04862972844881902,0.04862972844881902
tu_available__TU0-4802[c],0.048404853662761066,0.013567356145799181,0.08324235117971887,0.048404853662761066,0.013567356145799181,0.08324235117971887,0.048404853662759706,0.034837497516959845,0.048404853662759706,0.048404853662759706
tu_available__TU0-42461[c],0.04772023533197933,0.15070719904199942,-0.05526672837804053,0.04772023533197933,0.15070719904199942,0.05526672837804053,0.04772023533197941,0.10298696371001997,0.04772023533197941,0.04772023533197941
tu_available__TU0-13100[c],0.04725023215031679,0.11077734786767901,-0.016276883567040823,0.04725023215031679,0.11077734786767901,0.016276883567040823,0.04725023215031832,0.06352711571735992,0.04725023215031832,0.04725023215031832
tu_available__TU0-12921[c],0.04723131447089762,0.07191208638072044,0.022550542561079828,0.04723131447089762,0.07191208638072044,0.022550542561079828,0.047231314470899295,0.024680771909820307,0.047231314470899295,0.047231314470899295
tu_available__TU0-6649[c],0.04649713217189802,0.17186103657107984,-0.07886677222728053,0.04649713217189802,0.17186103657107984,0.07886677222728053,0.04649713217189911,0.1253639043991802,0.04649713217189911,0.04649713217189911
tu_available__TU0-13078[c],0.04602686880492168,0.11196219017447923,-0.01990845256464041,0.04602686880492168,0.11196219017447923,0.01990845256464041,0.046026868804920164,0.06593532136955982,0.046026868804920164,0.046026868804920164
tu_available__TU0-14415[c],0.045396746197557875,0.09630643696991842,-0.005512944574800532,0.045396746197557875,0.09630643696991842,0.005512944574800532,0.04539674619755859,0.050909690772359475,0.04539674619755859,0.04539674619755859
tu_available__TU862[c],0.045348073252200055,0.09619715099303988,-0.005501004488639771,0.045348073252200055,0.09619715099303988,0.005501004488639771,0.045348073252200055,0.050849077740839826,0.045348073252200055,0.045348073252200055
tu_available__TU0-8343[c],0.044619867355678855,0.19597610428451886,-0.10673636957316096,0.044619867355678855,0.19597610428451886,0.10673636957316096,0.04461986735567892,0.15135623692883993,0.04461986735567892,0.04461986735567892
tu_available__TU00218[c],0.04458856873535871,0.12098852959571929,-0.03181139212500067,0.04458856873535871,0.12098852959571929,0.03181139212500067,0.04458856873535911,0.07639996086035998,0.04458856873535911,0.04458856873535911
tu_available__TU0-12827[c],0.04433958270108107,0.14887503669779933,-0.060195871295640344,0.04433958270108107,0.14887503669779933,0.060195871295640344,0.044339582701080016,0.10453545399671983,0.044339582701080016,0.044339582701080016
tu_available__TU00106[c],0.04401753945912082,0.1244829781551596,-0.03644789923692007,0.04401753945912082,0.1244829781551596,0.03644789923692007,0.04401753945912012,0.08046543869603984,0.04401753945912012,0.04401753945912012
tu_available__TU0-14474[c],0.044010639851037814,0.10596651758460002,-0.017945237882519893,0.044010639851037814,0.10596651758460002,0.017945237882519893,0.04401063985103931,0.061955877733559955,0.04401063985103931,0.04401063985103931
tu_available__TU0-12838[c],0.04363062038963865,0.12622136953787955,-0.03896012875860022,0.04363062038963865,0.12622136953787955,0.03896012875860022,0.04363062038963933,0.08259074914823988,0.04363062038963933,0.04363062038963933
tu_available__TU0-901[c],0.04360802031953992,0.08539893118259856,0.0018171094564780887,0.04360802031953992,0.08539893118259856,0.0018171094564780887,0.04360802031953886,0.041790910863060235,0.04360802031953886,0.04360802031953886
tu_available__TU0-12947[c],0.04313106183744189,0.1560630925691987,-0.06980096889432086,0.04313106183744189,0.1560630925691987,0.06980096889432086,0.043131061837439914,0.11293203073175978,0.043131061837439914,0.043131061837439914
tu_available__TU0-4961[c],0.04289214327965968,0.09075168935099923,-0.004967402791680425,0.04289214327965968,0.09075168935099923,0.004967402791680425,0.04289214327965949,0.047859546071339826,0.04289214327965949,0.04289214327965949
tu_available__TU0-13785[c],0.04281310323413495,0.0978090156226783,-0.012182809154400842,0.04281310323413495,0.0978090156226783,0.012182809154400842,0.04281310323413747,0.05499591238853957,0.04281310323413747,0.04281310323413747
tu_available__TU0-12810[c],0.042782570443620986,0.13855936836599886,-0.052994227478760925,0.042782570443620986,0.13855936836599886,0.052994227478760925,0.04278257044361964,0.09577679792237989,0.04278257044361964,0.04278257044361964
tu_available__TU0-14537[c],0.04177411480062229,0.12879922737419963,-0.04525099777295996,0.04177411480062229,0.12879922737419963,0.04525099777295996,0.041774114800620654,0.0870251125735798,0.041774114800620654,0.041774114800620654
tu_available__TU0-14783[c],0.0417337793776793,0.05809738392647967,0.02537017482887985,0.0417337793776793,0.05809738392647967,0.02537017482887985,0.04173377937767961,0.016363604548799912,0.04173377937767961,0.04173377937767961
tu_available__TU0-13189[c],0.041199809750817606,0.08130124602431868,0.0010983734773196557,0.041199809750817606,0.08130124602431868,0.0010983734773196557,0.04119980975081865,0.04010143627349951,0.04119980975081865,0.04119980975081865
tu_available__TU0-12831[c],0.041147816667481824,0.10033110313919899,-0.0180354698042407,0.041147816667481824,0.10033110313919899,0.0180354698042407,0.04114781666748004,0.059183286471719845,0.04114781666748004,0.04114781666748004
tu_available__TU0-14366[c],0.04108145358077828,0.08177997591539868,0.0003829312461589851,0.04108145358077828,0.08177997591539868,0.0003829312461589851,0.041081453580778644,0.04069852233461985,0.041081453580778644,0.041081453580778644
tu_available__TU0-13335[c],0.04098489367662231,0.09906988752503942,-0.017100100171800192,0.04098489367662231,0.09906988752503942,0.017100100171800192,0.04098489367662051,0.05808499384841981,0.04098489367662051,0.04098489367662051
tu_available__TU0-14018[c],0.04078491887933963,0.0034318344434398074,0.0781380033152402,0.04078491887933963,0.0034318344434398074,0.0781380033152402,0.04078491887933988,0.0373530844359002,0.04078491887933988,0.04078491887933988
tu_available__TU67[c],0.03998099016341905,0.11562228062027813,-0.03566030029344139,0.03998099016341905,0.11562228062027813,0.03566030029344139,0.0399809901634186,0.07564129045685976,0.0399809901634186,0.0399809901634186
tu_available__TU0-13651[c],-0.03951742233438388,0.027496658773798865,-0.10653150344256129,0.03951742233438388,0.027496658773798865,0.10653150344256129,-0.0395174223343821,0.06701408110818008,0.0395174223343821,0.0395174223343821
tu_available__TU0-42451[c],0.038730808209060136,0.12047393073311996,-0.043012314315000466,0.038730808209060136,0.12047393073311996,0.043012314315000466,0.03873080820905988,0.08174312252406021,0.03873080820905988,0.03873080820905988
tu_available__TU0-7162[c],0.038511131018399924,0.05960360513699953,0.017418656899799073,0.038511131018399924,0.05960360513699953,0.017418656899799073,0.03851113101839951,0.021092474118600227,0.03851113101839951,0.03851113101839951
tu_available__TU0-3602[c],0.03805954822565759,0.09260387045099983,-0.016484773999679736,0.03805954822565759,0.09260387045099983,0.016484773999679736,0.03805954822565923,0.05454432222533978,0.03805954822565923,0.03805954822565923
tu_available__TU0-13713[c],0.03804169770431587,0.06167187410759914,0.014411521301039398,0.03804169770431587,0.06167187410759914,0.014411521301039398,0.03804169770431814,0.02363017640327987,0.03804169770431814,0.03804169770431814
tu_available__TU0-4682[c],0.03794470322669968,0.040141630497959824,0.03574777595543982,0.03794470322669968,0.040141630497959824,0.03574777595543982,0.03794470322669977,0.002196927271260002,0.03794470322669977,0.03794470322669977
tu_available__TU0-45181[c],0.03787053131087817,0.12557936191499905,-0.04983829929324074,0.03787053131087817,0.12557936191499905,0.04983829929324074,0.03787053131087883,0.0877088306041199,0.03787053131087883,0.03787053131087883
tu_available__TU0-14120[c],0.03787029946529866,0.06527294742743867,0.010467651503159064,0.03787029946529866,0.06527294742743867,0.010467651503159064,0.037870299465298796,0.0274026479621398,0.037870299465298796,0.037870299465298796
tu_available__TU0-6884[c],0.037862183212019174,0.13752099438551993,-0.06179662796148089,0.037862183212019174,0.13752099438551993,0.06179662796148089,0.0378621832120194,0.09965881117350041,0.0378621832120194,0.0378621832120194
tu_available__TU0-8828[c],0.037072495049939785,0.11190002909183852,-0.03775503899196131,0.037072495049939785,0.11190002909183852,0.03775503899196131,0.037072495049939,0.07482753404189992,0.037072495049939,0.037072495049939
tu_available__TU00111[c],0.03676856710211973,0.13061363713811963,-0.057076502933880696,0.03676856710211973,0.13061363713811963,0.057076502933880696,0.03676856710211956,0.09384507003600016,0.03676856710211956,0.03676856710211956
tu_available__TU0-3645[c],0.03667937261507975,0.10803126830795934,-0.034672523077799805,0.03667937261507975,0.10803126830795934,0.034672523077799805,0.03667937261507976,0.07135189569287957,0.03667937261507976,0.03667937261507976
tu_available__TU0-13018[c],0.03665210968673788,0.04583050457436,0.0274737147991195,0.03665210968673788,0.04583050457436,0.0274737147991195,0.036652109686739126,0.00917839488762025,0.036652109686739126,0.036652109686739126
tu_available__TU0-4181[c],0.03630069936161856,0.07555259789423874,-0.0029511991710007845,0.03630069936161856,0.07555259789423874,0.0029511991710007845,0.03630069936161884,0.03925189853261976,0.03630069936161884,0.03630069936161884
tu_available__TU0-14642[c],0.0359965404271797,0.09232810548443943,-0.020335024630080772,0.0359965404271797,0.09232810548443943,0.020335024630080772,0.03599654042717945,0.0563315650572601,0.03599654042717945,0.03599654042717945
tu_available__TU00368[c],0.035924973226199586,0.10665045676080057,-0.03480051030839937,0.035924973226199586,0.10665045676080057,0.03480051030839937,0.03592497322620026,0.07072548353459997,0.03592497322620026,0.03592497322620026
tu_available__TU0-8862[c],0.03483176254704026,0.032617548239038896,0.03704597685503866,0.03483176254704026,0.032617548239038896,0.03704597685503866,0.03483176254703927,0.0022142143079998816,0.03483176254703927,0.03483176254703927
tu_available__TU0-8726[c],0.03479045050152024,0.06150268328003944,0.008078217722999187,0.03479045050152024,0.06150268328003944,0.008078217722999187,0.034790450501519625,0.026712232778520126,0.034790450501519625,0.034790450501519625
