tu,ridge_full,ridge_A_train,ridge_B_train,enet_full,enet_A_train,enet_B_train,abs_ridge_full,abs_ridge_A_train,abs_ridge_B_train,abs_enet_full,abs_enet_A_train,abs_enet_B_train,ridge_mean,ridge_std,enet_mean,enet_std,ridge_score,enet_score
tu_available__TU0-198747[c],0.693373050995167,0.642429222675662,0.6536663812733567,0.770055495837662,0.0,0.0,0.693373050995167,0.642429222675662,0.6536663812733567,0.770055495837662,0.0,0.0,0.6631562183147286,0.02676492417821585,0.25668516527922064,0.4445917478128249,0.6631562183147286,0.25668516527922064
tu_available__TU0-42478[c],0.693373050995168,0.6424292226756612,0.6536663812733563,0.7700571379078799,0.0,0.0,0.693373050995168,0.6424292226756612,0.6536663812733563,0.7700571379078799,0.0,0.0,0.6631562183147285,0.02676492417821684,0.25668571263595996,0.4445926958625072,0.6631562183147285,0.25668571263595996
tu_available__TU0-6481[c],0.6933730509951697,0.6424292226756598,0.6536663812733551,0.7700592570376174,0.0,0.0,0.6933730509951697,0.6424292226756598,0.6536663812733551,0.7700592570376174,0.0,0.0,0.6631562183147283,0.026764924178218512,0.25668641901253914,0.44459391934263154,0.6631562183147283,0.25668641901253914
tu_available__TU0-6482[c],0.6933730509951695,0.64242922267566,0.6536663812733547,0.7700593380754768,0.0,0.0,0.6933730509951695,0.64242922267566,0.6536663812733547,0.7700593380754768,0.0,0.0,0.6631562183147282,0.02676492417821842,0.25668644602515894,0.4445939661298615,0.6631562183147282,0.25668644602515894
tu_available__TU00352[c],0.693373050995177,0.6424292226756563,0.6536663812733507,0.7700657169952768,0.0,0.0,0.693373050995177,0.6424292226756563,0.6536663812733507,0.7700657169952768,0.0,0.0,0.663156218314728,0.02676492417822479,0.25668857233175896,0.44459764900092524,0.663156218314728,0.25668857233175896
tu_available__TU0-7341[c],0.6933730509951704,0.6424292226756596,0.6536663812733541,0.7700605205369638,0.0,0.0,0.6933730509951704,0.6424292226756596,0.6536663812733541,0.7700605205369638,0.0,0.0,0.663156218314728,0.026764924178219213,0.25668684017898796,0.4445946488243193,0.663156218314728,0.25668684017898796
tu_available__TU0-5501[c],0.6933730509951692,0.6424292226756605,0.6536663812733544,0.770058515027225,0.0,0.0,0.6933730509951692,0.6424292226756605,0.6536663812733544,0.770058515027225,0.0,0.0,0.663156218314728,0.02676492417821812,0.25668617167574165,0.4445934909427319,0.663156218314728,0.25668617167574165
tu_available__TU00336[c],0.6933730509951765,0.6424292226756566,0.6536663812733511,0.7700652994309685,0.0,0.0,0.6933730509951765,0.6424292226756566,0.6536663812733511,0.7700652994309685,0.0,0.0,0.663156218314728,0.02676492417822435,0.25668843314365614,0.4445974079200594,0.663156218314728,0.25668843314365614
tu_available__TU00348[c],0.6933730509951771,0.6424292226756563,0.6536663812733509,0.7700655987177438,0.0,0.0,0.6933730509951771,0.6424292226756563,0.6536663812733509,0.7700655987177438,0.0,0.0,0.663156218314728,0.026764924178224833,0.2566885329059146,0.44459758071335975,0.663156218314728,0.2566885329059146
tu_available__TU00340[c],0.693373050995177,0.6424292226756564,0.6536663812733507,0.7700654197651338,0.0,0.0,0.693373050995177,0.6424292226756564,0.6536663812733507,0.7700654197651338,0.0,0.0,0.663156218314728,0.02676492417822475,0.25668847325504457,0.4445974773950222,0.663156218314728,0.25668847325504457
