project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,63,KO: EG12713,0.00021557376678763032,0.00023991017068722968,8.621217039803332e-05,0.0003210703550220319,266.9838373588368,689.9682405487597,796.8299126906365,2.5843071527263097,23750.0,65,8
gene_ko_441imported_2seeds,64,KO: EG10095,0.00019374589428163854,0.00020998910323380643,7.457262418283226e-05,0.000268334759252708,266.9654565893444,566.1915178364311,684.8852327267857,2.1208418687192427,25045.0,67,8
gene_ko_441imported_2seeds,65,KO: EG10905,0.0003461066831928264,0.00024406949652655384,0.0004922817945003926,0.0031693211304061665,266.9493849022739,5123.971364570887,5123.971364570887,19.19454268998108,17763.0,48,8
gene_ko_441imported_2seeds,66,KO: G6775,0.00020005125962543945,0.00021864050164395124,7.539714198296886e-05,0.00029413710898628444,266.9838373588368,638.0888849838639,683.2898563675737,2.3899906874371846,25462.0,69,8
gene_ko_441imported_2seeds,67,KO: EG10759,0.00018761907498300966,0.0002099707942265863,7.1891882835675e-05,0.0002906311343786413,266.9828490349621,586.1633673573165,731.4705010658472,2.1955094474273023,26122.0,70,8
gene_ko_441imported_2seeds,68,KO: EG10791,0.00020819086532236717,0.00023236600591482057,7.974031505237113e-05,0.00028294177171110023,266.9768566013363,670.7597360206375,746.0945575883861,2.512426524753982,24451.0,66,8
gene_ko_441imported_2seeds,69,KO: G7859,0.0001977956780881701,0.0002132974353658178,7.908702257569797e-05,0.00032396387851472784,266.96842993028304,591.276415967079,821.7174922484571,2.2147802873976024,25136.0,67,8
gene_ko_441imported_2seeds,70,KO: EG11692,0.0001865997544402418,0.00020308165810282102,7.255916865988125e-05,0.0002842128116632225,266.97364888911227,571.4185533639902,726.4258059921731,2.1403556333806164,26156.0,70,8
gene_ko_441imported_2seeds,71,KO: EG10100,0.00021920598917046967,0.0002474995502995462,8.6340984860428e-05,0.00027965009104669877,266.97066772456697,644.8582898040131,753.431066815087,2.415464947142852,22768.0,61,8
gene_ko_441imported_2seeds,72,KO: EG11699,0.00018845322314820596,0.00021019143627516742,7.469626725704369e-05,0.0002810735380815002,266.9824327998109,523.0472315351924,711.741774787567,1.9591072942517693,25806.0,70,8
