project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,11,KO: EG10887,0.0003106116614547032,0.0002091399660337114,0.00034940145379575477,0.0015019378545594855,411.0385041526016,4171.436890284099,4171.436890284099,10.148530729217077,16914.0,45,8
gene_ko_441imported_2seeds,12,KO: EG10582,0.00021410690390733582,0.00023838514288476687,8.701538724414232e-05,0.0003055383688633769,411.0499626516288,748.9392905890379,748.9392905890379,1.8220152259781996,22037.0,60,8
gene_ko_441imported_2seeds,13,KO: EG20248,0.00021332901654246922,0.00023701113206195038,8.970924187828532e-05,0.00031761291605018384,411.0595355708808,698.1766229303103,775.0230559905299,1.698480542388295,21328.0,57,8
gene_ko_441imported_2seeds,14,KO: EG12712,0.00020540119002364937,0.00023379740616797815,8.332791884886223e-05,0.00029680208627460083,411.0499626516288,708.1662712266789,708.1662712266789,1.722822857490102,22668.0,60,8
gene_ko_441imported_2seeds,15,KO: EG10420,0.0001951978255106389,0.00022170359380894704,7.716678433449007e-05,0.0002717081813888759,411.03254367817556,645.7948180761157,683.7525558782768,1.5711525230998522,23575.0,62,8
gene_ko_441imported_2seeds,16,KO: EG10120,0.00021460913870219498,0.0002422825909855338,9.166448603558652e-05,0.0003438489609315517,411.0588264093001,619.3239434319628,756.7983219751677,1.5066552611019441,20841.0,56,8
gene_ko_441imported_2seeds,17,KO: EG11029,0.00020970462930568917,0.00023798104710756894,9.733968330584468e-05,0.0005676862210442613,411.0419605679559,588.3951954357756,707.631733075873,1.4314723358723824,21678.0,57,8
gene_ko_441imported_2seeds,18,KO: EG12293,0.0001871420479043368,0.00019446622182941152,9.132299342417652e-05,0.0005699773370256729,411.062617294495,506.40132849688484,704.7510841869371,1.2319323314532562,23807.0,64,8
gene_ko_441imported_2seeds,19,KO: EG10410,9.162850179691404e-05,6.941946697173101e-05,7.146288671536024e-05,0.0003119821024362074,411.0498029868437,281.2046041374581,705.4212154216668,0.6841132196004446,37012.0,96,8
gene_ko_441imported_2seeds,20,KO: EG10895,0.0001578576551979889,0.0001561746220581937,7.892718547644041e-05,0.00028499580478466774,411.0385041526016,333.20391797901254,705.1552417323894,0.8106391849248938,17460.0,47,8
gene_ko_441imported_2seeds,21,KO: EG10549,0.00021042875119264688,0.0002394621908360551,8.687778388746865e-05,0.0002922827132448629,411.04597260286755,635.9458763519506,769.4029606345046,1.5471405116195367,21324.0,58,8
gene_ko_441imported_2seeds,22,KO: EG10099,0.0002214352128482579,0.0002517597091161979,9.20853025468115e-05,0.0003075999640155194,411.05483066392844,676.2791077742233,743.7960814443136,1.6452284642462647,20805.0,56,8
gene_ko_441imported_2seeds,23,KO: EG10581,9.611835990585031e-05,6.730694230415324e-05,7.662477966768212e-05,0.0002991690646447205,411.05251175008254,289.40353688722337,702.2745982644051,0.7040549044575087,35559.0,92,8
gene_ko_441imported_2seeds,24,KO: EG10872,0.0003026443859779375,0.00019584290741090623,0.0003105822655744116,0.0014072237052957172,411.0385041526016,3578.3850691258995,3578.3850691258995,8.70571742786752,15526.0,42,8
gene_ko_441imported_2seeds,25,KO: EG11575,8.850332906996785e-05,6.984133774994842e-05,6.690337272833427e-05,0.00028815237149692,411.04648527016036,326.77491925766606,711.9208689259353,0.7949828814200739,25791.0,67,8
gene_ko_441imported_2seeds,26,KO: EG10105,0.0002214352128482579,0.0002517597091161979,9.20853025468115e-05,0.0003075999640155194,411.05483066392844,676.2791077742233,743.7960814443136,1.6452284642462647,20805.0,56,8
gene_ko_441imported_2seeds,27,KO: G6842,0.00021883041650312565,0.0002484623278009695,9.151053328986744e-05,0.00033050898575243793,411.06849396764335,712.8437323896078,780.118885310955,1.7341239789729987,21407.0,58,8
gene_ko_441imported_2seeds,28,KO: EG10182,0.00021042558454278893,0.0002377010020755197,8.747317720447095e-05,0.0003336162399903849,411.04705768671056,629.55584751641,733.0923646390877,1.5315906919743512,21597.0,59,8
gene_ko_441imported_2seeds,29,KO: EG12075,0.00020351431560389926,0.00022884096006804214,8.368257497055728e-05,0.0003752254663403044,411.0462572755042,613.7325867297602,747.0008892530966,1.4930985889464146,22481.0,61,8
gene_ko_441imported_2seeds,30,KO: EG10078,8.544987555889951e-05,6.065880268045051e-05,7.281440738413036e-05,0.0003267528226822635,411.0455227461773,280.9437054725852,727.2891862801941,0.6834856236740214,39972.0,104,8
gene_ko_441imported_2seeds,31,KO: EG10892,0.00032858507151936595,0.00022567879895449595,0.0003059237689516442,0.0011637390879291312,411.0385041526016,2957.1198601138285,5306.836372261871,7.194264844385411,13915.0,39,8
gene_ko_441imported_2seeds,32,KO: EG11040,0.000198081411604492,0.0002133077045590553,8.036141586589546e-05,0.00031137834519097917,411.04822425253315,623.6057519684125,737.7974390537611,1.517110925615608,23278.0,63,8
gene_ko_441imported_2seeds,33,KO: EG10794,0.000615973733710427,0.00023557372964815056,0.003089243340846746,0.02393024784294398,410.98347509519533,624.0225387345445,733.2076607340905,1.518364062180367,21727.0,58,8
gene_ko_441imported_2seeds,34,KO: G6701,0.00019140190440128114,0.00020838732542982305,8.195623813372205e-05,0.0003076634435913233,411.00725803289754,580.7567580867676,755.9060838889372,1.4130085217139476,23425.0,62,8
gene_ko_441imported_2seeds,35,KO: G6237,0.0002136201534872321,0.00024607768123475517,9.065597120447439e-05,0.00031073973141882544,411.0313935879673,627.340832183444,749.4960302492511,1.5262601396629893,20969.0,56,8
gene_ko_441imported_2seeds,36,KO: EG10709,0.0001164622405369656,8.641118782371175e-05,9.439782033318683e-05,0.0005001317134796911,411.0385041526016,366.71409635059274,711.3589120536294,0.8921648279803173,32548.0,86,8
gene_ko_441imported_2seeds,37,KO: G7836,0.0002159525196113547,0.00023578954303928,9.205305465472167e-05,0.00036918950604792293,411.0699776741951,662.6998208582027,796.3668555694885,1.61213383815503,21431.0,58,8
gene_ko_441imported_2seeds,38,KO: EG11736,0.00022606958454479212,0.0002499976337613498,0.00010114227704847706,0.0005592570487723542,411.06570167965515,674.1042485198379,775.0190661913339,1.6398941720639335,20597.0,57,8
gene_ko_441imported_2seeds,39,KO: EG12078,0.00020351431560389926,0.00022884096006804214,8.368257497055728e-05,0.0003752254663403044,411.0462572755042,613.7325867297602,747.0008892530966,1.4930985889464146,22481.0,61,8
gene_ko_441imported_2seeds,40,KO: EG11663,0.000200719360460554,0.00022755287207071223,8.186959419760532e-05,0.00034696879188329745,411.080910936358,626.5355564677084,717.0457166622689,1.5241173691101075,22520.0,61,8
gene_ko_441imported_2seeds,41,KO: EG10904,0.0001120987872999365,7.044865737069068e-05,9.28822489547111e-05,0.0002885112675941354,411.0385041526016,190.6896076478776,693.3959994821257,0.463921520055655,25645.0,68,8
gene_ko_441imported_2seeds,42,KO: EG10532,0.00010875179019415513,7.342720569544981e-05,8.955804238906975e-05,0.00032296261606909633,411.0319646253902,324.18906864732924,719.8747124603856,0.7887198479631419,31549.0,82,8
gene_ko_441imported_2seeds,43,KO: EG10188,0.00021205083110639595,0.00024008309683969039,8.819521447753669e-05,0.00030098555710393534,411.1135564330399,656.9433506053683,756.0137576598274,1.5979608074840217,21659.0,59,8
gene_ko_441imported_2seeds,44,KO: EG10808,0.00018793275232371394,0.00021213700935668184,8.104911064741894e-05,0.0002691736735780102,411.0566904095216,497.16952327712465,692.0753447137727,1.209491378869936,22814.0,60,8
gene_ko_441imported_2seeds,45,KO: EG10052,0.00022458016523957763,0.0002580302856686861,0.00010365069767844301,0.0005851605451114752,411.0419605679559,649.3923159177798,751.8721238395049,1.5798686708784768,20638.0,56,8
gene_ko_441imported_2seeds,46,KO: EG10027,0.00019724655980872562,0.00021254495079513287,8.284710144624485e-05,0.000298707637372236,411.0164176396121,638.9665818861331,749.277254372126,1.5546011168011118,23162.0,62,8
gene_ko_441imported_2seeds,47,KO: EG12424,0.000196412532343967,0.00021743920504795308,7.857551497146724e-05,0.00027198182761007327,411.0382549043808,586.6527046717767,688.9989891389025,1.427245998814025,22906.0,61,8
gene_ko_441imported_2seeds,48,KO: EG10196,9.922236894846745e-05,5.619923013045207e-05,8.879727012708308e-05,0.00028758285077712387,411.0615737257293,278.39001487887685,691.3183476989066,0.677246506783983,26831.0,71,8
gene_ko_441imported_2seeds,49,KO: EG11112,0.000194807235654831,0.00022203118858596653,7.887236178979962e-05,0.0002753434287915934,411.09062810407136,565.3832469486715,701.5638349830335,1.375325070182674,22857.0,61,8
gene_ko_441imported_2seeds,50,KO: G6397,0.0002027124564144283,0.00022518726856169367,9.247160120756277e-05,0.000566547895810939,411.0199380515245,583.6463254145553,692.0163125588142,1.419995166612552,22528.0,60,8
gene_ko_441imported_2seeds,51,KO: EG10073,0.00019404779571823174,0.00021775548932784387,7.936957955301031e-05,0.0003375662045782337,411.03625201577324,660.1463968768076,700.6237165759801,1.6060539517849508,23895.0,63,8
gene_ko_441imported_2seeds,52,KO: EG10137,0.00019950684351543237,0.00022164635048588824,7.915722049579465e-05,0.0002777482019044447,411.014242590399,675.7512583517396,703.5482477818907,1.644106671566531,23269.0,62,8
gene_ko_441imported_2seeds,53,KO: EG10361,0.0001973486239549227,0.00021910149779938318,7.815687106204575e-05,0.00027509469704567566,411.0642912616413,614.8457201866502,694.7735390939654,1.4957410148654886,23146.0,62,8
gene_ko_441imported_2seeds,54,KO: EG10383,8.374468529740152e-05,6.946318475406212e-05,5.947563700712407e-05,0.0002929493738215629,411.13416945930896,324.5677861999076,676.2864100298855,0.7894449313876134,27698.0,72,8
gene_ko_441imported_2seeds,55,KO: EG10928,0.00018754506288216557,0.00020598916881163487,7.453208823108701e-05,0.0002876370425860197,411.06008839675656,608.0773976004787,712.9765569385077,1.479290777103031,24413.0,64,8
gene_ko_441imported_2seeds,56,KO: EG10036,0.00019821508932147614,0.0002263399731078358,7.810379151069394e-05,0.0002661699789545422,411.05688241307234,616.8212762795927,691.5635181790356,1.50057401461958,22771.0,61,8
gene_ko_441imported_2seeds,57,KO: EG10866,0.0003106116614547032,0.0002091399660337114,0.00034940145379575477,0.0015019378545594855,411.0385041526016,4171.436890284099,4171.436890284099,10.148530729217077,16914.0,45,8
gene_ko_441imported_2seeds,58,KO: EG10774,0.00021328337172305117,0.00023928917792113768,8.789306960105079e-05,0.000318190101110651,411.05991058479185,631.7741157969174,732.7876493605377,1.5369392624499134,21319.0,58,8
gene_ko_441imported_2seeds,59,KO: EG10914,0.00046532671819813156,0.0002770933773009581,0.0005347562265955673,0.002697111365901779,411.0385041526016,5574.054131584455,5574.054131584455,13.560905061865054,11251.0,31,8
gene_ko_441imported_2seeds,60,KO: EG11027,8.793707153070277e-05,6.986568580826732e-05,5.7395112884278946e-05,0.00026535795652341557,411.013585888094,317.8387190025677,667.0549316140962,0.7733046544332604,39530.0,102,8
gene_ko_441imported_2seeds,61,KO: EG10118,0.00021460913870219498,0.0002422825909855338,9.166448603558652e-05,0.0003438489609315517,411.0588264093001,619.3239434319628,756.7983219751677,1.5066552611019441,20841.0,56,8
gene_ko_441imported_2seeds,62,KO: EG11221,0.00018406609859898524,0.00020507021045287785,7.255676978613421e-05,0.00027018040353430793,411.02565721122414,567.241506481884,695.2955645154552,1.3800634985430638,24122.0,64,8
gene_ko_441imported_2seeds,63,KO: EG12713,0.0002102355334111234,0.0002400444742235244,8.654687127955277e-05,0.0003151218762579458,411.0792528586446,703.6925753590394,729.3323984866895,1.7118172967026726,22196.0,60,8
gene_ko_441imported_2seeds,64,KO: EG10095,0.00020684511518407424,0.00023847324789384803,8.498750803639083e-05,0.0002891880336012708,411.068539295091,650.6058138945791,737.4645678977745,1.5827185778076125,22432.0,59,8
gene_ko_441imported_2seeds,65,KO: EG10905,0.0003076329251028809,0.00023903893266515714,0.00030951165908813666,0.0013031588504149726,411.0385041526016,2827.283573828724,2827.283573828724,6.878391063770198,15040.0,41,8
gene_ko_441imported_2seeds,66,KO: G6775,0.00021262215465685838,0.0002386685929387744,8.767015051442057e-05,0.00030748898796064284,411.0792528586446,660.9043497914929,736.7401127575888,1.6077297630458478,21517.0,58,8
gene_ko_441imported_2seeds,67,KO: EG10759,0.0002149610667009727,0.0002453628977284182,8.904463924659242e-05,0.0003553346468118511,411.0189993729209,659.535360306588,707.5146646891731,1.604634728109457,21382.0,57,8
gene_ko_441imported_2seeds,68,KO: EG10791,0.0002215366053319404,0.00024521432596621794,9.53855525276739e-05,0.0003754708343485647,411.013585888094,616.2709069672339,814.4347822520076,1.4993930325578704,20429.0,56,8
gene_ko_441imported_2seeds,69,KO: G7859,0.00019555039366951412,0.0002169989878117344,8.099102072732555e-05,0.0003037833781942128,411.06499097200617,597.4801557420399,737.6525528977638,1.4534931674167522,22799.0,62,8
gene_ko_441imported_2seeds,70,KO: EG11692,0.00019299478146629165,0.00021570287764746478,7.867500746988719e-05,0.0002949480970830013,411.0518877619877,565.2060979812647,726.4112417765737,1.375023725249347,23152.0,62,8
gene_ko_441imported_2seeds,71,KO: EG10100,0.0002214352128482579,0.0002517597091161979,9.20853025468115e-05,0.0003075999640155194,411.05483066392844,676.2791077742233,743.7960814443136,1.6452284642462647,20805.0,56,8
gene_ko_441imported_2seeds,72,KO: EG11699,0.00020944549165536843,0.0002311210228609431,9.615119269974044e-05,0.0005572981379973207,411.0531379645504,669.1153073144792,720.0418160102172,1.627807321038343,22750.0,62,8
gene_ko_441imported_2seeds,73,KO: EG10770,0.00010125027044873236,7.433053840720034e-05,7.965700789633856e-05,0.0003279048688413233,411.05386752725803,309.288955687952,700.6891729237825,0.7524292559233547,39278.0,102,8
gene_ko_441imported_2seeds,74,KO: G7889,0.00019042561647361706,0.00021052334575209487,8.260028447245422e-05,0.00031918486235603914,411.06549395216064,538.9088294650899,724.9767320784413,1.31100478486722,22982.0,62,8
gene_ko_441imported_2seeds,75,KO: EG11008,0.00020335228913608344,0.00023111818958191857,8.435250787204826e-05,0.00028261439539195484,410.9999472340397,726.0348050161549,726.0348050161549,1.76650826819382,22842.0,60,8
gene_ko_441imported_2seeds,76,KO: EG10446,0.00010039886813638018,8.407768226362e-05,7.474519060841814e-05,0.00034727105055043706,411.04833631339613,352.5198452183108,726.3057588996135,0.8576116579864677,29145.0,76,8
gene_ko_441imported_2seeds,77,KO: EG10098,0.0002214352128482579,0.0002517597091161979,9.20853025468115e-05,0.0003075999640155194,411.05483066392844,676.2791077742233,743.7960814443136,1.6452284642462647,20805.0,56,8
gene_ko_441imported_2seeds,78,KO: EG10390,9.907858007416945e-05,5.456218165293732e-05,9.287156190634144e-05,0.0003581542497948564,411.06003592696516,260.643531879836,783.6186691363812,0.6340765559757449,38514.0,100,8
gene_ko_441imported_2seeds,79,KO: EG10710,0.0001164622405369656,8.641118782371175e-05,9.439782033318683e-05,0.0005001317134796911,411.0385041526016,366.71409635059274,711.3589120536294,0.8921648279803173,32548.0,86,8
gene_ko_441imported_2seeds,80,KO: G7868,0.00021182917947773513,0.00023435666004995983,8.89251770605709e-05,0.00032864912323963635,411.06549395216064,646.09945975295,731.8521616037956,1.5717676848549647,21654.0,58,8
gene_ko_441imported_2seeds,81,KO: EG10629,0.0001925988528150716,0.00020700346675893606,7.984681184408567e-05,0.0003639323949900994,411.0522096079202,576.9607925251655,726.3989586737721,1.4036192460210744,23141.0,62,8
gene_ko_441imported_2seeds,82,KO: G6662,0.00021968685142597597,0.0002512268377542828,9.141750199121048e-05,0.0003034409453269294,411.03053358268244,646.3673861871478,734.1271106197787,1.572553212904134,20790.0,56,8
gene_ko_441imported_2seeds,83,KO: EG10007,0.0002014317304930166,0.0002261017341898017,8.194017479006807e-05,0.00029628758409908876,411.00946182064024,643.281448300803,739.9012905723873,1.5651256432182177,22466.0,61,8
gene_ko_441imported_2seeds,84,KO: EG10876,0.0001120987872999365,7.044865737069068e-05,9.28822489547111e-05,0.0002885112675941354,411.0385041526016,190.6896076478776,693.3959994821257,0.463921520055655,25645.0,68,8
gene_ko_441imported_2seeds,85,KO: EG12144,0.00018283125227350457,0.00019826150646105984,7.326272025934397e-05,0.00029797528208136604,411.0681107807818,643.0662096211606,701.1526224395143,1.564378731300081,25289.0,67,8
gene_ko_441imported_2seeds,86,KO: EG10652,0.0001929329707370801,0.00021504657852325284,7.79956792009698e-05,0.0003780972152193232,411.0499626516288,622.0899760394179,700.255538357866,1.5134169384821203,23790.0,63,8
gene_ko_441imported_2seeds,87,KO: EG20049,0.00021499743805489485,0.0002453528793168915,9.080871466971513e-05,0.0003603808887658933,411.0667394021276,642.5904866489657,739.3798799794058,1.5632266614019312,21029.0,57,8
gene_ko_441imported_2seeds,88,KO: EG10445,9.562200284157749e-05,7.899840433951539e-05,7.287832787596259e-05,0.0003341547585995682,411.0596319305997,331.55472255658833,704.7929949931186,0.806585460604328,29809.0,78,8
gene_ko_441imported_2seeds,89,KO: EG11268,0.00020394809773636638,0.00022705601860496962,8.306646220758555e-05,0.0003301438060008414,411.04938870968897,703.8778736616996,703.8778736616996,1.7123924593860083,23177.0,62,8
gene_ko_441imported_2seeds,90,KO: EG10072,0.00021141920241150183,0.0002422724626879855,8.781395568313247e-05,0.00029773304950338566,411.00784929917677,706.7196169329261,724.6836317397258,1.7194796112482458,21815.0,57,8
gene_ko_441imported_2seeds,91,KO: EG11796,0.00020560062617890076,0.00023060653305611285,8.408112303799156e-05,0.0003312412679702681,411.05386752725803,655.6787603903651,716.2140048799395,1.59511638787071,22148.0,60,8
gene_ko_441imported_2seeds,92,KO: G0-10441,0.0001821524557402524,0.00019298328607085053,7.468049683407746e-05,0.00033622660914172487,411.0744103730332,570.6869718659711,691.9273282276652,1.3882814338846734,25189.0,68,8
gene_ko_441imported_2seeds,93,KO: EG10123,0.0002195933235648241,0.0002534412483858158,9.149104277923198e-05,0.0003409562328776846,411.0648769705663,727.281904961126,756.0678659487553,1.769263066990766,21340.0,57,8
gene_ko_441imported_2seeds,94,KO: EG12088,0.00020783032012656425,0.0002352325664630141,8.277612981365604e-05,0.0003001028747161062,411.06022891655095,627.1201135992337,698.3367332358503,1.5256161250436733,22145.0,61,8
gene_ko_441imported_2seeds,95,KO: EG10865,0.0003106116614547032,0.0002091399660337114,0.00034940145379575477,0.0015019378545594855,411.0385041526016,4171.436890284099,4171.436890284099,10.148530729217077,16914.0,45,8
gene_ko_441imported_2seeds,96,KO: EG12715,0.00019193656778356322,0.00020333950481527335,8.08774343548403e-05,0.00033356142514795066,411.06570167965515,576.9726003514468,716.5619849346845,1.4036019010924035,23677.0,63,8
gene_ko_441imported_2seeds,97,KO: G7833,0.0002138135460683979,0.00023688374932289688,9.953219170297758e-05,0.0005878704926990566,411.06059573400796,630.3508602878508,725.250569052009,1.5334743024012516,21390.0,57,8
gene_ko_441imported_2seeds,98,KO: EG10920,0.00039412011848022067,0.0002636810190621248,0.00047908162179378954,0.0026477101492131928,411.0385041526016,5033.56641608085,8101.340456553047,12.245972981188388,15575.0,43,8
gene_ko_441imported_2seeds,99,KO: EG12625,0.0001976554642375048,0.00021687886961150406,7.956431284563073e-05,0.0002926057653861721,411.0642912616413,674.8627959117944,708.2870068576301,1.6417451242006473,23843.0,64,8
gene_ko_441imported_2seeds,100,KO: EG10537,0.00019326000108514337,0.00021133028144863986,8.088783802616364e-05,0.00038214818421917975,411.0440811624586,594.3138122655039,723.6175367570156,1.4458639340694237,24106.0,64,8
gene_ko_441imported_2seeds,101,KO: EG10864,0.0003026443859779375,0.00019584290741090623,0.0003105822655744116,0.0014072237052957172,411.0385041526016,3578.3850691258995,3578.3850691258995,8.70571742786752,15526.0,42,8
gene_ko_441imported_2seeds,102,KO: G7542,0.00021461435237176942,0.00024555026896782325,8.972419992356931e-05,0.0002858806523229004,411.0442755473588,648.1057338536925,720.0874227033762,1.5767297403440437,21084.0,56,8
gene_ko_441imported_2seeds,103,KO: EG10115,0.00020700740698379494,0.00023545704018705836,8.570558482245688e-05,0.00031194323980248084,411.0587055857028,600.960623585056,698.4903948089136,1.461982474568368,21707.0,58,8
gene_ko_441imported_2seeds,104,KO: G6437,0.00019745686679472688,0.0002230404482806115,7.942496713085366e-05,0.00026978644534588245,411.09062810407136,603.177588143425,681.9740739200599,1.467261832081283,22986.0,61,8
gene_ko_441imported_2seeds,105,KO: G7158,0.00019657439271479103,0.0002120461260444487,8.0706214573533e-05,0.0003137503109655777,411.0219901364345,601.5753059613291,740.1393944662725,1.4636085669324954,23165.0,62,8
gene_ko_441imported_2seeds,106,KO: G7888,0.00019042561647361706,0.00021052334575209487,8.260028447245422e-05,0.00031918486235603914,411.06549395216064,538.9088294650899,724.9767320784413,1.31100478486722,22982.0,62,8
gene_ko_441imported_2seeds,107,KO: EG10661,0.00021165492570903195,0.00023961819419937276,8.483048149296152e-05,0.00028188968869595336,411.0394952081309,709.6359215700465,727.1316646376563,1.7264421785325532,22163.0,60,8
gene_ko_441imported_2seeds,108,KO: EG10330,0.00020297644715572513,0.00023397007294746587,8.030356056216015e-05,0.00027972747971716444,411.0587055857028,705.7419745414034,705.7419745414034,1.7168885245620014,23121.0,63,8
gene_ko_441imported_2seeds,109,KO: EG10192,0.00020112636414161152,0.0002209019352855211,8.51302410135526e-05,0.0003362702592877599,411.05880080956797,585.3090113110309,781.0201890549301,1.4239058016962107,22215.0,60,8
gene_ko_441imported_2seeds,110,KO: EG50006,0.00019368198167459726,0.0002114772198994943,8.058417869605215e-05,0.00029770916000776453,411.0744103730332,595.4044633701506,710.2114044897219,1.4484104297074718,23319.0,62,8
gene_ko_441imported_2seeds,111,KO: EG10356,0.00020622404466841217,0.00023116087871574123,8.465718772739342e-05,0.00034605826760336254,411.00443529541974,650.0106458158245,709.8430518776472,1.5815173511415104,22280.0,60,8
gene_ko_441imported_2seeds,112,KO: G6105,0.00019678399384429553,0.0002232257739559921,7.921085880279264e-05,0.0002840998647861632,411.0518877619877,564.9744094281834,691.5647093753666,1.3744600773012916,22669.0,61,8
gene_ko_441imported_2seeds,113,KO: EG11375,0.00020077196574416406,0.00022365392317548005,8.431362047920497e-05,0.0003195407238597434,411.0277554375184,584.2305813471271,731.3657607900366,1.4213896108432944,22576.0,60,8
gene_ko_441imported_2seeds,114,KO: EG10350,0.00020975970696630576,0.0002389846648169642,9.11082562161946e-05,0.0003222808272491657,411.04389071717105,566.6932342278665,789.5570216178605,1.3786684269631775,20942.0,56,8
gene_ko_441imported_2seeds,115,KO: EG11576,8.850332906996785e-05,6.984133774994842e-05,6.690337272833427e-05,0.00028815237149692,411.04648527016036,326.77491925766606,711.9208689259353,0.7949828814200739,25791.0,67,8
gene_ko_441imported_2seeds,116,KO: M004,0.00020143268007039126,0.00022921537566370124,8.215205609582557e-05,0.00027396807343275416,411.0287934722901,598.3759116170745,684.677949333693,1.4558004721813111,22234.0,59,8
gene_ko_441imported_2seeds,117,KO: EG50002,0.00030747791584737424,0.00021274548051736377,0.00028755621977550813,0.0011520283390354241,411.0385041526016,2901.4524454065295,4482.007564484315,7.058833700721478,14565.0,40,8
gene_ko_441imported_2seeds,118,KO: EG10464,0.00019808938652596407,0.00022317240737021574,8.024611518554084e-05,0.00028046541135661336,411.0646856247381,557.8670851630959,699.6411919262946,1.3571272470541875,22471.0,60,8
gene_ko_441imported_2seeds,119,KO: EG11934,0.00018970309991579127,0.00021319674779095594,7.995245468168459e-05,0.0002997491140308999,411.059700485196,538.5735444427614,712.8611522677754,1.3102076019786273,23069.0,61,8
gene_ko_441imported_2seeds,120,KO: EG10045,0.00019152143780209308,0.00020724906184203652,8.312491361908802e-05,0.0003226350155853684,411.0333280716676,548.5007475803957,777.136141547254,1.3344434869883819,22964.0,61,8
gene_ko_441imported_2seeds,121,KO: EG10637,0.00019289922926258576,0.00021207993590355387,7.537188179810741e-05,0.00028277530255379216,411.0765451910278,662.024502093722,682.8631643641688,1.6104652766945835,24456.0,66,8
gene_ko_441imported_2seeds,122,KO: EG10868,0.0001120987872999365,7.044865737069068e-05,9.28822489547111e-05,0.0002885112675941354,411.0385041526016,190.6896076478776,693.3959994821257,0.463921520055655,25645.0,68,8
gene_ko_441imported_2seeds,123,KO: EG10064,0.00020747131184417934,0.0002220093801045404,8.850435288392676e-05,0.00034579122987675107,411.0586003634712,603.6512634157307,787.2646386958747,1.468528484459303,21704.0,58,8
gene_ko_441imported_2seeds,124,KO: EG10707,0.0001468917893530037,9.248424707763934e-05,0.0001834002239052452,0.0010220056164745544,411.06012163362664,1840.999022738465,1840.999022738465,4.478661212432879,37422.0,97,8
gene_ko_441imported_2seeds,125,KO: EG10918,0.0003106116614547032,0.0002091399660337114,0.00034940145379575477,0.0015019378545594855,411.0385041526016,4171.436890284099,4171.436890284099,10.148530729217077,16914.0,45,8
gene_ko_441imported_2seeds,126,KO: EG10077,0.00019706288046584104,0.0002207425271267303,7.787260175675997e-05,0.0002802267475271167,411.0545893399062,638.3323835059277,699.0232730161308,1.5529138952833408,23460.0,63,8
gene_ko_441imported_2seeds,127,KO: EG11746,0.0001849392778786285,0.0002079251475019753,7.536577556978538e-05,0.00031752038593847563,411.0498029868437,521.0834983719628,689.7338932414204,1.2676894492725033,23860.0,64,8
gene_ko_441imported_2seeds,128,KO: EG10195,0.00020963697659104653,0.00023936996769511527,8.867242442225226e-05,0.0003023561633047124,411.0189993729209,585.3224582001603,731.15249471477,1.4240764030207091,21162.0,57,8
